index,oat_site,anchor,num_days,start_date,rho_h2,true_curtailment_mwh,load_shed_mwh,total_cost_raw_usd,reserve_shortfall_mwh,thermal_starts,synthetic_bid_cost_usd,total_cost_less_synthetic_usd,pem_withheld_mwh_total,h2_kg_total,delta_curtailment_mwh,delta_load_shed_mwh,delta_cost_less_synthetic_usd_APPROX,delta_reserve_shortfall_mwh,delta_thermal_starts
38,,False,366,01-01-2020,1.5,854877.0567499998,26762.670975,543912614.472387,125586.571703,4249,5268727.16505,538643887.3073369,2085158.416685,41703168.3337,-833698.720672,-14737.444363000002,16163113.498253942,-78094.78316600001,-934
39,,False,366,01-01-2020,1.5,762641.5645940001,19540.847647,548207419.513195,102955.979338,4039,5743931.821140001,542463487.692055,2435082.854711,48701657.09422,-925934.2128279996,-21959.267691000005,19982713.882972002,-100725.375531,-1144
40,,False,366,01-01-2020,1.5,697943.427468,19273.087184,552599705.857414,92729.571065,4083,6409374.990900001,546190330.866514,2730237.0511300005,54604741.02260001,-990632.3499539997,-22227.028154000003,23709557.057430983,-110951.783804,-1100
41,,False,366,01-01-2020,1.5,632054.3033200002,17197.678013,555838119.146267,82586.654595,3988,6820463.5443,549017655.6019671,2993626.120191,59872522.40382,-1056521.4741019995,-24302.437325000003,26536881.79288411,-121094.700274,-1195
42,,False,366,01-01-2020,1.5,598882.3477449999,14111.049531,559044340.158499,74651.03237,3818,6962082.0108900005,552082258.147609,3224762.3960969998,64495247.92194,-1089693.4296769998,-27389.065807000003,29601484.33852601,-129030.322499,-1365
43,,False,366,01-01-2020,1.5,560103.3102289999,12472.29351,561190051.172527,73376.833452,3772,7379934.1323,553810117.0402269,3405566.8680889998,68111337.36177999,-1128472.4671929998,-29027.821828000004,31329343.23114395,-130304.521417,-1411
44,,False,366,01-01-2020,1.5,523326.37730699993,11173.614922,563348406.008448,72570.261697,3773,7591487.13438,555756918.874068,3542880.8220140003,70857616.44028,-1165249.4001149999,-30326.500416000003,33276145.064985037,-131111.09317200002,-1410
45,,False,366,01-01-2020,1.5,508839.1881709999,11980.822365,564393160.135134,71053.728652,3755,7797606.904200001,556595553.230934,3608288.61986,72165772.3972,-1179736.5892509997,-29519.292973000003,34114779.42185104,-132627.626217,-1428
46,,False,366,01-01-2020,1.5,891744.2483890001,29639.775816,540762589.298126,133068.020881,4298,4404696.49131,536357892.806816,1861930.154824,37238603.096480004,-796831.5290329996,-11860.339522000002,13877118.997732997,-70613.333988,-885
47,,False,366,01-01-2020,1.5,799453.8774620001,22719.535989,545781077.43835,113742.885934,4184,5256803.90976,540524273.52859,2275292.104728,45505842.09456,-889121.8999599996,-18780.579349000003,18043499.71950698,-89938.468935,-999
48,,False,366,01-01-2020,1.5,714394.0689010003,19091.6384,550270365.06594,95675.95893,3972,5987384.36139,544282980.70455,2616704.016237,52334080.32474,-974181.7085209994,-22408.476938000003,21802206.895467043,-108005.39593900001,-1211
49,,False,366,01-01-2020,1.5,659929.6396570001,20252.615469,554623599.924948,92084.587041,3918,6873929.96721,547749669.9577379,2904488.131453,58089762.62906,-1028646.1377649996,-21247.499869000003,25268896.148654938,-111596.767828,-1265
50,,False,366,01-01-2020,1.5,609380.6861910002,12933.266159,558260673.566027,78776.309481,3830,7481327.268929999,550779346.2970971,3161333.57557,63226671.5114,-1079195.0912309997,-28566.849179000004,28298572.488014102,-124905.045388,-1353
51,,False,366,01-01-2020,1.5,557257.0876249999,12521.435915,561104530.788635,75412.017663,3782,7959904.58055,553144626.2080851,3381237.889975,67624757.7995,-1131318.6897969998,-28978.679423,30663852.399002075,-128269.337206,-1401
52,,False,366,01-01-2020,1.5,519017.434548,11819.301121,564122098.336592,69781.561408,3716,7717603.39734,556404494.9392519,3584047.472122,71680949.44244,-1169558.3428739998,-29680.814217000003,33923721.130168915,-133899.79346100002,-1467
53,,False,366,01-01-2020,1.5,492279.4301270001,10301.783357,566143803.20716,67621.528589,3606,7895573.92842,558248229.27874,3722480.8417459996,74449616.83491999,-1196296.3472949998,-31198.331981000003,35767455.46965706,-136059.82628,-1577
54,,False,366,01-01-2020,1.5,480841.39530500013,10131.641731,567435541.216262,67927.342533,3673,8232387.698999999,559203153.517262,3783532.1728999997,75670643.45799999,-1207734.3821169995,-31368.473607000004,36722379.708179,-135754.01233599999,-1510
55,,False,366,01-01-2020,1.5,847221.1415039999,24551.407499,541932946.721512,128673.889808,4402,4562354.1462,537370592.575312,2011617.26596,40232345.3192,-841354.6359179998,-16948.707839000002,14889818.766229033,-75007.465061,-781
56,,False,366,01-01-2020,1.5,760732.0372120001,22309.929771,547676033.588569,111150.07266,4102,5651112.78417,542024920.804399,2417090.841881,48341816.83762,-927843.7402099996,-19190.185567000004,19544146.99531603,-92531.282209,-1081
57,,False,366,01-01-2020,1.5,693725.0538400004,18915.413754,552410105.870466,98014.229405,3915,6496291.97949,545913813.890976,2754682.7952650003,55093655.905300006,-994850.7235819993,-22584.701584000002,23433040.081892967,-105667.125464,-1268
58,,False,366,01-01-2020,1.5,630155.964893,17210.73676,556847412.712865,85100.642677,3887,7326642.79485,549520769.918015,3044340.070165,60886801.4033,-1058419.8125289998,-24289.378578000003,27039996.10893202,-118580.712192,-1296
59,,False,366,01-01-2020,1.5,587228.6570559999,14859.42308,560453015.845468,74418.707543,3685,7589732.2162500005,552863283.6292181,3312662.443625,66253248.872499995,-1101347.1203659999,-26640.692258000003,30382509.820135117,-129262.647326,-1498
60,,False,366,01-01-2020,1.5,538881.319345,11690.316028,563107371.546467,74152.659443,3738,8082984.179609999,555024387.3668569,3532077.602973,70641552.05946,-1149694.4580769998,-29809.799310000002,32543613.557773948,-129528.695426,-1445
61,,False,366,01-01-2020,1.5,501504.9902780001,11650.66071,566113153.3109,69432.514295,3644,8432161.20408,557680992.10682,3715171.244864,74303424.89728001,-1187070.7871439997,-29849.454628000003,35200218.297737,-134248.840574,-1539
62,,False,366,01-01-2020,1.5,466620.74528199993,8350.067731,568635689.682502,68125.259353,3593,8399395.23093,560236294.4515721,3860629.1646290002,77212583.29258001,-1221955.0321399998,-33150.047607,37755520.642489076,-135556.095516,-1590
63,,False,366,01-01-2020,1.5,465274.2266430001,8337.092035,569957496.673469,64770.777091,3563,8166034.172970001,561791462.5004989,3940686.3233999996,78813726.468,-1223301.5507789997,-33163.023303,39310688.691415906,-138910.577778,-1620
64,,False,366,01-01-2020,1.5,819755.0834510002,24565.127871,542959920.736002,121994.657197,4227,4853903.49573,538106017.2402719,2118935.848209,42378716.96418001,-868820.6939709996,-16934.987467000003,15625243.431188941,-81686.69767200001,-956
65,,False,366,01-01-2020,1.5,724526.8574920001,21737.877752,549201770.911707,108434.047649,4018,5912294.42757,543289476.484137,2525421.681,50508433.62,-964048.9199299996,-19762.237586000003,20808702.675054073,-95247.30722,-1165
66,,False,366,01-01-2020,1.5,654145.5990870002,17731.463025,553676657.713671,89949.597324,4037,6974416.29015,546702241.4235209,2855782.212144,57115644.24288,-1034430.1783349995,-23768.652313000002,24221467.614437938,-113731.757545,-1146
67,,False,366,01-01-2020,1.5,613611.9961130001,15635.081432,558285601.164039,83411.293352,3855,7417008.18585,550868592.978189,3158364.784365,63167295.687300004,-1074963.7813089998,-25865.033906000004,28387819.169106007,-120270.06151700001,-1328
68,,False,366,01-01-2020,1.5,563537.775858,12629.98112,561932504.132767,76193.265468,3725,7999661.08806,553932843.044707,3416035.041798,68320700.83596,-1125038.0015639998,-28870.134218000003,31452069.235623956,-127488.089401,-1458
69,,False,366,01-01-2020,1.5,529809.3781660001,9011.291076,565298263.402905,72321.847937,3636,8344508.98875,556953754.414155,3640397.003236,72807940.06472,-1158766.3992559996,-32488.824262000002,34472980.60507202,-131359.506932,-1547
70,,False,366,01-01-2020,1.5,479020.50191700005,9745.891492,568082979.614783,66736.272897,3611,8817213.28554,559265766.3292431,3819373.069383,76387461.38766,-1209555.2755049998,-31754.223846,36784992.52016008,-136945.081972,-1572
71,,False,366,01-01-2020,1.5,457630.7179980001,9271.700381,569885088.474869,67279.610783,3587,9210317.39829,560674771.076579,3950635.319616,79012706.39232,-1230945.0594239996,-32228.414957,38193997.26749599,-136401.74408600002,-1596
72,,False,366,01-01-2020,1.5,448879.5855000001,7629.68559,571453165.354196,63819.07573,3504,9184259.23563,562268906.1185659,4023782.381879,80475647.63758,-1239696.1919219997,-33870.429748,39788132.30948293,-139862.279139,-1679
73,,False,366,01-01-2020,1.5,794324.6916400001,24036.361228,543814357.177445,125539.069784,4197,5098597.328129999,538715759.849315,2172652.630728,43453052.61455999,-894251.0857819996,-17463.75411,16234986.040232062,-78142.285085,-986
74,,False,366,01-01-2020,1.5,713279.1488260003,20939.434745,549542926.158429,103817.083066,3950,6029720.06913,543513206.0892991,2583380.7365490003,51667614.73098001,-975296.6285959994,-20560.680593000005,21032432.280216098,-99864.271803,-1233
75,,False,366,01-01-2020,1.5,646449.259244,17197.000528,554471660.088315,90037.196473,3901,6885139.07865,547586521.009665,2920631.362795,58412627.255899996,-1042126.5181779998,-24303.114810000003,25105747.200582027,-113644.158396,-1282
76,,False,366,01-01-2020,1.5,600063.904733,15028.564872,559046567.764139,83551.715431,3774,7687705.36716,551358862.3969791,3211214.788587,64224295.771740004,-1088511.8726889999,-26471.550466,28878088.58789611,-120129.639438,-1409
77,,False,366,01-01-2020,1.5,556236.015001,11000.69332,562845897.491623,77305.544791,3743,8130283.34514,554715614.1464831,3473554.210161,69471084.20322,-1132339.7624209998,-30499.422018000005,32234840.33740008,-126375.81007800001,-1440
78,,False,366,01-01-2020,1.5,507804.65872099996,8448.293295,565816182.415852,70567.6939,3660,8814119.49021,557002062.9256419,3686616.563453,73732331.26906,-1180771.1187009998,-33051.82204300001,34521289.11655891,-133113.66096900002,-1523
79,,False,366,01-01-2020,1.5,481215.067624,8315.46506,568551498.912614,65503.602175,3580,9038110.831500001,559513388.0811139,3873883.06145,77477661.229,-1207360.7097979998,-33184.650278,37032614.27203095,-138177.752694,-1603
80,,False,366,01-01-2020,1.5,452397.444653,8318.525604,570858350.250953,65164.635804,3517,9378523.41243,561479826.8385229,4006901.6960779997,80138033.92155999,-1236178.3327689997,-33181.589734,38999053.029439926,-138516.719065,-1666
81,,False,366,01-01-2020,1.5,444924.405048,8097.700415,572175062.139014,62072.931207,3471,9551367.96189,562623694.177124,4073418.667936,81468373.35872,-1243651.3723739998,-33402.414923000004,40142920.36804104,-141608.423662,-1712
