index,site,kind,pem_capacity_mw,pem_bid,h2_mwh,h2_kg,pem_grid_sales_mwh,site_market_revenue_usd,uplift_usd
14,317_WIND_1,renewable,419.52750000000003,30.0,1534004.870082,30680097.40164,120801.384918,6257798.966793001,0.0
15,303_WIND_1,renewable,142.9736,30.0,667805.623355,13356112.467100002,51729.470245000004,3336192.3086220007,0.0
15,317_WIND_1,renewable,514.46058,30.0,1760514.40023,35210288.0046,130148.74623,6886226.962452,0.0
16,303_WIND_1,renewable,142.9736,30.0,662069.583631,13241391.67262,57465.509969,4954433.037272,0.0
16,317_WIND_1,renewable,609.31375,30.0,1942992.466004,38859849.32008,142403.556496,6075132.591236,0.0
17,303_WIND_1,renewable,142.9736,30.0,665780.334865,13315606.6973,53754.758735,5276627.5036430005,0.0
17,317_WIND_1,renewable,704.16692,30.0,2086362.96852,41727259.370400004,143398.77464,4954357.099568,0.0
18,303_WIND_1,renewable,142.9736,30.0,666504.403886,13330088.077720001,53030.689714,5108857.850397,0.0
18,317_WIND_1,renewable,799.1,30.0,2161981.390955,43239627.81910001,140058.809045,3757723.217338,0.0
19,303_WIND_1,renewable,243.5125,30.0,984755.056846,19695101.13692,78026.805654,3161895.6113950005,0.0
19,317_WIND_1,renewable,39.955000000000005,30.0,227376.331017,4547526.62034,25472.143982999998,-1492183.6744590006,0.0
20,303_WIND_1,renewable,243.5125,30.0,988127.5481039999,19762550.962079998,74654.314396,4630207.405979,0.0
20,317_WIND_1,renewable,134.88808,30.0,633210.801547,12664216.03094,61403.203973,3336503.8329410003,0.0
21,303_WIND_1,renewable,243.5125,30.0,985273.606647,19705472.132939998,77508.255853,4394217.907869,0.0
21,317_WIND_1,renewable,229.74124999999998,30.0,966079.942465,19321598.8493,94298.656285,5085093.384976,0.0
22,303_WIND_1,renewable,243.5125,30.0,982789.813397,19655796.26794,79992.049103,4757321.177159,0.0
22,317_WIND_1,renewable,324.59442,30.0,1266134.351956,25322687.039120004,111579.882205,7526289.556465,0.0
23,303_WIND_1,renewable,243.5125,30.0,983501.986777,19670039.73554,79279.875723,6558609.834917,0.0
23,317_WIND_1,renewable,419.52750000000003,30.0,1537245.40327,30744908.065399997,117560.85173,6890442.039461,0.0
24,303_WIND_1,renewable,243.5125,30.0,985308.1536869999,19706163.073739998,77473.708813,6589140.1079359995,0.0
24,317_WIND_1,renewable,514.46058,30.0,1761109.5806270002,35222191.61254001,129553.565833,5931942.317549,0.0
25,303_WIND_1,renewable,243.5125,30.0,982722.1234139999,19654442.46828,80059.739086,8124470.946243,0.0
25,317_WIND_1,renewable,609.31375,30.0,1948772.122608,38975442.45216,136623.899893,5535389.576890999,0.0
26,303_WIND_1,renewable,243.5125,30.0,985940.168313,19718803.36626,76841.694187,8295848.295637,0.0
26,317_WIND_1,renewable,704.16692,30.0,2095781.450464,41915629.009279996,133980.292696,3952191.248812,0.0
27,303_WIND_1,renewable,243.5125,30.0,981772.809193,19635456.18386,81009.053307,8601479.508511,0.0
27,317_WIND_1,renewable,799.1,30.0,2169832.845792,43396656.91584,132207.354208,3122846.804211,0.0
28,303_WIND_1,renewable,344.0514,30.0,1247092.804354,24941856.087079998,90149.216246,7868682.745994,0.0
28,317_WIND_1,renewable,39.955000000000005,30.0,229765.64766,4595312.953199999,23082.82734,-324228.126894,0.0
29,303_WIND_1,renewable,344.0514,30.0,1242662.150926,24853243.018519998,94579.869674,8384834.710188,0.0
29,317_WIND_1,renewable,134.88808,30.0,630470.2863490001,12609405.72698,64143.719171,5474879.441709,0.0
30,303_WIND_1,renewable,344.0514,30.0,1242097.966254,24841959.32508,95144.054346,8279684.386163,0.0
30,317_WIND_1,renewable,229.74124999999998,30.0,971169.671511,19423393.43022,89208.927239,6672341.520219,0.0
31,303_WIND_1,renewable,344.0514,30.0,1243650.675969,24873013.51938,93591.344631,8907462.587347,0.0
31,317_WIND_1,renewable,324.59442,30.0,1267473.314495,25349466.2899,110240.91966500001,8414611.666965,0.0
32,303_WIND_1,renewable,344.0514,30.0,1236640.65615,24732813.123,100601.364449,10077760.758266,0.0
32,317_WIND_1,renewable,419.52750000000003,30.0,1535473.832609,30709476.652179997,119332.422391,6386697.59667,0.0
33,303_WIND_1,renewable,344.0514,30.0,1234416.112119,24688322.24238,102825.90848,11047911.725956,0.0
33,317_WIND_1,renewable,514.46058,30.0,1761948.758989,35238975.17978,128714.38747100001,7099775.654337,0.0
34,303_WIND_1,renewable,344.0514,30.0,1238218.157586,24764363.15172,99023.863014,11387023.523015,0.0
34,317_WIND_1,renewable,609.31375,30.0,1951112.076484,39022241.52968,134283.946016,4829770.265497999,0.0
35,303_WIND_1,renewable,344.0514,30.0,1239070.9267,24781418.533999998,98171.0939,11556151.999767002,0.0
35,317_WIND_1,renewable,704.16692,30.0,2094055.862729,41881117.25458,135705.880431,4315911.704477999,0.0
36,303_WIND_1,renewable,344.0514,30.0,1240411.483461,24808229.66922,96830.537139,11670372.714791,0.0
36,317_WIND_1,renewable,799.1,30.0,2156502.929803,43130058.59605999,145537.270197,2598508.808629,0.0
37,303_WIND_1,renewable,444.675,30.0,1459625.791416,29192515.828320004,106542.858583,9279827.624896,0.0
37,317_WIND_1,renewable,39.955000000000005,30.0,229036.41606699998,4580728.321339999,23812.058933,1652223.763657,0.0
38,303_WIND_1,renewable,444.675,30.0,1455241.34971,29104826.9942,110927.30029,8256267.863985,0.0
38,317_WIND_1,renewable,134.88808,30.0,629917.066975,12598341.339499999,64696.938545,6559840.007309,0.0
39,303_WIND_1,renewable,444.675,30.0,1458794.706531,29175894.130620003,107373.943469,8954873.913755,0.0
39,317_WIND_1,renewable,229.74124999999998,30.0,976288.14818,19525762.963600002,84090.45056900001,8392815.983776,0.0
40,303_WIND_1,renewable,444.675,30.0,1457436.8637640001,29148737.275280003,108731.786236,9325998.914085,0.0
40,317_WIND_1,renewable,324.59442,30.0,1272800.1873660001,25456003.747320004,104914.04679400001,7951543.489767,0.0
41,303_WIND_1,renewable,444.675,30.0,1451884.059932,29037681.19864,114284.590068,9014080.476555001,0.0
41,317_WIND_1,renewable,419.52750000000003,30.0,1541742.060259,30834841.205179997,113064.19474199999,8042164.084316,0.0
42,303_WIND_1,renewable,444.675,30.0,1446495.162697,28929903.25394,119673.487303,9873477.598863,0.0
42,317_WIND_1,renewable,514.46058,30.0,1778267.2334,35565344.668,112395.91306,6363839.104749,0.0
43,303_WIND_1,renewable,444.675,30.0,1443423.800642,28868476.012840003,122744.849357,10498216.903716002,0.0
43,317_WIND_1,renewable,609.31375,30.0,1962143.067447,39242861.34894,123252.955053,5422802.072377,0.0
44,303_WIND_1,renewable,444.675,30.0,1445120.123725,28902402.4745,121048.526275,10617753.021574,0.0
44,317_WIND_1,renewable,704.16692,30.0,2097760.698289,41955213.96578,132001.044871,3999306.0442419997,0.0
45,303_WIND_1,renewable,444.675,30.0,1437073.241442,28741464.828840002,129095.408558,10846142.678592999,0.0
45,317_WIND_1,renewable,799.1,30.0,2171215.378418,43424307.56836,130824.821582,2393430.807658,0.0
46,303_WIND_1,renewable,545.2986000000001,30.0,1633042.344794,32660846.89588,122862.551407,8512446.783897,0.0
46,317_WIND_1,renewable,39.955000000000005,30.0,228887.81003,4577756.2006,23960.664969999998,3303105.2375839995,0.0
47,303_WIND_1,renewable,545.2986000000001,30.0,1640495.3259349999,32809906.518699996,115409.570265,7832160.087487999,0.0
47,317_WIND_1,renewable,134.88808,30.0,634796.778793,12695935.575860001,59817.226727,7203255.262379,0.0
48,303_WIND_1,renewable,545.2986000000001,30.0,1635722.583878,32714451.67756,120182.312323,8036182.96115,0.0
48,317_WIND_1,renewable,229.74124999999998,30.0,980981.432359,19619628.64718,79397.16639,9015849.112916,0.0
49,303_WIND_1,renewable,545.2986000000001,30.0,1631821.800916,32636436.01832,124083.095284,7724263.476746,0.0
49,317_WIND_1,renewable,324.59442,30.0,1272666.330537,25453326.61074,105047.903623,7272146.710202999,0.0
50,303_WIND_1,renewable,545.2986000000001,30.0,1622510.269018,32450205.38036,133394.627182,9293625.772648,0.0
50,317_WIND_1,renewable,419.52750000000003,30.0,1538823.3065519999,30776466.13104,115982.948449,8993322.430383999,0.0
51,303_WIND_1,renewable,545.2986000000001,30.0,1614829.6143089999,32296592.286179997,141075.281891,9102375.414434,0.0
51,317_WIND_1,renewable,514.46058,30.0,1766408.275666,35328165.51332,124254.870794,6661174.840303,0.0
52,303_WIND_1,renewable,545.2986000000001,30.0,1615152.905548,32303058.11096,140751.990652,8601431.89139,0.0
52,317_WIND_1,renewable,609.31375,30.0,1968894.566574,39377891.331480004,116501.455926,4633068.438643999,0.0
53,303_WIND_1,renewable,545.2986000000001,30.0,1616163.555308,32323271.10616,139741.340892,8629649.784881,0.0
53,317_WIND_1,renewable,704.16692,30.0,2106317.286438,42126345.72876,123444.456722,3163921.4872509995,0.0
54,303_WIND_1,renewable,545.2986000000001,30.0,1607227.208541,32144544.17082,148677.687659,8842634.370361,0.0
54,317_WIND_1,renewable,799.1,30.0,2176304.964359,43526099.28718,125735.235641,2339199.8779599997,0.0
55,303_WIND_1,renewable,645.8375,30.0,1782587.06794,35651741.3588,128260.19456,7199624.513657,0.0
55,317_WIND_1,renewable,39.955000000000005,30.0,229030.19801999998,4580603.960399999,23818.27698,5376498.153191,0.0
56,303_WIND_1,renewable,645.8375,30.0,1782523.483115,35650469.6623,128323.779385,7756736.980061,0.0
56,317_WIND_1,renewable,134.88808,30.0,634567.358766,12691347.17532,60046.646754,8365890.65069,0.0
57,303_WIND_1,renewable,645.8375,30.0,1780460.400629,35609208.01258,130386.86187,6749144.762426,0.0
57,317_WIND_1,renewable,229.74124999999998,30.0,974222.394636,19484447.89272,86156.204113,7632426.942376,0.0
58,303_WIND_1,renewable,645.8375,30.0,1775281.662037,35505633.24074,135565.600463,6709159.614006001,0.0
58,317_WIND_1,renewable,324.59442,30.0,1269058.408128,25381168.16256,108655.826032,9191058.169147,0.0
59,303_WIND_1,renewable,645.8375,30.0,1771945.275242,35438905.50484,138901.987258,7006098.551293001,0.0
59,317_WIND_1,renewable,419.52750000000003,30.0,1540717.168383,30814343.36766,114089.086617,7612442.8256520005,0.0
60,303_WIND_1,renewable,645.8375,30.0,1762565.150932,35251303.01864,148282.111568,6537554.505478,0.0
60,317_WIND_1,renewable,514.46058,30.0,1769512.4520410001,35390249.04082,121150.694419,6293130.886128,0.0
61,303_WIND_1,renewable,645.8375,30.0,1754019.6243119999,35080392.48624,156827.638188,7016515.090528,0.0
61,317_WIND_1,renewable,609.31375,30.0,1961151.6205520001,39223032.41104,124244.401948,3944928.3682830003,0.0
62,303_WIND_1,renewable,645.8375,30.0,1752344.796018,35046895.92036,158502.466482,7068730.328102,0.0
62,317_WIND_1,renewable,704.16692,30.0,2108284.368611,42165687.37222,121477.374549,4007562.0302750003,0.0
63,303_WIND_1,renewable,645.8375,30.0,1752970.3514999999,35059407.03,157876.911,7099099.353449,0.0
63,317_WIND_1,renewable,799.1,30.0,2187715.9719,43754319.43799999,114324.228099,2567271.5244050003,0.0
64,303_WIND_1,renewable,746.3764,30.0,1889695.782972,37793915.65944,138188.373428,7372957.802131,0.0
64,317_WIND_1,renewable,39.955000000000005,30.0,229240.065237,4584801.3047400005,23608.409763,6588326.460550999,0.0
65,303_WIND_1,renewable,746.3764,30.0,1890078.4213089999,37801568.42618,137805.73509,6709269.489824,0.0
65,317_WIND_1,renewable,134.88808,30.0,635343.259691,12706865.19382,59270.745829,9108463.785473,0.0
66,303_WIND_1,renewable,746.3764,30.0,1883951.173965,37679023.4793,143932.982434,5816709.618279001,0.0
66,317_WIND_1,renewable,229.74124999999998,30.0,971831.038179,19436620.763580002,88547.560571,9940271.917719001,0.0
67,303_WIND_1,renewable,746.3764,30.0,1885422.270874,37708445.41748,142461.885526,5384294.618652,0.0
67,317_WIND_1,renewable,324.59442,30.0,1272942.513491,25458850.26982,104771.720669,9577734.349332,0.0
68,303_WIND_1,renewable,746.3764,30.0,1879129.833579,37582596.67158,148754.322821,5730330.874914,0.0
68,317_WIND_1,renewable,419.52750000000003,30.0,1536905.208219,30738104.16438,117901.046781,8030064.257676,0.0
69,303_WIND_1,renewable,746.3764,30.0,1873625.558908,37472511.17816,154258.597492,6311461.797518,0.0
69,317_WIND_1,renewable,514.46058,30.0,1766771.444328,35335428.88656,123891.702133,7549830.98618,0.0
70,303_WIND_1,renewable,746.3764,30.0,1864543.372679,37290867.45358,163340.783721,5936932.806703,0.0
70,317_WIND_1,renewable,609.31375,30.0,1954829.696704,39096593.93408,130566.325797,4725079.957970999,0.0
71,303_WIND_1,renewable,746.3764,30.0,1855421.444142,37108428.88284,172462.712257,5713625.835767,0.0
71,317_WIND_1,renewable,704.16692,30.0,2095213.8754740001,41904277.50948,134547.867686,2768744.463091,0.0
72,303_WIND_1,renewable,746.3764,30.0,1853570.561723,37071411.234459996,174313.594677,6121025.660123,0.0
72,317_WIND_1,renewable,799.1,30.0,2170211.820156,43404236.40312,131828.379844,2660278.8695219997,0.0
73,303_WIND_1,renewable,847.0,30.0,1945525.147898,38910502.95796,144232.252101,7841539.314014,0.0
73,317_WIND_1,renewable,39.955000000000005,30.0,227127.48283,4542549.6566,25720.992169999998,7476189.766555,0.0
74,303_WIND_1,renewable,847.0,30.0,1948971.440408,38979428.80816,140785.959591,6304366.045052,0.0
74,317_WIND_1,renewable,134.88808,30.0,634409.296141,12688185.92282,60204.70938,9483369.906637,0.0
75,303_WIND_1,renewable,847.0,30.0,1945042.002651,38900840.05302,144715.397349,5499636.134132,0.0
75,317_WIND_1,renewable,229.74124999999998,30.0,975589.360144,19511787.202880003,84789.238606,8514263.838171,0.0
76,303_WIND_1,renewable,847.0,30.0,1942329.92731,38846598.5462,147427.472689,5394377.843387,0.0
76,317_WIND_1,renewable,324.59442,30.0,1268884.861277,25377697.22554,108829.372883,9477069.900712,0.0
77,303_WIND_1,renewable,847.0,30.0,1934941.142107,38698822.842140004,154816.257892,5786980.266343,0.0
77,317_WIND_1,renewable,419.52750000000003,30.0,1538613.068054,30772261.36108,116193.186946,9017508.830521999,0.0
78,303_WIND_1,renewable,847.0,30.0,1928576.236617,38571524.73234,161181.163382,6237342.824902,0.0
78,317_WIND_1,renewable,514.46058,30.0,1758040.3268360002,35160806.53672001,132622.819625,7777307.334443999,0.0
79,303_WIND_1,renewable,847.0,30.0,1924998.192721,38499963.85442,164759.207279,6127400.238517,0.0
79,317_WIND_1,renewable,609.31375,30.0,1948884.868729,38977697.374579996,136511.153771,4946529.552749,0.0
80,303_WIND_1,renewable,847.0,30.0,1915833.868295,38316677.365899995,173923.531705,5906052.734406,0.0
80,317_WIND_1,renewable,704.16692,30.0,2091067.827783,41821356.55566,138693.915376,3073030.9985189997,0.0
81,303_WIND_1,renewable,847.0,30.0,1905190.855551,38103817.11102,184566.544449,6129322.785222,0.0
81,317_WIND_1,renewable,799.1,30.0,2168227.812385,43364556.2477,133812.387614,1507988.6058140001,0.0
