index,oat_site,anchor,num_days,start_date,rho_h2,true_curtailment_mwh,load_shed_mwh,total_cost_raw_usd,reserve_shortfall_mwh,thermal_starts,synthetic_bid_cost_usd,total_cost_less_synthetic_usd,pem_withheld_mwh_total,h2_kg_total,delta_curtailment_mwh,delta_load_shed_mwh,delta_cost_less_synthetic_usd_APPROX,delta_reserve_shortfall_mwh,delta_thermal_starts
23,,False,366,01-01-2020,2.0,770758.4166319998,13333.425198,551998440.797237,79437.853873,3636,6365515.200759999,545632925.596477,2558450.237481,51169004.74962,-917817.36079,-28166.690140000002,23152151.787394047,-124243.500996,-1547
24,,False,366,01-01-2020,2.0,718867.406567,10240.817479,555714786.902344,70006.473831,3449,6126397.48112,549588389.421224,2800285.071932,56005701.43864,-969708.3708549998,-31259.297859000006,27107615.612141013,-133674.881038,-1734
25,,False,366,01-01-2020,2.0,670264.4993609998,11336.755513,558689577.097041,69207.319258,3423,6216629.70944,552472947.387601,2992762.142265,59855242.8453,-1018311.2780609999,-30163.359825000003,29992173.578518033,-134474.035611,-1760
26,,False,366,01-01-2020,2.0,641219.634614,9850.784901,560519458.331107,60697.386998,3360,5812482.824720001,554706975.506387,3147231.5350430002,62944630.70086001,-1047356.1428079997,-31649.330437000004,32226201.69730401,-142983.967871,-1823
27,,False,366,01-01-2020,2.0,624707.6995240004,8885.365474,561523617.701532,64547.244478,3378,6098844.844520001,555424772.857012,3212350.941388,64247018.827759996,-1063868.0778979994,-32614.749864000005,32943999.04792905,-139134.110391,-1805
28,,False,366,01-01-2020,2.0,1040935.110048,31465.980442,537611049.336282,134458.961825,4358,4082065.82924,533528983.507042,1488038.849869,29760776.99738,-647640.6673739997,-10034.134896000003,11048209.697959006,-69222.393044,-825
29,,False,366,01-01-2020,2.0,937554.4190719998,23275.42966,543272761.770649,115603.694226,4022,5348942.532639999,537923819.238009,1898132.462804,37962649.25608,-751021.3583499999,-18224.685678,15443045.428925991,-88077.660643,-1161
30,,False,366,01-01-2020,2.0,840292.9114760006,22771.192833,547591035.530479,97335.201424,3809,6009662.593599999,541581372.9368789,2247379.05451,44947581.09020001,-848282.8659459992,-18728.922505000002,19100599.127795935,-106346.153445,-1374
31,,False,366,01-01-2020,2.0,768283.522201,17593.848692,552064013.028632,82157.369124,3635,6310993.11328,545753019.915352,2557181.426928,51143628.53856,-920292.2552209997,-23906.266646000004,23272246.106269002,-121523.985745,-1548
32,,False,366,01-01-2020,2.0,706342.405047,13714.797688,555515322.314478,69394.174781,3478,6242471.51088,549272850.803598,2835986.487828,56719729.75656,-982233.3723749997,-27785.317650000005,26792076.99451506,-134287.18008800002,-1705
33,,False,366,01-01-2020,2.0,656659.3718489998,9818.508166,558948401.099613,62920.317746,3374,6382398.520599999,552566002.579013,3068345.2040440002,61366904.08088,-1031916.405573,-31681.607172000004,30085228.769930005,-140761.03712300002,-1809
34,,False,366,01-01-2020,2.0,616431.3944949999,8451.03202,561802492.03357,58629.748908,3279,6334883.3589200005,555467608.6746501,3264265.959128,65285319.18256,-1072144.3829269998,-33049.083318000005,32986834.865567088,-145051.605961,-1904
35,,False,366,01-01-2020,2.0,587461.6626490001,6579.523522,564440858.442308,54502.331438,3269,5811727.34148,558629131.1008279,3421710.5802220004,68434211.60444,-1101114.1147729997,-34920.591816,36148357.29174495,-149179.023431,-1914
36,,False,366,01-01-2020,2.0,568876.4516359998,6737.514346,565551918.673838,53278.689644,3230,5715933.574759999,559835985.099078,3496383.8812300004,69927677.62460001,-1119699.325786,-34762.60099200001,37355211.289995074,-150402.665225,-1953
37,,False,366,01-01-2020,2.0,969852.680112,28927.236077,539693307.620206,129257.497219,4196,4538242.122479999,535155065.497726,1705561.071938,34111221.43876,-718723.0973099997,-12572.879261000002,12674291.688643038,-74423.85765,-987
38,,False,366,01-01-2020,2.0,863731.4500999999,22879.476061,545859211.845339,108753.643082,3840,5429978.8792,540429232.966139,2125033.18354,42500663.6708,-824844.3273219998,-18620.639277000002,17948459.157055974,-94927.71178700001,-1343
39,,False,366,01-01-2020,2.0,781888.8022760004,16164.739306,550219851.439868,84699.172245,3681,6209794.32752,544010057.112348,2471302.3905619998,49426047.811239995,-906686.9751459993,-25335.376032000004,21529283.303264976,-118982.18262400001,-1502
40,,False,366,01-01-2020,2.0,719896.5557619999,14392.782715,554935734.845251,73649.581997,3478,6383951.432840001,548551783.412411,2784284.098338,55685681.96676,-968679.2216599998,-27107.332623000002,26071009.60332799,-130031.772872,-1705
41,,False,366,01-01-2020,2.0,659206.9849640002,10494.361391,558859885.215632,65223.5761,3261,6681090.037599999,552178795.1780319,3053947.6540599996,61078953.08119999,-1029368.7924579995,-31005.753947000005,29698021.368948936,-138457.778769,-1922
42,,False,366,01-01-2020,2.0,624781.6739839998,7947.85213,562226833.728628,63527.591307,3330,6796973.40912,555429860.3195081,3286907.461232,65738149.22464,-1063794.103438,-33552.263208000004,32949086.51042509,-140153.763562,-1853
43,,False,366,01-01-2020,2.0,577297.3388949997,7299.543907,565814164.716658,57388.820845,3298,6578978.27568,559235186.440978,3487090.215608,69741804.31216,-1111278.4385270001,-34200.571431000004,36754412.631895065,-146292.534024,-1885
44,,False,366,01-01-2020,2.0,551958.614738,6222.555059,568123580.976586,48753.213487,3187,5967592.43444,562155988.542146,3646740.582299,72934811.64598,-1136617.1626839996,-35277.560279000005,39675214.73306298,-154928.141382,-1996
45,,False,366,01-01-2020,2.0,534961.607432,6454.791213,569025264.013065,51103.818219,3086,6262969.53472,562762294.478345,3711634.611632,74232692.23264,-1153614.1699899998,-35045.324125,40281520.66926205,-152577.53665,-2097
46,,False,366,01-01-2020,2.0,905580.9689500001,25090.466716,541282843.878063,120704.47491,4067,5005401.74012,536277442.13794297,1883618.327698,37672366.55396,-782994.8084719996,-16409.648622000004,13796668.328859985,-82976.879959,-1116
47,,False,366,01-01-2020,2.0,821298.4042880002,16379.734385,547914053.655979,94976.896729,3680,5604593.80444,542309459.851539,2310404.056609,46208081.132180005,-867277.3731339995,-25120.380953000004,19828686.04245603,-108704.45814,-1503
48,,False,366,01-01-2020,2.0,746814.430003,14640.716168,552239127.857003,81020.360009,3480,6440914.44248,545798213.414523,2655260.633888,53105212.677760005,-941761.3474189998,-26859.399170000004,23317439.60544002,-122660.99486,-1703
49,,False,366,01-01-2020,2.0,683140.479058,12784.372326,557703451.441465,66824.522347,3314,6762064.4694,550941386.972065,2964567.518627,59291350.37254,-1005435.2983639997,-28715.743012000003,28460613.162981987,-136856.832522,-1869
50,,False,366,01-01-2020,2.0,631116.62411,10014.808097,561444187.86178,60554.605599,3286,6714192.74412,554729995.11766,3242856.332597,64857126.65194,-1057459.1533119997,-31485.307241000002,32249221.30857706,-143126.74927,-1897
51,,False,366,01-01-2020,2.0,590161.7929029996,6661.778034,565416437.791352,59540.425128,3183,7049896.41388,558366541.377472,3470320.632313,69406412.64626,-1098413.9845190002,-34838.337304,35885767.56838906,-144140.929741,-2000
52,,False,366,01-01-2020,2.0,553561.9409029997,6580.595149,568613844.238766,52816.424084,3127,6480690.78496,562133153.4538059,3679283.649077,73585672.98154,-1135013.8365190001,-34919.520189,39652379.64472294,-150864.930785,-2056
53,,False,366,01-01-2020,2.0,526081.1680799999,3505.1623,571471128.982049,49541.171174,3078,6294452.1899999995,565176676.7920489,3828305.3346100003,76566106.6922,-1162494.609342,-37994.95303800001,42695902.982965946,-154140.183695,-2105
54,,False,366,01-01-2020,2.0,515247.30098499986,5362.343396,572566772.921132,48293.104057,3079,5899195.15324,566667577.767892,3910465.217369,78209304.34738,-1173328.4764369999,-36137.77194200001,44186803.95880902,-155388.250812,-2104
55,,False,366,01-01-2020,2.0,866273.8556650003,22420.912862,543367233.349074,114205.367727,3899,5080560.590879999,538286672.758194,2036681.722728,40733634.45456,-822301.9217569995,-19079.202476000002,15805898.949110985,-89475.987142,-1284
56,,False,366,01-01-2020,2.0,783436.0801690003,18570.464588,549386918.952687,93879.291755,3685,5814629.205039999,543572289.747647,2460095.537894,49201910.757879995,-905139.6972529994,-22929.650750000004,21091515.938564062,-109802.063114,-1498
57,,False,366,01-01-2020,2.0,710724.7019379999,15219.835456,554838572.0687,75450.084142,3463,6511914.06556,548326658.00314,2808428.009611,56168560.192219995,-977851.0754839998,-26280.279882000003,25845884.194056988,-128231.270727,-1720
58,,False,366,01-01-2020,2.0,651678.0764339998,11875.091143,559607434.504916,66875.533149,3313,7010941.126200001,552596493.378716,3113287.9685049998,62265759.37009999,-1036897.7009879999,-29625.024195000005,30115719.569633007,-136805.82172,-1870
59,,False,366,01-01-2020,2.0,603715.2317299997,6681.342581,564417428.035281,62178.121629,3166,7064457.059079999,557352970.9762009,3389042.091023,67780841.82045999,-1084860.545692,-34818.772757000006,34872197.16711795,-141503.23324,-2017
60,,False,366,01-01-2020,2.0,569151.21988,6277.845792,568192994.513085,53353.31469,3100,6691688.418880001,561501306.094205,3634218.198488,72684363.96976,-1119424.5575419997,-35222.269546,39020532.28512204,-150328.040179,-2083
61,,False,366,01-01-2020,2.0,523688.3590099999,5524.314341,571178080.02377,50665.020944,3074,6869146.13992,564308933.88385,3824514.631502,76490292.63004,-1164887.418412,-35975.800997000006,41828160.07476699,-153016.33392499998,-2109
62,,False,366,01-01-2020,2.0,502650.3921589999,5057.204396,573211189.969377,45818.943753,3002,6735007.98872,566476181.9806571,3972233.805942,79444676.11884,-1185925.3852629997,-36442.910942,43995408.171574116,-157862.411116,-2181
63,,False,366,01-01-2020,2.0,495484.5235279999,4616.934434,575133945.703998,47828.980392,2991,6428456.091120001,568705489.612878,4052176.060222,81043521.20444,-1193091.2538939998,-36883.180904,46224715.80379498,-155852.374477,-2192
64,,False,366,01-01-2020,2.0,835735.4096120001,22311.766821,544707893.839886,112760.38923,3848,5254716.864159999,539453176.975726,2149364.7097960003,42987294.195920005,-852840.3678099996,-19188.348517000002,16972403.166643023,-90920.965639,-1335
65,,False,366,01-01-2020,2.0,758744.8683640002,18476.012991,551044537.582901,90104.962692,3538,6090917.68052,544953619.902381,2570225.219909,51404504.39818001,-929830.9090579995,-23024.102347000004,22472846.09329796,-113576.392177,-1645
66,,False,366,01-01-2020,2.0,690936.3996570001,12368.444357,556424937.759918,75261.083254,3378,6811035.23512,549613902.5247979,2917986.8742730003,58359737.485460006,-997639.3777649996,-29131.670981000003,27133128.71571493,-128420.271615,-1805
67,,False,366,01-01-2020,2.0,634730.9196120001,7503.304829,561438221.159811,67872.775294,3304,7210760.30308,554227460.856731,3225329.3829840003,64506587.65968001,-1053844.8578099995,-33996.810509,31746687.047648072,-135808.57957499998,-1879
68,,False,366,01-01-2020,2.0,585490.1692469999,5338.087547,565935923.461303,61306.35071,3203,7205259.85148,558730663.609823,3502558.915113,70051178.30226001,-1103085.6081749997,-36162.027791,36249889.80074,-142375.004159,-1980
69,,False,366,01-01-2020,2.0,545033.558041,6220.683727,570265093.34934,53087.419838,3079,6760425.43888,563504667.91046,3749536.6668880004,74990733.33776,-1143542.2193809997,-35279.43161100001,41023894.10137701,-150593.935031,-2104
70,,False,366,01-01-2020,2.0,499968.5783329997,4967.782294,573565283.206898,47924.971702,3006,6595788.84052,566969494.366378,3948385.4578870004,78967709.15774001,-1188607.199089,-36532.333044000006,44488720.557294965,-155756.383167,-2177
71,,False,366,01-01-2020,2.0,490428.21196000004,4661.044143,575700274.397815,48743.323722,3059,6523629.49488,569176644.902935,4094555.162188,81891103.24376,-1198147.5654619997,-36839.071195000004,46695871.09385204,-154938.031147,-2124
72,,False,366,01-01-2020,2.0,470809.12429300015,4677.725132,577441961.966405,46625.658286,2988,6408797.8739599995,571033164.092445,4169704.409551,83394088.19102001,-1217766.6531289995,-36822.390206000004,48552390.28336203,-157055.696583,-2195
73,,False,366,01-01-2020,2.0,815383.3889119999,20958.530457,545842452.135937,111561.098658,3840,5224621.2996000005,540617830.836337,2211990.34251,44239806.8502,-873192.3885099998,-20541.584881000002,18137057.027253985,-92120.256211,-1343
74,,False,366,01-01-2020,2.0,749945.2462950001,16383.936248,551903881.284882,87404.334545,3537,6085290.82036,545818590.464522,2632239.135012,52644782.70024,-938630.5311269996,-25116.179090000005,23337816.65543902,-116277.020324,-1646
75,,False,366,01-01-2020,2.0,674822.8408490003,10759.992357,557487609.500636,78453.401406,3396,7078649.265559999,550408960.235076,2973169.767112,59463395.34224,-1013752.9365729995,-30740.122981000004,27928186.425992966,-125227.953463,-1787
76,,False,366,01-01-2020,2.0,626778.4301829998,6694.357294,562721162.586583,68103.98298,3323,7181578.33436,555539584.252223,3287932.175802,65758643.51604,-1061797.3472389998,-34805.758044,33058810.44314003,-135577.371889,-1860
77,,False,366,01-01-2020,2.0,558282.3996380001,4980.238279,566678980.704123,55908.600647,3162,7330897.01648,559348083.687643,3561291.229588,71225824.59176001,-1130293.3777839998,-36519.877059000006,36867309.878560066,-147772.75422200002,-2021
78,,False,366,01-01-2020,2.0,535318.7334839999,5565.829119,570899039.273261,52922.476931,3078,7130289.449759999,563768749.823501,3802163.3102160003,76043266.20432001,-1153257.0439379998,-35934.286219,41287976.014418006,-150758.87793800002,-2105
79,,False,366,01-01-2020,2.0,492417.6867869998,3566.320711,574313514.482301,46679.931761,3021,7061969.89056,567251544.591741,3998604.1752359997,79972083.50472,-1196158.0906349998,-37933.794627,44770770.78265798,-157001.42310800002,-2162
80,,False,366,01-01-2020,2.0,488294.7245349998,2920.238785,577360248.962934,43220.852724,2959,6113085.474880001,571247163.488054,4166692.0062889997,83333840.12577999,-1200281.052887,-38579.876553,48766389.67897105,-160460.502145,-2224
81,,False,366,01-01-2020,2.0,473324.043832,2947.835477,578550575.006141,45381.093439,2938,6501732.28984,572048842.716301,4229254.292754,84585085.85508001,-1215251.7335899998,-38552.279861,49568068.90721798,-158300.26143,-2245
