index,site,kind,pem_capacity_mw,pem_bid,h2_mwh,h2_kg,pem_grid_sales_mwh,site_market_revenue_usd,uplift_usd
14,303_WIND_1,renewable,142.9736,40.0,674109.293855,13482185.877100002,45425.799745000004,2700434.608721,0.0
14,317_WIND_1,renewable,419.52750000000003,40.0,1554599.2040809998,31091984.081619997,100207.050919,8523285.070119,0.0
15,303_WIND_1,renewable,142.9736,40.0,676444.1842990001,13528883.685980001,43090.909301,4185450.508566,0.0
15,317_WIND_1,renewable,514.46058,40.0,1793176.3268970002,35863526.53794,97486.819563,7294422.255646,0.0
16,303_WIND_1,renewable,142.9736,40.0,674812.119766,13496242.395319998,44722.973834000004,4348410.953365,0.0
16,317_WIND_1,renewable,609.31375,40.0,1988933.269365,39778665.3873,96462.753135,6672461.282103,0.0
17,303_WIND_1,renewable,142.9736,40.0,675462.734053,13509254.68106,44072.359547,4787750.399936,0.0
17,317_WIND_1,renewable,704.16692,40.0,2137302.28184,42746045.6368,92459.46132,4803361.821512,0.0
18,303_WIND_1,renewable,142.9736,40.0,673579.90065,13471598.013,45955.192950000004,5554911.522331,0.0
18,317_WIND_1,renewable,799.1,40.0,2206459.951234,44129199.024679996,95580.248766,4200879.976704,0.0
19,303_WIND_1,renewable,243.5125,40.0,993309.685909,19866193.71818,69472.176591,3865030.588917,0.0
19,317_WIND_1,renewable,39.955000000000005,40.0,228795.40965299998,4575908.1930599995,24053.065347,578488.1565430001,0.0
20,303_WIND_1,renewable,243.5125,40.0,993311.603809,19866232.07618,69470.258691,5068713.5770580005,0.0
20,317_WIND_1,renewable,134.88808,40.0,636544.95086,12730899.0172,58069.05466,4619751.698336001,0.0
21,303_WIND_1,renewable,243.5125,40.0,995244.451012,19904889.02024,67537.411488,4843413.299787,0.0
21,317_WIND_1,renewable,229.74124999999998,40.0,979080.7283590001,19581614.56718,81297.870391,6300422.271059,0.0
22,303_WIND_1,renewable,243.5125,40.0,994015.4393559999,19880308.78712,68766.423144,5827018.356763,0.0
22,317_WIND_1,renewable,324.59442,40.0,1283913.319961,25678266.39922,93800.914199,7384068.51016,0.0
23,303_WIND_1,renewable,243.5125,40.0,996524.4937839999,19930489.87568,66257.368716,6591178.742977,0.0
23,317_WIND_1,renewable,419.52750000000003,40.0,1561925.743697,31238514.87394,92880.51130299999,8876870.693359,0.0
24,303_WIND_1,renewable,243.5125,40.0,1002487.652485,20049753.0497,60294.210015,7897966.446231,0.0
24,317_WIND_1,renewable,514.46058,40.0,1797797.4194470001,35955948.38894001,92865.727013,7309878.089694,0.0
25,303_WIND_1,renewable,243.5125,40.0,1000357.535937,20007150.718739998,62424.326563,8682140.421451,0.0
25,317_WIND_1,renewable,609.31375,40.0,1992404.606328,39848092.12656,92991.416173,5505108.4444389995,0.0
26,303_WIND_1,renewable,243.5125,40.0,1002989.182485,20059783.6497,59792.680015,8805175.540422,0.0
26,317_WIND_1,renewable,704.16692,40.0,2144242.352558,42884847.05116,85519.390603,4901422.34658,0.0
27,303_WIND_1,renewable,243.5125,40.0,1002483.6181549999,20049672.3631,60298.244345,9559822.294036001,0.0
27,317_WIND_1,renewable,799.1,40.0,2209867.323233,44197346.464660004,92172.876768,4542894.449608,0.0
28,303_WIND_1,renewable,344.0514,40.0,1257107.170285,25142143.4057,80134.850315,8550431.472843,0.0
28,317_WIND_1,renewable,39.955000000000005,40.0,230931.679584,4618633.59168,21916.795416,2895951.05278,0.0
29,303_WIND_1,renewable,344.0514,40.0,1260134.138379,25202682.76758,77107.88222099999,8993154.076969001,0.0
29,317_WIND_1,renewable,134.88808,40.0,637998.324425,12759966.488499999,56615.681095,7455104.966202,0.0
30,303_WIND_1,renewable,344.0514,40.0,1262682.559866,25253651.19732,74559.460734,8879467.688866,0.0
30,317_WIND_1,renewable,229.74124999999998,40.0,984696.4946440001,19693929.89288,75682.104106,6932440.011357,0.0
31,303_WIND_1,renewable,344.0514,40.0,1262479.277427,25249585.54854,74762.743173,9985719.590507999,0.0
31,317_WIND_1,renewable,324.59442,40.0,1294702.149501,25894042.99002,83012.084659,9066352.161153,0.0
32,303_WIND_1,renewable,344.0514,40.0,1263941.423081,25278828.461620003,73300.597519,10713918.316852,0.0
32,317_WIND_1,renewable,419.52750000000003,40.0,1572045.0647469999,31440901.29494,82761.190253,7705897.98324,0.0
33,303_WIND_1,renewable,344.0514,40.0,1262874.400563,25257488.01126,74367.620036,11653043.286348999,0.0
33,317_WIND_1,renewable,514.46058,40.0,1805470.803481,36109416.06962,85192.342979,7046204.176976,0.0
34,303_WIND_1,renewable,344.0514,40.0,1267791.303037,25355826.060739998,69450.717563,12081280.056421,0.0
34,317_WIND_1,renewable,609.31375,40.0,1996474.656091,39929493.12182,88921.36641,5523394.18652,0.0
35,303_WIND_1,renewable,344.0514,40.0,1268765.965162,25375319.303239997,68476.055437,12577909.305077001,0.0
35,317_WIND_1,renewable,704.16692,40.0,2152944.61506,43058892.3012,76817.1281,3766673.444372,0.0
36,303_WIND_1,renewable,344.0514,40.0,1269498.074301,25389961.48602,67743.946298,12616878.260114,0.0
36,317_WIND_1,renewable,799.1,40.0,2226885.806929,44537716.13858,75154.393071,2505575.940576,0.0
37,303_WIND_1,renewable,444.675,40.0,1474680.741916,29493614.83832,91487.908084,9947935.345807001,0.0
37,317_WIND_1,renewable,39.955000000000005,40.0,230880.33002199998,4617606.600439999,21968.144978,2799058.986702,0.0
38,303_WIND_1,renewable,444.675,40.0,1482074.151598,29641483.03196,84094.498402,9291222.561857,0.0
38,317_WIND_1,renewable,134.88808,40.0,642959.031942,12859180.638840001,51654.973578,6724633.707013,0.0
39,303_WIND_1,renewable,444.675,40.0,1480213.345922,29604266.91844,85955.304078,10242563.632993,0.0
39,317_WIND_1,renewable,229.74124999999998,40.0,991089.04464,19821780.8928,69289.55411,10693017.459746,0.0
40,303_WIND_1,renewable,444.675,40.0,1482555.533059,29651110.66118,83613.11694,10703287.079594,0.0
40,317_WIND_1,renewable,324.59442,40.0,1301728.565279,26034571.305579998,75985.668881,9468837.407426,0.0
41,303_WIND_1,renewable,444.675,40.0,1479170.700062,29583414.00124,86997.949938,11185817.107431,0.0
41,317_WIND_1,renewable,419.52750000000003,40.0,1574776.953998,31495539.079959996,80029.301002,9095552.03388,0.0
42,303_WIND_1,renewable,444.675,40.0,1480385.52148,29607710.4296,85783.12852,11222634.311815001,0.0
42,317_WIND_1,renewable,514.46058,40.0,1806521.9397520002,36130438.795040004,84141.206708,7113379.968379,0.0
43,303_WIND_1,renewable,444.675,40.0,1480544.954352,29610899.08704,85623.695648,10605518.869794,0.0
43,317_WIND_1,renewable,609.31375,40.0,2006545.261256,40130905.22512,78850.761244,4905443.1325509995,0.0
44,303_WIND_1,renewable,444.675,40.0,1482237.315895,29644746.317900002,83931.334105,10644157.571836,0.0
44,317_WIND_1,renewable,704.16692,40.0,2164503.266404,43290065.32808,65258.476756,3343384.596248,0.0
45,303_WIND_1,renewable,444.675,40.0,1479691.567638,29593831.352760002,86477.082362,10781370.442278001,0.0
45,317_WIND_1,renewable,799.1,40.0,2231943.043994,44638860.87988,70097.156006,2026054.239038,0.0
46,303_WIND_1,renewable,545.2986000000001,40.0,1652898.202507,33057964.05014,103006.693694,9900054.438375,0.0
46,317_WIND_1,renewable,39.955000000000005,40.0,230720.125191,4614402.50382,22128.349809,6770520.151463,0.0
47,303_WIND_1,renewable,545.2986000000001,40.0,1665023.4347289999,33300468.694579996,90881.461471,9287743.868893,0.0
47,317_WIND_1,renewable,134.88808,40.0,645380.62188,12907612.4376,49233.38364,9490514.983805,0.0
48,303_WIND_1,renewable,545.2986000000001,40.0,1658941.787457,33178835.74914,96963.108743,8613527.224479,0.0
48,317_WIND_1,renewable,229.74124999999998,40.0,996318.846431,19926376.92862,64059.752319,10771764.065303002,0.0
49,303_WIND_1,renewable,545.2986000000001,40.0,1661383.208348,33227664.16696,94521.687854,8969477.209258001,0.0
49,317_WIND_1,renewable,324.59442,40.0,1303184.310279,26063686.205580004,74529.923881,10563483.054802,0.0
50,303_WIND_1,renewable,545.2986000000001,40.0,1667147.480769,33342949.61538,88757.415431,8611137.419843,0.0
50,317_WIND_1,renewable,419.52750000000003,40.0,1575708.851828,31514177.03656,79097.403172,8962987.553291,0.0
51,303_WIND_1,renewable,545.2986000000001,40.0,1657396.9135689999,33147938.271379996,98507.982631,9093393.960091,0.0
51,317_WIND_1,renewable,514.46058,40.0,1812923.7187440002,36258474.37488,77739.427716,6333569.452727,0.0
52,303_WIND_1,renewable,545.2986000000001,40.0,1660344.259115,33206885.1823,95560.637085,9009310.854615001,0.0
52,317_WIND_1,renewable,609.31375,40.0,2018939.389962,40378787.79924,66456.632539,4565693.871205,0.0
53,303_WIND_1,renewable,545.2986000000001,40.0,1657244.467304,33144889.346079998,98660.428896,10088448.367275,0.0
53,317_WIND_1,renewable,704.16692,40.0,2171060.867306,43421217.34612,58700.875854,2601439.831085,0.0
54,303_WIND_1,renewable,545.2986000000001,40.0,1663451.764265,33269035.285299998,92453.131935,9071380.802464,0.0
54,317_WIND_1,renewable,799.1,40.0,2247013.453104,44940269.06208,55026.746896,1198532.506887,0.0
55,303_WIND_1,renewable,645.8375,40.0,1804777.532187,36095550.64374,106069.730313,8709771.371364001,0.0
55,317_WIND_1,renewable,39.955000000000005,40.0,231904.190541,4638083.81082,20944.284459,7364567.924973999,0.0
56,303_WIND_1,renewable,645.8375,40.0,1813440.207616,36268804.15232,97407.054884,7764459.949918999,0.0
56,317_WIND_1,renewable,134.88808,40.0,646655.330278,12933106.60556,47958.675242,10014592.892848,0.0
57,303_WIND_1,renewable,645.8375,40.0,1812889.67771,36257793.5542,97957.58479,7369042.096797,0.0
57,317_WIND_1,renewable,229.74124999999998,40.0,995538.331901,19910766.63802,64840.266849,11300439.812755,0.0
58,303_WIND_1,renewable,645.8375,40.0,1813620.502497,36272410.04994,97226.760003,7129683.221529,0.0
58,317_WIND_1,renewable,324.59442,40.0,1299667.466008,25993349.32016,78046.768152,10808268.878335,0.0
59,303_WIND_1,renewable,645.8375,40.0,1810166.873525,36203337.4705,100680.388975,7764147.74044,0.0
59,317_WIND_1,renewable,419.52750000000003,40.0,1578875.217498,31577504.34996,75931.03750199999,9009299.802257,0.0
60,303_WIND_1,renewable,645.8375,40.0,1814524.8133399999,36290496.2668,96322.44916,7132101.852917001,0.0
60,317_WIND_1,renewable,514.46058,40.0,1819693.3851480002,36393867.70296001,70969.761312,6471328.449987,0.0
61,303_WIND_1,renewable,645.8375,40.0,1807422.737924,36148454.75848,103424.524576,7113674.890318999,0.0
61,317_WIND_1,renewable,609.31375,40.0,2017091.8935780001,40341837.87156,68304.128922,4631023.736956,0.0
62,303_WIND_1,renewable,645.8375,40.0,1804102.961188,36082059.22376,106744.301312,7378944.31454,0.0
62,317_WIND_1,renewable,704.16692,40.0,2168130.844754,43362616.89508,61630.898406,2069607.830751,0.0
63,303_WIND_1,renewable,645.8375,40.0,1804345.869623,36086917.39246,106501.392877,7173755.927269999,0.0
63,317_WIND_1,renewable,799.1,40.0,2247830.190599,44956603.81198,54210.009401,622352.545698,0.0
64,303_WIND_1,renewable,746.3764,40.0,1917308.25368,38346165.0736,110575.90272,8508110.250515,0.0
64,317_WIND_1,renewable,39.955000000000005,40.0,232056.456116,4641129.12232,20792.018884,7366141.808797,0.0
65,303_WIND_1,renewable,746.3764,40.0,1924413.491553,38488269.83106,103470.664849,6368037.469958,0.0
65,317_WIND_1,renewable,134.88808,40.0,645811.728356,12916234.56712,48802.277164,10372769.754402999,0.0
66,303_WIND_1,renewable,746.3764,40.0,1922911.577679,38458231.55358,104972.578722,6443435.800716,0.0
66,317_WIND_1,renewable,229.74124999999998,40.0,995075.2965940001,19901505.93188,65303.302156,11500478.960453,0.0
67,303_WIND_1,renewable,746.3764,40.0,1924317.811406,38486356.22812,103566.344995,6677265.029195,0.0
67,317_WIND_1,renewable,324.59442,40.0,1301011.571578,26020231.43156,76702.662582,10946306.070045,0.0
68,303_WIND_1,renewable,746.3764,40.0,1923099.865716,38461997.31432,104784.290684,6870005.142762,0.0
68,317_WIND_1,renewable,419.52750000000003,40.0,1579459.0493969999,31589180.98794,75347.205603,9534289.507647,0.0
69,303_WIND_1,renewable,746.3764,40.0,1927282.296583,38545645.931660004,100601.859817,5720544.964802001,0.0
69,317_WIND_1,renewable,514.46058,40.0,1822254.370305,36445087.406100005,68408.776155,6224477.521105001,0.0
70,303_WIND_1,renewable,746.3764,40.0,1927201.168761,38544023.37522,100682.987639,5994947.066397999,0.0
70,317_WIND_1,renewable,609.31375,40.0,2021184.2891260001,40423685.78252,64211.733374,4647581.889432,0.0
71,303_WIND_1,renewable,746.3764,40.0,1921718.105887,38434362.11774,106166.050513,5267567.517546,0.0
71,317_WIND_1,renewable,704.16692,40.0,2172837.056301,43456741.12602,56924.686859,2130083.1126470002,0.0
72,303_WIND_1,renewable,746.3764,40.0,1922038.529788,38440770.59576,105845.626612,5724327.12359,0.0
72,317_WIND_1,renewable,799.1,40.0,2247665.879763,44953317.59526,54374.320237,602574.4534509999,0.0
73,303_WIND_1,renewable,847.0,40.0,1980419.853586,39608397.07172,109337.546414,7253327.983874,0.0
73,317_WIND_1,renewable,39.955000000000005,40.0,231570.488924,4631409.77848,21277.986076,8278942.396684,0.0
74,303_WIND_1,renewable,847.0,40.0,1987602.803139,39752056.06278,102154.596862,6619570.156529,0.0
74,317_WIND_1,renewable,134.88808,40.0,644636.331873,12892726.63746,49977.673647,11689439.424867,0.0
75,303_WIND_1,renewable,847.0,40.0,1978185.112135,39563702.2427,111572.287866,5953366.97269,0.0
75,317_WIND_1,renewable,229.74124999999998,40.0,994984.654977,19899693.09954,65393.943773,12040230.687764,0.0
76,303_WIND_1,renewable,847.0,40.0,1985429.959164,39708599.183280006,104327.440837,6148274.450598,0.0
76,317_WIND_1,renewable,324.59442,40.0,1302502.216638,26050044.33276,75212.017522,11293954.222508,0.0
77,303_WIND_1,renewable,847.0,40.0,1984255.022813,39685100.45626,105502.377187,5847552.772707,0.0
77,317_WIND_1,renewable,419.52750000000003,40.0,1577036.2067749999,31540724.1355,77770.04822499999,10050652.578597,0.0
78,303_WIND_1,renewable,847.0,40.0,1986574.968848,39731499.37696,103182.431152,5465043.966204,0.0
78,317_WIND_1,renewable,514.46058,40.0,1815588.341368,36311766.827360004,75074.805092,5923476.298819,0.0
79,303_WIND_1,renewable,847.0,40.0,1985190.955752,39703819.11504,104566.444248,5536635.270301,0.0
79,317_WIND_1,renewable,609.31375,40.0,2013413.219484,40268264.38968,71982.803016,4451450.494515,0.0
80,303_WIND_1,renewable,847.0,40.0,1994916.489483,39898329.78966,94840.910518,4711934.982929,0.0
80,317_WIND_1,renewable,704.16692,40.0,2171775.516806,43435510.336119995,57986.226354,2139973.410957,0.0
81,303_WIND_1,renewable,847.0,40.0,1986099.644045,39721992.880899996,103657.755955,5859075.571308,0.0
81,317_WIND_1,renewable,799.1,40.0,2243154.648709,44863092.97418,58885.551291,339109.773056,0.0
