index,site,kind,pem_capacity_mw,pem_bid,h2_mwh,h2_kg,pem_grid_sales_mwh,site_market_revenue_usd,uplift_usd
10,317_WIND_1,renewable,39.955000000000005,40.0,228099.734065,4561994.6813,24748.740934999998,-5899456.739263,0.0
11,121_NUCLEAR_1,thermal,67.52,40.0,575291.257404,11505825.14808,,72846593.643241,0.0
11,317_WIND_1,renewable,134.88808,40.0,632008.123516,12640162.47032,62605.882004,2152647.644433,0.0
12,121_NUCLEAR_1,thermal,67.52,40.0,577547.4020149997,11550948.040299993,,73079351.911643,0.0
12,317_WIND_1,renewable,229.74124999999998,40.0,972633.927269,19452678.54538,87744.67148,4889837.147159999,0.0
13,121_NUCLEAR_1,thermal,67.52,40.0,580112.9930249997,11602259.860499995,,73389136.435215,0.0
13,317_WIND_1,renewable,324.59442,40.0,1274674.3005910001,25493486.011820003,103039.933569,7292638.390539,0.0
14,121_NUCLEAR_1,thermal,67.52,40.0,582576.8984979996,11651537.969959993,,73918695.384134,0.0
14,317_WIND_1,renewable,419.52750000000003,40.0,1548831.553425,30976631.0685,105974.701575,8491794.219776,0.0
15,121_NUCLEAR_1,thermal,67.52,40.0,583863.1124479999,11677262.248959998,,73722655.990819,0.0
15,317_WIND_1,renewable,514.46058,40.0,1780821.209866,35616424.19732,109841.936594,7914850.503036,0.0
16,121_NUCLEAR_1,thermal,67.52,40.0,583989.5656789998,11679791.313579995,,74093266.145439,0.0
16,317_WIND_1,renewable,609.31375,40.0,1979756.67536,39595133.5072,105639.34714,6823175.510861,0.0
17,121_NUCLEAR_1,thermal,67.52,40.0,584494.2656409997,11689885.312819993,,73922346.964273,0.0
17,317_WIND_1,renewable,704.16692,40.0,2125092.346387,42501846.92773999,104669.396773,5380141.442355,0.0
18,121_NUCLEAR_1,thermal,67.52,40.0,585553.038193,11711060.76386,,74053478.358726,0.0
18,317_WIND_1,renewable,799.1,40.0,2205205.861041,44104117.22082,96834.338959,4468104.688365,0.0
19,121_NUCLEAR_1,thermal,114.99999999999999,40.0,972205.2702609999,19444105.40522,,67810317.354186,0.0
19,317_WIND_1,renewable,39.955000000000005,40.0,229013.94024599998,4580278.80492,23834.534754,-3337148.951578,0.0
20,121_NUCLEAR_1,thermal,114.99999999999999,40.0,978817.8961490002,19576357.922980003,,67172443.523109,0.0
20,317_WIND_1,renewable,134.88808,40.0,632326.12621,12646522.5242,62287.879310000004,2343711.761081,0.0
21,121_NUCLEAR_1,thermal,114.99999999999999,40.0,981792.6848519999,19635853.69704,,67403011.66246,0.0
21,317_WIND_1,renewable,229.74124999999998,40.0,976570.5939590001,19531411.879180003,83808.004791,5217426.631654,0.0
22,121_NUCLEAR_1,thermal,114.99999999999999,40.0,988591.1888489998,19771823.776979998,,66822934.872309,0.0
22,317_WIND_1,renewable,324.59442,40.0,1283242.1779170001,25664843.55834,94472.056243,8452968.363287,0.0
23,121_NUCLEAR_1,thermal,114.99999999999999,40.0,991376.5720500001,19827531.441,,66468642.165865,0.0
23,317_WIND_1,renewable,419.52750000000003,40.0,1545977.1723749998,30919543.447499998,108829.082625,9019296.275834,0.0
24,121_NUCLEAR_1,thermal,114.99999999999999,40.0,993526.7387290001,19870534.77458,,66491980.138786,0.0
24,317_WIND_1,renewable,514.46058,40.0,1780718.8335250001,35614376.6705,109944.312935,9155851.050196,0.0
25,121_NUCLEAR_1,thermal,114.99999999999999,40.0,995629.9259339999,19912598.51868,,66718292.446529,0.0
25,317_WIND_1,renewable,609.31375,40.0,1979002.946218,39580058.92436,106393.076282,6208902.128141,0.0
26,121_NUCLEAR_1,thermal,114.99999999999999,40.0,995916.6439680001,19918332.87936,,66476098.030992,0.0
26,317_WIND_1,renewable,704.16692,40.0,2127617.936379,42552358.72758,102143.806781,5345446.270090999,0.0
27,121_NUCLEAR_1,thermal,114.99999999999999,40.0,996540.2103929999,19930804.20786,,66596972.65265,0.0
27,317_WIND_1,renewable,799.1,40.0,2204782.510124,44095650.202479996,97257.689876,3975897.400524,0.0
28,121_NUCLEAR_1,thermal,162.48,40.0,1372349.123342,27446982.46684,,60959506.794306,0.0
28,317_WIND_1,renewable,39.955000000000005,40.0,228257.13533,4565142.7066,24591.339669999998,-2388223.295277,0.0
29,121_NUCLEAR_1,thermal,162.48,40.0,1380477.9980549999,27609559.961099997,,59990740.777401,0.0
29,317_WIND_1,renewable,134.88808,40.0,634385.458,12687709.16,60228.54752,2618088.5191949997,0.0
30,121_NUCLEAR_1,thermal,162.48,40.0,1389493.6224389998,27789872.448779996,,59550828.514913,0.0
30,317_WIND_1,renewable,229.74124999999998,40.0,977684.873644,19553697.472880002,82693.725106,6688054.059536,0.0
31,121_NUCLEAR_1,thermal,162.48,40.0,1394561.5382619998,27891230.76524,,59769787.813295,0.0
31,317_WIND_1,renewable,324.59442,40.0,1284321.0673490001,25686421.34698,93393.166811,7803875.723902,0.0
32,121_NUCLEAR_1,thermal,162.48,40.0,1399174.9495040001,27983498.990080003,,59104798.079034,0.0
32,317_WIND_1,renewable,419.52750000000003,40.0,1547427.600471,30948552.00942,107378.65452899999,9145498.510751,0.0
33,121_NUCLEAR_1,thermal,162.48,40.0,1403503.0058169998,28070060.116339996,,58152294.424004,0.0
33,317_WIND_1,renewable,514.46058,40.0,1793279.101831,35865582.03662,97384.044629,8423681.137153,0.0
34,121_NUCLEAR_1,thermal,162.48,40.0,1405752.114525,28115042.2905,,57927173.506289996,0.0
34,317_WIND_1,renewable,609.31375,40.0,1979440.879031,39588817.58062,105955.143469,7066181.739646001,0.0
35,121_NUCLEAR_1,thermal,162.48,40.0,1409386.798186,28187735.96372,,57651954.23149,0.0
35,317_WIND_1,renewable,704.16692,40.0,2132700.667796,42654013.35592,97061.075364,5987435.621745001,0.0
36,121_NUCLEAR_1,thermal,162.48,40.0,1407868.820717,28157376.414339997,,58017789.908608,0.0
36,317_WIND_1,renewable,799.1,40.0,2215001.127956,44300022.55912,87039.072044,3842492.374357,0.0
37,121_NUCLEAR_1,thermal,210.0,40.0,1774442.193648,35488843.87296,,54454811.514627,0.0
37,317_WIND_1,renewable,39.955000000000005,40.0,229785.071263,4595701.42526,23063.403737,-1661486.4012199999,0.0
38,121_NUCLEAR_1,thermal,210.0,40.0,1784266.817812,35685336.35624,,53612135.932174,0.0
38,317_WIND_1,renewable,134.88808,40.0,637150.911355,12743018.2271,57463.094165,4570014.301038999,0.0
39,121_NUCLEAR_1,thermal,210.0,40.0,1793794.895962,35875897.91924,,52581923.306869,0.0
39,317_WIND_1,renewable,229.74124999999998,40.0,980484.1718380001,19609683.43676,79894.426912,7430219.243543001,0.0
40,121_NUCLEAR_1,thermal,210.0,40.0,1801866.465188,36037329.30376,,51156667.409613,0.0
40,317_WIND_1,renewable,324.59442,40.0,1282088.608314,25641772.16628,95625.625846,8844686.604101,0.0
41,121_NUCLEAR_1,thermal,210.0,40.0,1807473.840008,36149476.80016,,50830990.448524,0.0
41,317_WIND_1,renewable,419.52750000000003,40.0,1555560.3334299999,31111206.668599997,99245.921571,9072923.718038999,0.0
42,121_NUCLEAR_1,thermal,210.0,40.0,1812031.184298,36240623.68596,,49375149.579376,0.0
42,317_WIND_1,renewable,514.46058,40.0,1792715.687331,35854313.74662,97947.45913,8719811.625432,0.0
43,121_NUCLEAR_1,thermal,210.0,40.0,1814505.940019,36290118.80038,,49973490.541261,0.0
43,317_WIND_1,renewable,609.31375,40.0,1987710.963178,39754219.26356,97685.059322,6973219.887957,0.0
44,121_NUCLEAR_1,thermal,210.0,40.0,1817911.006864,36358220.13728,,49857489.415334,0.0
44,317_WIND_1,renewable,704.16692,40.0,2137542.840789,42750856.81578,92218.902371,4942657.883228,0.0
45,121_NUCLEAR_1,thermal,210.0,40.0,1819679.569947,36393591.39894,,49557352.891393,0.0
45,317_WIND_1,renewable,799.1,40.0,2217034.484629,44340689.69258,85005.715371,4060672.398767,0.0
46,121_NUCLEAR_1,thermal,257.52000000000004,40.0,2170752.526581,43415050.53162,,49021404.742473,0.0
46,317_WIND_1,renewable,39.955000000000005,40.0,230765.717246,4615314.34492,22082.757754,-1362051.0541079994,0.0
47,121_NUCLEAR_1,thermal,257.52000000000004,40.0,2186444.9504070003,43728899.008140005,,45737344.027477,0.0
47,317_WIND_1,renewable,134.88808,40.0,639931.087498,12798621.74996,54682.918022,5225761.374868,0.0
48,121_NUCLEAR_1,thermal,257.52000000000004,40.0,2196672.558617,43933451.17234,,44398157.518307,4814.354812
48,317_WIND_1,renewable,229.74124999999998,40.0,983153.739946,19663074.79892,77224.858803,8033575.392990001,0.0
49,121_NUCLEAR_1,thermal,257.52000000000004,40.0,2212217.999997,44244359.99994001,,42284424.384984,0.0
49,317_WIND_1,renewable,324.59442,40.0,1290284.34075,25805686.814999998,87429.89341,9300491.061425,0.0
50,121_NUCLEAR_1,thermal,257.52000000000004,40.0,2217525.081654,44350501.633080006,,42388216.662999,0.0
50,317_WIND_1,renewable,419.52750000000003,40.0,1566077.912237,31321558.244739998,88728.342763,9060213.096735999,0.0
51,121_NUCLEAR_1,thermal,257.52000000000004,40.0,2223270.799621,44465415.99242,,41446584.160598,0.0
51,317_WIND_1,renewable,514.46058,40.0,1801222.602099,36024452.04198,89440.544362,7933507.518039,0.0
52,121_NUCLEAR_1,thermal,257.52000000000004,40.0,2224862.38719,44497247.7438,,40773312.583618,0.0
52,317_WIND_1,renewable,609.31375,40.0,1996547.6244070001,39930952.48814,88848.398093,6181576.727034001,0.0
53,121_NUCLEAR_1,thermal,257.52000000000004,40.0,2227716.4275970003,44554328.55194001,,41341075.256976,0.0
53,317_WIND_1,renewable,704.16692,40.0,2147949.531568,42958990.63136,81812.211592,4177131.6178019997,0.0
54,121_NUCLEAR_1,thermal,257.52000000000004,40.0,2227880.201015,44557604.0203,,40875026.271487,0.0
54,317_WIND_1,renewable,799.1,40.0,2219853.610585,44397072.2117,82186.589415,3431137.412601,0.0
55,121_NUCLEAR_1,thermal,305.0,40.0,2564844.422734,51296888.454679996,,41379611.273044,18917.443047
55,317_WIND_1,renewable,39.955000000000005,40.0,231952.619351,4639052.38702,20895.855649,3007433.681861,0.0
56,121_NUCLEAR_1,thermal,305.0,40.0,2582594.456349,51651889.12698,,38712380.9313,13839.891365
56,317_WIND_1,renewable,134.88808,40.0,639581.2268460001,12791624.536920002,55032.778674,7641363.350199,0.0
57,121_NUCLEAR_1,thermal,305.0,40.0,2604428.130423,52088562.60846,,36902973.374638,2260.607897
57,317_WIND_1,renewable,229.74124999999998,40.0,987145.627819,19742912.55638,73232.970931,9865438.818923999,0.0
58,121_NUCLEAR_1,thermal,305.0,40.0,2610843.71951,52216874.390200004,,35508868.258007,18013.485077
58,317_WIND_1,renewable,324.59442,40.0,1296749.9053530002,25934998.107060004,80964.328807,10548524.439385,0.0
59,121_NUCLEAR_1,thermal,305.0,40.0,2622393.167465,52447863.3493,,34326960.990894,0.0
59,317_WIND_1,renewable,419.52750000000003,40.0,1569611.387777,31392227.75554,85194.867223,9496846.304810999,0.0
60,121_NUCLEAR_1,thermal,305.0,40.0,2627080.202693,52541604.05386,,33266310.677707,0.0
60,317_WIND_1,renewable,514.46058,40.0,1807061.5209610001,36141230.41922,83601.625499,7811747.725981,0.0
61,121_NUCLEAR_1,thermal,305.0,40.0,2631375.614429,52627512.28858,,33580491.275245,0.0
61,317_WIND_1,renewable,609.31375,40.0,1994741.878097,39894837.56194,90654.144403,6033724.614522001,0.0
62,121_NUCLEAR_1,thermal,305.0,40.0,2635419.261136,52708385.22272,,32906638.412516,0.0
62,317_WIND_1,renewable,704.16692,40.0,2150114.309554,43002286.19108,79647.433606,4167886.230838,0.0
63,121_NUCLEAR_1,thermal,305.0,40.0,2638097.179705,52761943.5941,,32731988.923549,0.0
63,317_WIND_1,renewable,799.1,40.0,2222489.586394,44449791.72788,79550.613606,3239308.102498,0.0
64,121_NUCLEAR_1,thermal,352.48,40.0,2961263.74246,59225274.849199995,,34867015.82773,71003.84879700001
64,317_WIND_1,renewable,39.955000000000005,40.0,233480.571255,4669611.4251,19367.903745,2546860.903918,0.0
65,121_NUCLEAR_1,thermal,352.48,40.0,2985952.380746,59719047.61492,,31594400.530707,145478.380037
65,317_WIND_1,renewable,134.88808,40.0,644774.862996,12895497.25992,49839.142524,6949699.9052410005,0.0
66,121_NUCLEAR_1,thermal,352.48,40.0,2999269.040102,59985380.802039996,,29266784.206814,10624.558482
66,317_WIND_1,renewable,229.74124999999998,40.0,995280.538163,19905610.76326,65098.060586,8224171.368055001,0.0
67,121_NUCLEAR_1,thermal,352.48,40.0,3012649.230096,60252984.601919994,,28265631.634571,70007.059085
67,317_WIND_1,renewable,324.59442,40.0,1301851.5772540001,26037031.545080002,75862.656906,9824866.813108,0.0
68,121_NUCLEAR_1,thermal,352.48,40.0,3029381.077542,60587621.55084,,25381066.910155,43949.30786
68,317_WIND_1,renewable,419.52750000000003,40.0,1574239.783642,31484795.67284,80566.471359,9391189.387945998,0.0
69,121_NUCLEAR_1,thermal,352.48,40.0,3032696.814794,60653936.29588,,25229673.352422,7953.885588
69,317_WIND_1,renewable,514.46058,40.0,1806686.06444,36133721.2888,83977.08202,7205561.871796999,0.0
70,121_NUCLEAR_1,thermal,352.48,40.0,3041333.39198,60826667.8396,,23713987.122541,7654.993066
70,317_WIND_1,renewable,609.31375,40.0,2008062.62495,40161252.499,77333.39755,6229578.267757,0.0
71,121_NUCLEAR_1,thermal,352.48,40.0,3047800.914967,60956018.29934,,23457583.649571,43534.576629999996
71,317_WIND_1,renewable,704.16692,40.0,2157813.357335,43156267.146699995,71948.385826,4762765.007905,0.0
72,121_NUCLEAR_1,thermal,352.48,40.0,3044521.446772,60890428.93544,,24368511.191493,17937.361033
72,317_WIND_1,renewable,799.1,40.0,2231644.236554,44632884.73108,70395.963445,2306329.201215,0.0
73,121_NUCLEAR_1,thermal,400.0,40.0,3362222.791912,67244455.83824,,26566322.911195,338284.558025
73,317_WIND_1,renewable,39.955000000000005,40.0,233769.897004,4675397.94008,19078.577996,6618392.156962,0.0
74,121_NUCLEAR_1,thermal,400.0,40.0,3377961.261745,67559225.2349,,25778386.288397,236953.191309
74,317_WIND_1,renewable,134.88808,40.0,649677.091984,12993541.839680001,44936.913536,7886151.783462999,0.0
75,121_NUCLEAR_1,thermal,400.0,40.0,3404572.82618,68091456.5236,,21787360.143839,344623.895774
75,317_WIND_1,renewable,229.74124999999998,40.0,1001486.651996,20029733.03992,58891.946754000004,10068050.829392001,0.0
76,121_NUCLEAR_1,thermal,400.0,40.0,3416232.202666,68324644.05332,,20840455.488012,237104.383371
76,317_WIND_1,renewable,324.59442,40.0,1309118.919584,26182378.391680002,68595.314576,9529483.515901,0.0
77,121_NUCLEAR_1,thermal,400.0,40.0,3432333.318182,68646666.36364,,18499171.610381,272170.219229
77,317_WIND_1,renewable,419.52750000000003,40.0,1581384.920525,31627698.410499997,73421.334475,9457884.378497,0.0
78,121_NUCLEAR_1,thermal,400.0,40.0,3435039.923249,68700798.46498,,17578801.319533,161169.267388
78,317_WIND_1,renewable,514.46058,40.0,1814802.5708730002,36296051.41746,75860.575587,7659485.278417001,0.0
79,121_NUCLEAR_1,thermal,400.0,40.0,3446218.828887,68924376.57774,,16716584.914376,217668.252151
79,317_WIND_1,renewable,609.31375,40.0,2012955.357778,40259107.15556,72440.664722,6042253.125494,0.0
80,121_NUCLEAR_1,thermal,400.0,40.0,3445858.505339,68917170.10678,,16939274.301328,161435.812531
80,317_WIND_1,renewable,704.16692,40.0,2160610.928153,43212218.56306,69150.815007,3517443.7320499998,0.0
81,121_NUCLEAR_1,thermal,400.0,40.0,3452406.928467,69048138.56933999,,15828540.846474,266958.552961
81,317_WIND_1,renewable,799.1,40.0,2237006.094663,44740121.89326,65034.105337,2419021.695921,0.0
