index,oat_site,anchor,num_days,start_date,rho_h2,true_curtailment_mwh,load_shed_mwh,total_cost_raw_usd,reserve_shortfall_mwh,thermal_starts,synthetic_bid_cost_usd,total_cost_less_synthetic_usd,pem_withheld_mwh_total,h2_kg_total,delta_curtailment_mwh,delta_load_shed_mwh,delta_cost_less_synthetic_usd_APPROX,delta_reserve_shortfall_mwh,delta_thermal_starts
32,,False,366,01-01-2020,2.0,1192240.427922,38553.134896,527579869.511115,183863.503087,4764,2972526.419692,524607343.09142303,1997336.6045109998,39946732.09022,-496335.3494999998,-2946.980442,2126569.2823400497,-19817.851782000012,-419
33,,False,366,01-01-2020,2.0,1167316.717586,38875.886662,529198687.198618,181395.182883,4694,3084929.774932,526113757.42368597,2099316.431888,41986328.63776,-521259.05983599974,-2624.228676000006,3632983.614602983,-22286.171986,-489
34,,False,366,01-01-2020,2.0,1145762.589639,38154.76192,530016541.689916,177529.052148,4654,3012237.393663,527004304.296253,2159865.983907,43197319.67814,-542813.1877829998,-3345.353418000006,4523530.487170041,-26152.302721000015,-529
35,,False,366,01-01-2020,2.0,1147542.188337,39922.845721,529804452.188354,174786.573665,4687,2899309.8269829997,526905142.36137104,2173277.3366059996,43465546.73211999,-541033.5890849996,-1577.2696170000054,4424368.552288055,-28894.781204,-496
36,,False,366,01-01-2020,2.0,1151984.692371,38633.249238,529732053.540944,177437.623091,4668,2983473.836604,526748579.70434,2171577.3740860005,43431547.48172001,-536591.0850509997,-2866.8661000000066,4267805.895256996,-26243.731778000016,-515
37,,False,366,01-01-2020,2.0,1288251.297461,37870.430735,527450033.588754,179129.282361,4855,3217871.777092,524232161.811662,1833533.380574,36670667.61148,-400324.4799609997,-3629.6846030000015,1751388.0025790334,-24552.072508000012,-328
38,,False,366,01-01-2020,2.0,1242387.730467,40711.797944,529383929.508638,169838.248992,4617,3233772.591037,526150156.91760105,1993318.5134669999,39866370.26933999,-446188.0469549997,-788.3173940000052,3669383.108518064,-33843.105876999995,-566
39,,False,366,01-01-2020,2.0,1205224.5439650002,37482.967239,532011204.588056,175147.482552,4611,3426824.149082,528584380.438974,2139051.632522,42781032.65044,-483351.23345699953,-4017.1480990000055,6103606.629891038,-28533.872317,-572
40,,False,366,01-01-2020,2.0,1169608.635674,36879.297306,534036401.81116,171174.730973,4618,3614228.381093,530422173.430067,2272866.361073,45457327.22146,-518967.1417479997,-4620.818032000003,7941399.620984018,-32506.623896000005,-565
41,,False,366,01-01-2020,2.0,1129441.4736529998,37888.653225,535747374.113837,172883.786063,4587,3602884.763417,532144489.35042,2398993.3259120006,47979866.51824001,-559134.3037689999,-3611.4621130000014,9663715.541337013,-30797.568805999996,-596
42,,False,366,01-01-2020,2.0,1100959.597759,35579.480718,536783894.30319,173769.448605,4578,3724896.377153,533058997.926037,2500732.946832,50014658.936639994,-587616.1796629997,-5920.634620000004,10578224.116954029,-29911.90626399999,-605
43,,False,366,01-01-2020,2.0,1093139.7389290002,36696.950196,537444617.626509,170468.314528,4446,3619765.5561490003,533824852.07035995,2562093.4598439997,51241869.19688,-595436.0384929995,-4803.165142000005,11344078.26127696,-33213.040341000014,-737
44,,False,366,01-01-2020,2.0,1083464.747637,35992.410132,537310053.991221,165174.347201,4428,3705783.1447810004,533604270.84643996,2570531.1836599996,51410623.6732,-605111.0297849998,-5507.705206000006,11123497.037356973,-38507.007668000006,-755
45,,False,366,01-01-2020,2.0,1076492.662237,37765.648027,537610758.354077,170578.848994,4481,3729460.865435,533881297.488642,2570343.378367,51406867.567339994,-612083.1151849998,-3734.4673110000003,11400523.679558992,-33102.505875,-702
46,,False,366,01-01-2020,2.0,1219386.754962,38712.447939,535167624.851649,171518.379048,4641,3956320.0975300004,531211304.754119,2232487.852564,44649757.05128,-469189.02245999966,-2787.6673990000054,8730530.945035994,-32162.975821,-542
47,,False,366,01-01-2020,2.0,1175335.5051220001,38572.430715,537997921.947262,175763.906246,4619,4223558.71709,533774363.23017204,2385989.540312,47719790.80624,-513240.2722999996,-2927.684623000001,11293589.421089053,-27917.448623000004,-564
48,,False,366,01-01-2020,2.0,1135570.597139,36989.060675,539968097.418206,171376.801731,4568,4357413.628878,535610683.789328,2533202.5755230007,50664051.51046001,-553005.1802829998,-4511.054663000003,13129909.980244994,-32304.55313799999,-615
49,,False,366,01-01-2020,2.0,1103846.222442,36524.054176,541782337.470714,166753.353576,4583,4289605.761478999,537492731.709235,2673397.606561,53467952.13122,-584729.5549799998,-4976.061162000005,15011957.900151968,-36928.00129300001,-600
50,,False,366,01-01-2020,2.0,1078217.953301,36150.57332,543938808.117991,167882.159058,4428,4507697.302535,539431110.8154559,2793788.692434,55875773.84868,-610357.8241209998,-5349.542018,16950337.00637293,-35799.19581100001,-755
51,,False,366,01-01-2020,2.0,1045899.8696630001,32300.475947,545507155.724946,162470.833718,4411,4419466.279557,541087689.445389,2900784.37927,58015687.5854,-642675.9077589996,-9199.639391000004,18606915.636306047,-41210.52115099999,-772
52,,False,366,01-01-2020,2.0,1030390.0759930001,35909.447521,546196287.064819,166579.804707,4429,4629244.600691,541567042.464128,2954272.1637290004,59085443.27458001,-658185.7014289997,-5590.667817000001,19086268.655045033,-37101.550162,-754
53,,False,366,01-01-2020,2.0,1026572.786301,33352.589426,545739909.981727,163070.258582,4516,4451682.5690210005,541288227.412706,2969299.378052,59385987.56104,-662002.9911209997,-8147.525912000005,18807453.603623033,-40611.09628699999,-667
54,,False,366,01-01-2020,2.0,1026800.42246,34384.748554,545730143.278445,162808.43384,4474,4389051.571118,541341091.707327,2971269.290719,59425385.814380005,-661775.3549619997,-7115.366784000005,18860317.898244023,-40872.92102899999,-709
55,,False,366,01-01-2020,2.0,1159893.342593,37796.568868,543688611.232826,162455.587393,4579,4803857.577486999,538884753.655339,2628363.735564,52567274.71128,-528682.4348289997,-3703.546470000001,16403979.846256018,-41225.76747600001,-604
56,,False,366,01-01-2020,2.0,1119545.152833,37442.184244,546141093.888529,159732.810134,4441,4889789.709101999,541251304.1794269,2786398.08551,55727961.710200004,-569030.6245889997,-4057.931094000007,18770530.370343924,-43948.544735,-742
57,,False,366,01-01-2020,2.0,1088561.231956,31315.163276,548210376.157169,155953.797688,4518,4935190.724456999,543275185.432712,2935822.468133,58716449.362660006,-600014.5454659997,-10184.952062000004,20794411.623628974,-47727.55718100001,-665
58,,False,366,01-01-2020,2.0,1053274.93814,35658.551799,550340768.78396,160979.057276,4362,5318085.041447,545022683.742513,3064749.944562,61294998.89124,-635300.8392819997,-5841.5635390000025,22541909.933429956,-42702.297592999996,-821
59,,False,366,01-01-2020,2.0,1020115.3553769998,36167.228451,552143711.545384,159305.428804,4462,5280867.826015001,546862843.719369,3191523.749349,63830474.98698,-668460.4220449999,-5332.886887000001,24382069.91028607,-44375.92606500001,-721
60,,False,366,01-01-2020,2.0,992565.309658,37807.283764,553750013.544441,159014.03531,4396,5287004.973356999,548463008.571084,3296160.231921,65923204.63842,-696010.4677639997,-3692.8315740000035,25982234.762001038,-44667.319558999996,-787
61,,False,366,01-01-2020,2.0,980311.360181,33097.590723,554290135.467388,153582.572512,4332,5159416.335035999,549130719.132352,3358082.190373,67161643.80746001,-708264.4172409998,-8402.524615000002,26649945.32326901,-50098.78235699999,-851
62,,False,366,01-01-2020,2.0,977428.9312329999,35956.217971,554623706.93425,156186.29714,4303,5304593.615041001,549319113.319209,3365040.921903,67300818.43806,-711146.8461889998,-5543.897367000005,26838339.510125995,-47495.05772899999,-880
63,,False,366,01-01-2020,2.0,976462.5889890001,37581.333693,554612489.465306,158143.013953,4278,5390508.052096,549221981.41321,3363297.1986970003,67265943.97394,-712113.1884329997,-3918.7816450000028,26741207.60412705,-45538.340916000016,-905
64,,False,366,01-01-2020,2.0,1113604.638884,36034.253578,552022977.222146,158231.31684,4364,5953084.517199,546069892.704947,3016697.3820760003,60333947.64152001,-574971.1385379997,-5465.86176,23589118.89586401,-45450.03802899999,-819
65,,False,366,01-01-2020,2.0,1076353.647,35063.973765,554320208.001631,154940.463753,4351,6013495.955355001,548306712.046276,3175369.749358,63507394.98716,-612222.1304219996,-6436.141573000001,25825938.23719299,-48740.89111600001,-832
66,,False,366,01-01-2020,2.0,1041797.2880549999,34473.410658,556952056.436362,153447.323494,4323,6064556.2338620005,550887500.2025,3324652.650405,66493053.0081,-646778.4893669998,-7026.704680000003,28406726.393417,-50234.03137499999,-860
67,,False,366,01-01-2020,2.0,1000268.109372,32799.819938,558829001.85284,151314.280978,4249,6100938.556333001,552728063.296507,3462242.926695,69244858.5339,-688307.6680499997,-8700.295400000003,30247289.487424016,-52367.07389100001,-934
68,,False,366,01-01-2020,2.0,976238.039796,34701.006205,560748762.011699,150023.342532,4220,6073369.51938,554675392.492319,3588775.527019,71775510.54038,-712337.7376259997,-6799.109133000005,32194618.683236003,-53658.01233699999,-963
69,,False,366,01-01-2020,2.0,959443.173807,34782.246973,562446919.623823,150244.470294,4131,6246296.486525,556200623.137298,3689242.2640990005,73784845.28198001,-729132.6036149997,-6717.868365000002,33719849.328215,-53436.884575000004,-1052
70,,False,366,01-01-2020,2.0,942298.782523,37168.259628,562768756.642591,144507.146941,4225,6001060.698197,556767695.944394,3754105.401297,75082108.02594,-746276.9948989997,-4331.8557100000035,34286922.13531101,-59174.20792799999,-958
71,,False,366,01-01-2020,2.0,935181.027172,32450.700537,562931654.050381,138724.178,4061,5652238.46959,557279415.580791,3773414.120539,75468282.41078,-753394.7502499997,-9049.414801000003,34798641.77170801,-64957.17686899999,-1122
72,,False,366,01-01-2020,2.0,934379.192078,32431.559074,562938570.477126,141689.394891,4077,5779600.669751,557158969.807375,3770634.203255,75412684.0651,-754196.5853439997,-9068.556264000003,34678195.99829197,-61991.959978,-1106
73,,False,366,01-01-2020,2.0,1069530.332973,35539.889721,560205557.059466,146186.867087,4240,6877954.853340001,553327602.206126,3410991.3036700003,68219826.0734,-619045.4444489998,-5960.225617000004,30846828.39704299,-57494.48778200001,-943
74,,False,366,01-01-2020,2.0,1028802.3323959999,32096.157947,562473979.174183,139076.550333,4257,6750330.73631,555723648.437873,3574364.559837,71487291.19674,-659773.4450259998,-9403.957391000004,33242874.62879002,-64604.80453600001,-926
75,,False,366,01-01-2020,2.0,999311.9174619999,32550.011574,564637551.525237,141407.567938,4117,6772595.3342740005,557864956.1909629,3724367.3528919998,74487347.05783999,-689263.8599599998,-8950.103764000003,35384182.381879926,-62273.78693100001,-1066
76,,False,366,01-01-2020,2.0,966570.401831,34838.426289,567207959.726702,138630.166368,4091,6686889.9109310005,560521069.815771,3865009.822824,77300196.45648,-722005.3755909997,-6661.6890490000005,38040296.006688,-65051.188501,-1092
77,,False,366,01-01-2020,2.0,937672.041626,30055.996171,569128613.17021,135357.35537,4112,6602870.815943,562525742.354267,3992953.67461,79859073.4922,-750903.7357959998,-11444.119167000004,40044968.545184016,-68323.999499,-1071
78,,False,366,01-01-2020,2.0,912513.467814,34579.457912,570547863.199316,135967.914504,4119,6581689.481525,563966173.7177911,4098273.119229,81965462.38458,-776062.3096079997,-6920.657426000005,41485399.908708096,-67713.44036500002,-1064
79,,False,366,01-01-2020,2.0,897603.550315,31445.307322,571854992.154303,139132.914059,4065,6930434.893223,564924557.2610799,4148286.726421,82965734.52842,-790972.2271069997,-10054.808016000003,42443783.45199692,-64548.44081,-1118
80,,False,366,01-01-2020,2.0,900903.131363,32138.557219,571735938.856358,137771.212139,4058,7032524.762305,564703414.094053,4156322.6432250007,83126452.86450002,-787672.6460589997,-9361.558119000005,42222640.284970045,-65910.14272999999,-1125
81,,False,366,01-01-2020,2.0,899795.0470429999,32139.522002,571749997.149538,138403.150258,4058,7039380.561354,564710616.588184,4156555.38597,83131107.7194,-788780.7303789998,-9360.593336000002,42229842.779101014,-65278.204610999994,-1125
