index,site,kind,pem_capacity_mw,pem_bid,h2_mwh,h2_kg,pem_grid_sales_mwh,site_market_revenue_usd,uplift_usd
34,324_PV_3,renewable,38.887499999999996,40.0,118000.956059,2360019.1211800002,2098.293941,274374.712282,0.0
35,121_NUCLEAR_1,thermal,162.48,40.0,1371879.4237429998,27437588.474859998,,62020094.429448,0.0
35,319_PV_1,renewable,165.84184,40.0,445037.806655,8900756.133100001,9649.008785,989467.618747,0.0
35,324_PV_1,renewable,43.79564,40.0,118917.979381,2378359.58762,2647.202339,262807.71555,0.0
35,324_PV_2,renewable,45.46992,40.0,118051.31712,2361026.3424,2618.7,258650.77373500002,0.0
35,324_PV_3,renewable,44.9412,40.0,119390.809707,2387816.19414,2222.938293,244354.710983,0.0
36,121_NUCLEAR_1,thermal,162.48,40.0,1370985.9778180001,27419719.556360003,,62190231.400581,0.0
36,319_PV_1,renewable,188.2,40.0,444445.543332,8888910.86664,10442.456668,1052764.731929,0.0
36,324_PV_1,renewable,49.7,40.0,118840.20766,2376804.1532,2814.99234,281059.306529,0.0
36,324_PV_2,renewable,51.6,40.0,117993.3,2359866.0,2728.7,277409.300415,0.0
36,324_PV_3,renewable,51.0,40.0,119312.345276,2386246.90552,2362.354724,261248.632345,0.0
37,121_NUCLEAR_1,thermal,210.0,40.0,1766546.739215,35330934.7843,,55020270.648231,0.0
37,319_PV_1,renewable,9.41,40.0,37066.968124,741339.36248,1335.461876,4744126.857165,0.0
37,324_PV_1,renewable,2.4850000000000003,40.0,9769.525,195390.5,323.68,1345825.786095,0.0
37,324_PV_2,renewable,2.58,40.0,10120.48127,202409.62540000002,335.85873000000004,1312484.580363,0.0
37,324_PV_3,renewable,2.5500000000000003,40.0,10029.666964999999,200593.33929999996,358.533035,1360380.2045800001,0.0
38,121_NUCLEAR_1,thermal,210.0,40.0,1770524.243248,35410484.86496,,54932034.76696,0.0
38,319_PV_1,renewable,31.768159999999998,40.0,123108.02234200001,2462160.4468400003,3892.161818,4170078.422959,0.0
38,324_PV_1,renewable,8.38936,40.0,32611.083188,652221.66376,902.4655319999999,1184126.766341,0.0
38,324_PV_2,renewable,8.710080000000001,40.0,33671.359683999995,673427.1936799999,966.717276,1175009.648119,0.0
38,324_PV_3,renewable,8.6088,40.0,33403.805005,668076.1001,967.213395,1207170.8184250002,0.0
39,121_NUCLEAR_1,thermal,210.0,40.0,1770088.709614,35401774.19228,,55107211.120336,0.0
39,319_PV_1,renewable,54.107499999999995,40.0,203706.069399,4074121.38798,6459.9506010000005,3681318.06833,0.0
39,324_PV_1,renewable,14.28875,40.0,54209.187692,1084183.75384,1480.911058,1051146.683429,0.0
39,324_PV_2,renewable,14.834999999999999,40.0,55730.105678,1114602.11356,1583.424322,1009876.033924,0.0
39,324_PV_3,renewable,14.6625,40.0,55317.560139,1106351.20278,1595.027361,1045986.529783,0.0
40,121_NUCLEAR_1,thermal,210.0,40.0,1767679.140313,35353582.80626,,55174331.203363,0.0
40,319_PV_1,renewable,76.44684,40.0,278732.825836,5574656.51672,8066.546163999999,2959799.833562,0.0
40,324_PV_1,renewable,20.18814,40.0,74363.80143200001,1487276.0286400001,1664.5996480000001,826125.769146,0.0
40,324_PV_2,renewable,20.95992,40.0,76253.118892,1525062.37784,1830.280628,782980.108985,0.0
40,324_PV_3,renewable,20.7162,40.0,75837.4746,1516749.492,1833.4234000000001,821872.933146,0.0
41,121_NUCLEAR_1,thermal,210.0,40.0,1769920.771083,35398415.421660006,,55545190.052516,0.0
41,319_PV_1,renewable,98.80499999999999,40.0,347529.47370900004,6950589.474180001,8875.176291,2255466.972792,0.0
41,324_PV_1,renewable,26.0925,40.0,92654.52863500001,1853090.5727000001,2027.296365,637761.818527,0.0
41,324_PV_2,renewable,27.090000000000003,40.0,94656.890426,1893137.80852,2219.129574,593686.683471,0.0
41,324_PV_3,renewable,26.775000000000002,40.0,94231.662059,1884633.24118,2231.287941,628656.834036,0.0
42,121_NUCLEAR_1,thermal,210.0,40.0,1768366.314326,35367326.28652,,55736740.747699,0.0
42,319_PV_1,renewable,121.16316,40.0,404922.574493,8098451.48986,9955.761827,1547335.829646,0.0
42,324_PV_1,renewable,31.996860000000005,40.0,108042.11432200001,2160842.28644,2301.241698,412034.375854,0.0
42,324_PV_2,renewable,33.22008,40.0,109745.49882000001,2194909.9764,2313.6415,374423.84726300003,0.0
42,324_PV_3,renewable,32.833800000000004,40.0,109656.444871,2193128.89742,2278.078729,394611.069238,0.0
43,121_NUCLEAR_1,thermal,210.0,40.0,1771457.839282,35429156.78564,,55516239.138157,0.0
43,319_PV_1,renewable,143.50249999999997,40.0,438882.971428,8777659.42856,9860.128572,1077324.358329,0.0
43,324_PV_1,renewable,37.89625,40.0,117099.432591,2341988.6518200003,2495.586159,288967.718362,0.0
43,324_PV_2,renewable,39.345,40.0,116873.225299,2337464.50598,2637.004701,287543.620424,0.0
43,324_PV_3,renewable,38.887499999999996,40.0,117779.991244,2355599.82488,2319.258756,283248.300909,0.0
44,121_NUCLEAR_1,thermal,210.0,40.0,1771412.022584,35428240.45168,,54932684.042366,0.0
44,319_PV_1,renewable,165.84184,40.0,444041.360179,8880827.20358,10645.455261,1151538.1577909999,0.0
44,324_PV_1,renewable,43.79564,40.0,118590.834901,2371816.69802,2974.346819,304111.955112,0.0
44,324_PV_2,renewable,45.46992,40.0,117671.165765,2353423.3153,2998.851355,301285.028508,0.0
44,324_PV_3,renewable,44.9412,40.0,118815.800231,2376316.00462,2797.947769,305254.62164,0.0
45,121_NUCLEAR_1,thermal,210.0,40.0,1770226.768869,35404535.37738,,55668723.106683,0.0
45,319_PV_1,renewable,188.2,40.0,444486.276027,8889725.520539999,10401.723973,1121536.340795,0.0
45,324_PV_1,renewable,49.7,40.0,118712.688056,2374253.76112,2942.511944,304662.048955,0.0
45,324_PV_2,renewable,51.6,40.0,117780.096058,2355601.92116,2941.903942,300186.492925,0.0
45,324_PV_3,renewable,51.0,40.0,119137.549357,2382750.98714,2537.150643,296816.771655,0.0
46,121_NUCLEAR_1,thermal,257.52000000000004,40.0,2165127.9853290003,43302559.706580006,,49287922.140414,0.0
46,319_PV_1,renewable,9.41,40.0,37282.532129,745650.64258,1119.8978710000001,5077706.705813999,0.0
46,324_PV_1,renewable,2.4850000000000003,40.0,9816.74,196334.8,276.465,1440919.781636,0.0
46,324_PV_2,renewable,2.58,40.0,10168.045106,203360.90211999998,288.294894,1421082.605979,0.0
46,324_PV_3,renewable,2.5500000000000003,40.0,10092.55,201851.0,295.65,1440970.434588,0.0
47,121_NUCLEAR_1,thermal,257.52000000000004,40.0,2162718.056088,43254361.12176,,49616066.281148,0.0
47,319_PV_1,renewable,31.768159999999998,40.0,123446.12687000001,2468922.5374000003,3554.05729,4194782.071165,0.0
47,324_PV_1,renewable,8.38936,40.0,32642.278546,652845.5709200001,871.270174,1213795.870653,0.0
47,324_PV_2,renewable,8.710080000000001,40.0,33733.252408,674665.04816,904.8245519999999,1183445.109556,0.0
47,324_PV_3,renewable,8.6088,40.0,33449.8264,668996.5279999999,921.192,1213777.395036,0.0
48,121_NUCLEAR_1,thermal,257.52000000000004,40.0,2163417.408894,43268348.177880004,,49555227.195698,0.0
48,319_PV_1,renewable,54.107499999999995,40.0,204191.811736,4083836.23472,5974.208264,3642303.2855749996,0.0
48,324_PV_1,renewable,14.28875,40.0,54320.94551,1086418.9102,1369.15324,1037925.970185,0.0
48,324_PV_2,renewable,14.834999999999999,40.0,55839.343187000006,1116786.8637400002,1474.186813,1007790.794955,0.0
48,324_PV_3,renewable,14.6625,40.0,55433.066196,1108661.3239199999,1479.5213039999999,1046894.3063620001,0.0
49,121_NUCLEAR_1,thermal,257.52000000000004,40.0,2167701.049315,43354020.9863,,48893384.351412,0.0
49,319_PV_1,renewable,76.44684,40.0,279397.116278,5587942.32556,7402.255722,2999944.9631829998,0.0
49,324_PV_1,renewable,20.18814,40.0,74294.960361,1485899.2072200002,1733.440719,854803.145734,0.0
49,324_PV_2,renewable,20.95992,40.0,76193.046766,1523860.93532,1890.352754,812493.100178,0.0
49,324_PV_3,renewable,20.7162,40.0,75811.433841,1516228.6768200002,1859.464159,851597.238977,0.0
50,121_NUCLEAR_1,thermal,257.52000000000004,40.0,2166524.221008,43330484.420159996,,48646178.227528,0.0
50,319_PV_1,renewable,98.80499999999999,40.0,346224.02019500005,6924480.403900001,10180.629805,2367575.001788,0.0
50,324_PV_1,renewable,26.0925,40.0,92545.647113,1850912.94226,2136.177887,650753.604615,0.0
50,324_PV_2,renewable,27.090000000000003,40.0,94407.408403,1888148.1680599998,2468.611597,621875.256621,0.0
50,324_PV_3,renewable,26.775000000000002,40.0,94087.39571499999,1881747.9142999998,2375.5542849999997,650076.435112,0.0
51,121_NUCLEAR_1,thermal,257.52000000000004,40.0,2166907.748729,43338154.97458,,48738784.461298,0.0
51,319_PV_1,renewable,121.16316,40.0,405565.431341,8111308.62682,9312.904979,1484604.472953,0.0
51,324_PV_1,renewable,31.996860000000005,40.0,108441.839292,2168836.78584,1901.516728,398101.47021,0.0
51,324_PV_2,renewable,33.22008,40.0,109953.85762600001,2199077.15252,2105.282694,354768.444826,0.0
51,324_PV_3,renewable,32.833800000000004,40.0,109915.50228199999,2198310.0456399997,2019.0213179999998,377052.247847,0.0
52,121_NUCLEAR_1,thermal,257.52000000000004,40.0,2163558.2396790003,43271164.79358001,,49028169.077318,0.0
52,319_PV_1,renewable,143.50249999999997,40.0,438970.836437,8779416.728740001,9772.263563,1118523.7340240001,0.0
