index,oat_site,anchor,num_days,start_date,rho_h2,true_curtailment_mwh,load_shed_mwh,total_cost_raw_usd,reserve_shortfall_mwh,thermal_starts,synthetic_bid_cost_usd,total_cost_less_synthetic_usd,pem_withheld_mwh_total,h2_kg_total,delta_curtailment_mwh,delta_load_shed_mwh,delta_cost_less_synthetic_usd_APPROX,delta_reserve_shortfall_mwh,delta_thermal_starts
26,,False,366,01-01-2020,2.0,999648.4066230003,12653.373722,548588939.659076,91487.872101,3694,4059556.5039600004,544529383.155116,2128272.830561,42565456.61122,-688927.3707989994,-28846.741616000003,22048609.346032977,-112193.482768,-1489
27,,False,366,01-01-2020,2.0,989213.094404,12203.645603,549529673.500575,92942.879851,3715,4184773.37016,545344900.130415,2197420.865746,43948417.31491999,-699362.6830179997,-29296.469735000002,22864126.321331978,-110738.475018,-1468
28,,False,366,01-01-2020,2.0,1626526.3447989996,40307.028852,525578874.473251,192419.431895,5051,935515.4225999999,524643359.050651,216294.66443499998,4325893.288699999,-62049.43262300012,-1193.0864860000001,2162585.241568029,-11261.922974000016,-132
29,,False,366,01-01-2020,2.0,1497479.809983,37337.183983,529903849.97669,167909.59533,4790,2372320.30696,527531529.66973,592195.496726,11843909.934519999,-191095.9674389998,-4162.931355000001,5050755.860647023,-35771.75953899999,-393
30,,False,366,01-01-2020,2.0,1415683.1533720007,32300.616702,532907741.950526,149844.170384,4464,3615511.20168,529292230.748846,891129.782458,17822595.64916,-272892.62404999905,-9199.498636000004,6811456.93976301,-53837.184485000005,-719
31,,False,366,01-01-2020,2.0,1336782.357451,26892.817556,536542794.419193,125390.608761,4165,4192603.64816,532350190.77103305,1158238.3492959999,23164766.985919997,-351793.4199709997,-14607.297782000001,9869416.961950064,-78290.746108,-1018
32,,False,366,01-01-2020,2.0,1256999.484004,19900.133235,539064255.897962,111583.809857,4089,4669269.95812,534394985.939842,1386875.126047,27737502.520940002,-431576.29341799975,-21599.982103000002,11914212.130759,-92097.545012,-1094
33,,False,366,01-01-2020,2.0,1202476.1865899998,16765.464605,542000856.92791,98498.228941,3949,4766420.134880001,537234436.79303,1588960.152128,31779203.04256,-486099.5908319999,-24734.650733000002,14753662.983947039,-105183.12592800001,-1234
34,,False,366,01-01-2020,2.0,1156831.6387640003,14875.944849,544483062.034458,95790.036869,3816,4976946.65728,539506115.3771781,1757212.927318,35144258.54636,-531744.1386579995,-26624.170489000004,17025341.568095088,-107891.318,-1367
35,,False,366,01-01-2020,2.0,1124700.9655950004,12736.252624,546535590.285983,89113.604814,3751,4704432.94684,541831157.3391429,1903966.4699280001,38079329.39856,-563874.8118269993,-28763.862714000003,19350383.530059934,-114567.750055,-1432
36,,False,366,01-01-2020,2.0,1098295.1131780006,13316.508719,547378561.098273,90356.510487,3627,4998052.19668,542380508.9015931,1976804.895083,39536097.901659995,-590280.6642439992,-28183.606619000006,19899735.092510104,-113324.844382,-1556
37,,False,366,01-01-2020,2.0,1676083.5029280002,46859.900245,522927771.602313,208753.349841,5242,43787.899079999996,522883983.703233,26852.570523000002,537051.41046,-12492.274493999546,5359.784906999994,403209.8941500187,5071.994971999986,59
38,,False,366,01-01-2020,2.0,1629585.1185070004,42495.122696,524182379.723559,198957.889217,5205,223217.76975999994,523959161.953799,155851.743256,3117034.8651199997,-58990.65891499934,995.0073579999953,1478388.1447160244,-4723.4656520000135,22
39,,False,366,01-01-2020,2.0,1599954.0464960001,42782.712087,526109155.059881,200740.477921,5101,408354.47292000003,525700800.586961,279232.014177,5584640.283539999,-88621.73092599958,1282.5967489999966,3220026.7778779864,-2940.87694799999,-82
40,,False,366,01-01-2020,2.0,1550775.8954239998,41198.046956,527374042.469927,200069.707862,5138,584475.43992,526789567.030007,395620.070252,7912401.40504,-137799.88199799997,-302.06838200000493,4308793.22092402,-3611.6470069999923,-45
41,,False,366,01-01-2020,2.0,1506401.6610489998,41323.141829,529016724.846046,189132.175766,5063,662761.40396,528353963.442086,506272.008901,10125440.17802,-182174.11637299997,-176.9735090000031,5873189.633002996,-14549.179103000002,-120
42,,False,366,01-01-2020,2.0,1478564.7536820003,40640.597047,530292625.971962,194979.613927,5072,760457.3281599999,529532168.643802,607929.208046,12158584.16092,-210011.0237399994,-859.5182910000003,7051394.834719002,-8701.740942000004,-111
43,,False,366,01-01-2020,2.0,1449481.1339319993,39322.776249,530990562.705934,189081.819231,4921,846471.7665200001,530144090.93941396,696910.3633369999,13938207.266739998,-239094.6434900004,-2177.339089000001,7663317.13033098,-14599.535638000001,-262
44,,False,366,01-01-2020,2.0,1422751.3831159999,41836.699406,532021388.952894,196715.165293,5031,902914.97228,531118473.98061395,763963.7024430002,15279274.048860002,-265824.39430599986,336.5840679999965,8637700.171530962,-6966.189576000004,-152
45,,False,366,01-01-2020,2.0,1404375.555198,39729.387076,532283631.391456,190009.936749,4937,871998.07832,531411633.313136,792302.548042,15846050.960840002,-284200.2222239997,-1770.7282620000042,8930859.504052997,-13671.418120000017,-246
46,,False,366,01-01-2020,2.0,1684662.9373839996,42771.035637,523123398.872714,203159.177647,5142,91516.26772,523031882.604994,26564.721307,531294.42614,-3912.8400380001403,1270.9202989999976,551108.7959110141,-522.1772219999984,-41
47,,False,366,01-01-2020,2.0,1642309.4039289998,41876.223994,524448888.403901,192607.461676,5097,437539.20372,524011349.200181,146397.455907,2927949.11814,-46266.373492999934,376.1086559999967,1530575.3910980225,-11073.893192999996,-86
48,,False,366,01-01-2020,2.0,1612659.74728,39650.752188,525578670.872065,193285.323772,5047,699740.3514400001,524878930.520625,244750.008214,4895000.16428,-75916.03014199971,-1849.3631500000047,2398156.7115420103,-10396.031097,-136
49,,False,366,01-01-2020,2.0,1584635.4512460006,41267.377081,526508051.653517,190371.249056,5036,861831.75324,525646219.900277,331269.071169,6625381.4233800005,-103940.32617599913,-232.73825700000452,3165446.0911940336,-13310.105813000002,-147
50,,False,366,01-01-2020,2.0,1561127.1952499994,39522.663088,526846887.438577,189366.619482,4972,963676.1477199998,525883211.290857,408394.443307,8167888.86614,-127448.58217200032,-1977.452250000002,3402437.481774032,-14314.735386999993,-211
51,,False,366,01-01-2020,2.0,1545347.3760209996,39455.122267,527614180.672333,191841.014353,4897,1115989.87412,526498190.798213,471595.96939700004,9431919.38794,-143228.4014010001,-2044.9930710000044,4017416.98913002,-11840.340515999997,-286
52,,False,366,01-01-2020,2.0,1522983.9365850003,38858.255177,527790602.385701,187152.525106,4929,1196342.4711600002,526594259.914541,516377.08072100003,10327541.61442,-165591.84083699947,-2641.860161000004,4113486.105458021,-16528.829763000016,-254
53,,False,366,01-01-2020,2.0,1500968.9561899998,38384.209603,528824885.172383,180979.125,4937,1178519.47712,527646365.695263,544278.901572,10885578.031440001,-187606.8212319999,-3115.9057350000003,5165591.886180043,-22702.229869000003,-246
54,,False,366,01-01-2020,2.0,1518167.0096700003,38570.457592,528628295.57654,175372.659122,4811,1236136.50996,527392159.06658,558535.487251,11170709.74502,-170408.76775199943,-2929.6577460000044,4911385.257497013,-28308.69574699999,-372
