index,nuclear_omega,nuclear_bid,wind_303_omega,wind_303_bid,wind_317_omega,wind_317_bid,wind_122_omega,wind_122_bid,pv_omega,pv_bid,tail_omega,tail_bid,oat_site,anchor,start_date,num_days,provisional
11,0.3920496010687202,26.571138026192784,0.10574486022815108,34.90832678042352,0.0868483001831919,29.125722106546164,0.40992124290205534,39.71063789911568,0.18097353667020796,36.14326898008585,0.46055993827059866,25.387107580900192,,False,01-01-2020,366,False
12,0.24847403285093606,33.6845903750509,0.7640314709395171,23.37483041919768,0.9339492949657142,12.424947312101722,0.8763703133910894,19.8527704924345,0.740992325861007,22.361217457801104,0.5628022617474199,10.47426138073206,,False,01-01-2020,366,False
13,0.21325027667917312,21.49780356325209,0.630179146444425,21.116488967090845,0.7999174852389842,23.775978861376643,0.3064483103342354,32.95110327191651,0.0895766162313521,25.77256909571588,0.3809418156184256,17.257765345275402,,False,01-01-2020,366,False
14,0.46946826349012555,28.635291485115886,0.35887730424292386,39.114008247852325,0.2199460336007178,32.73972885683179,0.9825068017002195,22.457193210721016,0.6495954010635615,15.739486711099744,0.6347688585147262,31.87719978392124,,False,01-01-2020,366,False
15,0.3181535369716585,19.158928152173758,0.9170705299358815,14.077880773693323,0.3211919457186013,28.18234007805586,0.13312248764559625,16.314151724800467,0.431371139921248,18.62033766694367,0.763137056492269,33.75139383599162,,False,01-01-2020,366,False
16,0.12549509946256876,37.24116679280996,0.19396023512817917,25.51296442747116,0.6986419160850347,15.230540568009019,0.6741935111116618,28.334890212863684,0.3108417549543083,39.98661099933088,0.2534997778572142,19.131516832858324,,False,01-01-2020,366,False
17,0.11959323883056641,18.804361913353205,0.7446743066888303,22.787260487675667,0.12941697989590467,33.987753950059414,0.936749161593616,16.876010335981846,0.38196100899949675,21.178587386384606,0.20452979296445845,14.081956529989839,,False,01-01-2020,366,False
18,0.3135153722949326,38.42430800199509,0.4818385502789169,33.87094648554921,0.9507157658226788,24.439546251669526,0.3492887031752616,27.25244746543467,0.55238296918571,37.31124865822494,0.8121070486865938,29.403929682448506,,False,01-01-2020,366,False
19,0.45037599629722536,22.706861617043614,0.8172736515756697,11.998655870556831,0.6081468228716403,13.997170953080058,0.753360515460372,33.97438006475568,0.7241423894837499,26.93137447349727,0.6798345265351236,35.02973294816911,,False,01-01-2020,366,False
20,0.1936637856531888,28.257813965901732,0.056242723809555174,31.519906241446733,0.4720232808031141,27.53341408446431,0.06431646258570253,21.836168644949794,0.2132544611208141,14.46344711817801,0.3358760964870453,19.708204148337245,,False,01-01-2020,366,False
21,0.27069744379259647,26.9260820094496,0.3972162774764001,28.207735428586602,0.36773972907103597,38.66751929745078,0.6156846275087446,38.45196994021535,0.6205519687198103,33.669247552752495,0.5138547310046852,22.56343106739223,,False,01-01-2020,366,False
22,0.41553617152385414,32.501069931313396,0.5954640205949545,17.25999786518514,0.7115017342381179,17.868272801861167,0.19191405447199938,20.707125393673778,0.10966404180973768,24.952351059764624,0.5095075201243162,37.70962162874639,,False,01-01-2020,366,False
23,0.3767256225459278,16.757993455976248,0.1998304304666817,37.106684455648065,0.8464331200812012,13.050935165956616,0.8035954124759883,10.5796654894948,0.2783765842020512,10.806857477873564,0.13257910631597042,28.335425900295377,,False,01-01-2020,366,False
24,0.07043916191905737,36.40273209661245,0.9074025334790349,17.721396824344993,0.23277279725298283,30.338198989629745,0.48512050388380884,30.320172617211938,0.4487985487468541,30.690547823905945,0.8917111742310226,13.189677903428674,,False,01-01-2020,366,False
25,0.08095275908708573,24.172351262532175,0.28463263176381587,15.564268417656422,0.8996038044337183,25.420198244974017,0.5350545845925808,37.41528123617172,0.6924346755072475,16.58117102459073,0.97899220591411,16.072413474321365,,False,01-01-2020,366,False
26,0.33810035260394217,29.528381335549057,0.9418719491921366,26.153347697108984,0.06177971987053752,16.101203355938196,0.27601221525110303,17.54660044796765,0.03453807940706611,26.672389395534992,0.03671751171350479,31.160039342939854,,False,01-01-2020,366,False
27,0.4257901845034212,20.268573598004878,0.32755071241408584,19.77567095309496,0.43575417757965623,22.800945676863194,0.8284925358369947,13.725084345787764,0.25580029206350446,38.96731432527304,0.4139741748571396,33.03558612242341,,False,01-01-2020,366,False
28,0.23230515052564443,39.692816962487996,0.5459734824486077,38.80230030044913,0.5256649210117758,35.631876746192575,0.4641553938854485,31.37105188332498,0.4742134334146977,17.660092506557703,0.6026635721884668,17.948460038751364,,False,01-01-2020,366,False
29,0.1827283507678658,15.100586586631835,0.8574871113989502,35.45624089427292,0.6587662518490106,31.975755961611867,0.9561486225109548,13.936313223093748,0.3594025652855635,30.47185673378408,0.3098421733826399,24.319512229412794,,False,01-01-2020,366,False
30,0.4894497651141137,34.54886552412063,0.13518492835573853,24.951854376122355,0.30172601835802193,11.407799646258354,0.32642112439498305,25.939026540145278,0.5778157109953463,12.913605840876698,0.714447201769799,39.70010729506612,,False,01-01-2020,366,False
31,0.3028111974708736,25.263189463876188,0.6897949859965593,29.35519707389176,0.1948801447171718,19.982561748474836,0.6709439740981907,35.27544125914574,0.7960310457460583,21.444860445335507,0.8463895469717682,26.575653068721294,,False,01-01-2020,366,False
32,0.15840914007276297,30.644012088887393,0.4174457868095487,10.413246182724833,0.7655747392214834,36.562471901997924,0.14280099058523774,24.792803125455976,0.1381344510987401,35.28504795394838,0.17697360955178737,11.195559576153755,,False,01-01-2020,366,False
33,0.14940065359696747,16.16168709937483,0.08008791953325271,18.17387204617262,0.3892964164260775,35.822433112189174,0.7461187476757914,18.20980149321258,0.5432599369063974,24.396710842847824,0.43455147482454776,32.28831450454891,,False,01-01-2020,366,False
34,0.2942411432042718,34.02343046385795,0.7902112673036754,36.65136246010661,0.7502215075306594,22.639914620667696,0.07145306468009949,38.078654278069735,0.3728141468577087,33.990339320153,0.5811292774789035,16.731065353378654,,False,01-01-2020,366,False
35,0.4945068346802145,24.763598977588117,0.5172777077183127,16.774923019111156,0.8531723311636596,15.969265215098858,0.9143142499495298,30.650004306808114,0.19799004817381502,31.300089713186026,0.9392766247503459,18.607305930927396,,False,01-01-2020,366,False
36,0.1882185987662524,31.682129050605,0.7125102893449367,28.68996350094676,0.28636259427294136,25.639797681942582,0.37185041103512045,13.004208542406559,0.7089494080096483,10.43186403810978,0.07739010222256183,34.16413933970034,,False,01-01-2020,366,False
37,0.22329821973107755,23.50148384924978,0.9358864346984774,31.035752343013883,0.15239426051266491,36.75302122719586,0.810953716840595,26.68825508095324,0.0943877124786377,37.6872166339308,0.8679238708876074,39.041214967146516,,False,01-01-2020,366,False
38,0.41721857455559075,30.444806474260986,0.17555121923796835,12.481822771951556,0.986217460501939,19.821537733078003,0.47809929880313573,14.685827977955341,0.6053470766730606,20.567960096523166,0.15639633879065512,23.19099840708077,,False,01-01-2020,366,False
39,0.34315543733537196,21.159154162742198,0.6262645397800952,34.32435696013272,0.6162486438173801,11.275854464620352,0.6380030096508563,24.099131850525737,0.4396636000834406,14.143440751358867,0.2691695536673069,10.067237978801131,,False,01-01-2020,366,False
40,0.08644499192014338,39.04493310023099,0.36226902692578733,22.332863016054034,0.5223370158113539,32.195362439379096,0.1692369425203651,34.58205642178655,0.26921781148761514,27.486040154471993,0.754162753727287,25.917040584608912,,False,01-01-2020,366,False
41,0.07549403375014663,26.034166300669312,0.5698195859324188,10.896069705486298,0.6844950259197503,27.28427816182375,0.8509382043499499,27.49930909834802,0.025367428082972765,13.464897191151977,0.6592591322772204,30.532461386173964,,False,01-01-2020,366,False
42,0.3822172099724412,33.14761864952743,0.3004856119398027,28.871615324169397,0.3362682689912617,14.333969065919518,0.44160467293113465,17.122585754841566,0.6833354091644287,30.154656069353223,0.35740855850279335,14.74080951884389,,False,01-01-2020,366,False
43,0.40652988278307023,17.43019601330161,0.9773174503352493,24.497113525867462,0.20579687845893202,24.7472798358649,0.5423073498997837,21.650930093601346,0.4589966162666679,34.67253071255982,0.24424722142517566,20.366848818957806,,False,01-01-2020,366,False
44,0.2621260500978679,35.48764210194349,0.2524640862364322,35.91022351756692,0.8149924495257437,33.70954656973481,0.2688863594084978,33.78885507583618,0.24055969154462217,21.823287000879645,0.7714325670711696,36.15802951157093,,False,01-01-2020,366,False
45,0.19872021316550675,19.305287543684244,0.44593059225007886,38.34663503803313,0.9184035623911768,30.089070331305265,0.6486146156676114,20.922834174707532,0.5625870007090271,26.292988304048777,0.11104667350649834,37.050987631082535,,False,01-01-2020,366,False
46,0.45586602804251014,37.38752618432045,0.6655130550265312,20.228718435391784,0.10145350126549602,13.387726014479995,0.1654673350509256,38.667506724596024,0.34415007743984466,17.19477366656065,0.9122865976952016,21.435116566717625,,False,01-01-2020,366,False
47,0.3045070987194777,21.64442596025765,0.16599178770557044,26.63523250259459,0.43968391180969774,18.176013650372624,0.9487795541994274,30.04513002000749,0.1289519066363573,17.9762077704072,0.5545291834138334,12.061156872659922,,False,01-01-2020,366,False
48,0.11102382997050882,28.781913882121444,0.8225353291258216,15.079765832051635,0.5801561786793172,38.3893046528101,0.3334313496481627,10.304451119154692,0.7869198920764029,38.41699751093984,0.4697900624573231,27.67655497416854,,False,01-01-2020,366,False
49,0.1340640808455646,22.072257483378053,0.33882832238450644,32.75190963409841,0.24831528277136383,12.146525355055928,0.08943134751170874,29.248460046947002,0.6600049139373004,19.725131317973137,0.4859219271875918,39.28873513825238,,False,01-01-2020,366,False
50,0.32716309633105994,27.62320983223617,0.5351009493693709,21.78220153786242,0.8318236916325986,29.433212503790855,0.7214796785730869,11.620804006233811,0.05192950952798128,36.7853363417089,0.5383973405882716,24.846012005582452,,False,01-01-2020,366,False
51,0.4639717927668244,18.16944858059287,0.258337792288512,32.29051067493856,0.7270383308175952,39.64517531916499,0.3834799576550722,19.664731714874506,0.22675658367574214,28.502819072455168,0.8999393917247653,11.719970805570483,,False,01-01-2020,366,False
52,0.20819942983798684,37.78939466923475,0.9676457166671752,12.883252510800958,0.3531253176741302,18.846498345956206,0.9093021153006703,39.522427124902606,0.49432436922565104,15.102083683013916,0.12339384296908974,26.16316511295736,,False,01-01-2020,366,False
53,0.25704156584106386,17.001985255628824,0.686286344518885,16.140949446707964,0.4861669097561389,14.952111346647143,0.5110163969453424,22.673871163278818,0.3181535665877164,33.015159675851464,0.7875420068576932,30.631479686126113,,False,01-01-2020,366,False
54,0.4010606088209897,36.64672389626503,0.4214754719752818,27.202661111950874,0.5930662863887847,28.489837739616632,0.7714481984265149,33.16749478690326,0.5857213477790356,23.363395212218165,0.228137818146497,16.481725750491023,,False,01-01-2020,366,False
55,0.362198132276535,27.17038449831307,0.8757810204755515,18.491989690810442,0.9648680016864091,33.07676289230585,0.22543302322737874,28.060816787183285,0.7514077998325229,11.346618933603168,0.3450538848526776,18.35568376816809,,False,01-01-2020,366,False
56,0.056848086137324574,32.745372420176864,0.11648591407574713,37.99126572906971,0.11434595631435514,23.527064779773355,0.5883807401172817,16.039792085066438,0.1433323939703405,32.15579309500754,0.6716137840226293,32.505910666659474,,False,01-01-2020,366,False
57,0.09547080798074603,20.02446147147566,0.7990964878816158,25.030741719529033,0.7806547660846264,20.95280459150672,0.4317798525094986,23.958873972296715,0.3870042495429516,16.29512502811849,0.7052768902108073,37.294844798743725,,False,01-01-2020,366,False
58,0.35168713685125114,39.44870483595878,0.07482654987834395,14.56297886557877,0.18073702538385988,37.533289631828666,0.8541601086501032,36.078775795176625,0.5075574629195034,25.451475651934743,0.3180554390884936,23.08646894991398,,False,01-01-2020,366,False
59,0.4394486373756081,23.928168355487287,0.7482981080655009,39.569349912926555,0.31679743831045926,31.07875128276646,0.24894389603286982,25.134429689496756,0.7318932803533972,39.37707100994885,0.20153117457404732,13.710226695984602,,False,01-01-2020,366,False
60,0.24679187121801077,29.28419842850417,0.47769209141843016,20.664022685959935,0.6446136196143926,10.510227233171463,0.5688091285992414,14.768979838117957,0.1718030596897006,18.995332783088088,0.8227889985963702,27.919018287211657,,False,01-01-2020,366,False
61,0.1691196796949953,25.89791243430227,0.22624201532453297,23.82926544174552,0.5402738398406655,21.882598660886288,0.11114847394637764,32.43921985849738,0.6404844449833036,29.12277089431882,0.02848181741312146,28.87196535244584,,False,01-01-2020,366,False
62,0.47491326262243094,31.278735059313476,0.8815135777927935,34.45496458560228,0.42021220168098805,34.71204468049109,0.6962871863506734,12.687725564464927,0.0803942228667438,12.492063529789448,0.9881849460676313,14.487806912511587,,False,01-01-2020,366,False
63,0.2883463636040688,15.735381827689707,0.38605382740497585,11.18031283840537,0.07639452763833106,26.3824865501374,0.29873850285075604,18.585450425744057,0.2955894182063639,22.681221924722195,0.6262566419318318,20.111565440893173,,False,01-01-2020,366,False
64,0.14476914079859854,35.1836607651785,0.6062197799794377,30.243562050163746,0.8840668114833534,17.06498386338353,0.9901043088175356,36.34860468097031,0.41614262722432616,35.58860162273049,0.3894240884669125,34.49613783508539,,False,01-01-2020,366,False
65,0.14795965482480825,20.997736402787268,0.3539779388811439,14.24927594140172,0.7572361264843493,24.038099329918623,0.7980784048326314,39.219397408887744,0.7064714618958533,22.101754639297724,0.5641554368846119,17.525042472407222,,False,01-01-2020,366,False
66,0.2851356802042574,38.853766662068665,0.6382675845641643,25.343547835946083,0.3813512318767607,32.536202585324645,0.49444999075494706,19.464226756244898,0.19436954863369466,34.51096620410681,0.45250851549208165,33.37483054958284,,False,01-01-2020,366,False
67,0.4787539985962212,23.345531835220754,0.18395833070389928,20.350373405963182,0.27853618119843304,27.97513929195702,0.6248981351964176,11.80849158205092,0.3631058976426721,29.729826040565968,0.09005432315170765,31.499254377558827,,False,01-01-2020,366,False
68,0.16529911309480666,30.269775013439357,0.9237673664931207,39.882095232605934,0.8600736145861447,15.496335551142693,0.18628106410615147,29.567969255149364,0.5346942353062332,13.538448978215456,0.9256217269413173,15.64902194775641,,False,01-01-2020,366,False
69,0.24270227905362846,24.52219811733812,0.7301957638002933,34.6111963596195,0.994159813830629,19.35742024332285,0.7589789975900203,15.764228189364076,0.2716903195343912,38.34338582120836,0.26141752168536186,11.152943382039666,,False,01-01-2020,366,False
70,0.44351805849000814,31.4704768685624,0.4958823150023818,23.673930475488305,0.14537681033834815,39.10472766496241,0.05508844312280417,27.887777648866177,0.4432786586508155,18.401208566501737,0.7619194879196585,26.70976315625012,,False,01-01-2020,366,False
71,0.34874547901563346,15.939234555698931,0.7726418162696064,30.399740180000663,0.5154383371118456,28.918630285188556,0.9274051947984845,33.32405443303287,0.6150618797540665,17.356169195845723,0.6457958750985563,39.83418597839773,,False,01-01-2020,366,False
72,0.09843263686634601,33.82005736697465,0.10136728882789611,11.025038668885827,0.6240776616148651,12.690633330494165,0.35479122735559937,22.96225244179368,0.10295997085049749,26.014578780159354,0.3785271091759205,24.276923639699817,,False,01-01-2020,366,False
73,0.053014216618612414,21.879652151837945,0.84369873162359,21.97133770212531,0.3431696957442909,16.67113591916859,0.6654269098304212,14.927354445680976,0.2491318729147315,10.007140124216676,0.28250371910631655,19.515527244657278,,False,01-01-2020,366,False
74,0.36602556533180175,28.999598426744342,0.14853830346837638,32.56367910653353,0.6766686960123479,26.805860251188278,0.15213042083196343,25.42465453967452,0.4687114033661783,31.373077733442187,0.7331732947938144,35.130912605673075,,False,01-01-2020,366,False
75,0.3978632283397019,19.533915501087904,0.6440016955137253,13.072442319244146,0.8070474083069712,35.10955652222037,0.9653620735742152,35.80503043718636,0.6869505447335542,34.26845687441528,0.8506396661512554,29.505135156214237,,False,01-01-2020,366,False
76,0.2602453827857971,37.58486766368151,0.46373203350231046,32.102219350636005,0.21281158057972788,21.455561062321067,0.32078807740472254,23.787681981921196,0.027839952111244202,24.235954293981194,0.1660233224183321,13.889250010251999,,False,01-01-2020,366,False
77,0.21114795412868265,17.59778844192624,0.24022905123420057,26.921971766278148,0.10928266239352524,10.116491941735148,0.8341110745910555,36.53444510884583,0.778354171589017,27.64685481786728,0.9603940947912634,12.909053936600685,,False,01-01-2020,366,False
78,0.46101683033630253,35.67277617752552,0.9858405285980553,16.420733155682683,0.9115049668587745,31.502012331038713,0.4549274310469627,18.90314109623432,0.11924358332529665,13.865154217928648,0.06392985329031944,28.700219206511974,,False,01-01-2020,366,False
79,0.3312458220403641,26.183942900970578,0.3123726899269968,37.710522739216685,0.5731388718355447,37.93068524450064,0.5257106744218618,12.382852276787162,0.3405295967869461,20.495142843574286,0.4250356210768223,38.07444276288152,,False,01-01-2020,366,False
80,0.12998779327608645,33.3286817278713,0.5616444646846503,18.771834196522832,0.4476263483054936,20.52588322199881,0.28151479605585333,32.23689993843436,0.5601091286912561,38.11188064515591,0.598300424721092,22.282775919884443,,False,01-01-2020,366,False
81,0.10781952855177224,27.391853937879205,0.12477717199362814,29.17708252556622,0.823882331000641,31.76866989582777,0.4976845789235085,13.175416626036167,0.4861326738446951,19.30285992100835,0.6166212395951152,10.927007170394063,,False,01-01-2020,366,False
82,0.30770410536788406,32.9493002127856,0.863778032315895,10.589677197858691,0.2553335522301495,11.673479015007615,0.7882698922418058,30.923737147822976,0.21666056672111153,39.186901189386845,0.40671482810750603,25.077246809378266,,False,01-01-2020,366,False
83,0.4520390794612467,17.244369965046644,0.4130683038849383,36.21562992222607,0.3600231770891696,20.244569955393672,0.21279915063641963,37.78844194486737,0.047933144103735684,25.056164674460888,0.04947968045249582,38.20302235893905,,False,01-01-2020,366,False
84,0.20255445651710036,36.85782212764025,0.698405242851004,24.190774662420154,0.7192083203233779,36.35905699804425,0.6049683556891978,18.051410792395473,0.6579128758981825,16.338703576475382,0.9748442311212421,24.05328250490129,,False,01-01-2020,366,False
85,0.2662019604817033,18.32638369873166,0.9499604120850563,20.066073052585125,0.586052660131827,25.212988909333944,0.10277732163667679,34.784392435103655,0.15151836942881344,35.54496853612363,0.1843665768392384,19.144751271232963,,False,01-01-2020,366,False
86,0.4024466759525239,37.96387143433094,0.27973324162885543,38.51020572707057,0.49411291358992454,16.367005994543433,0.7046728203538806,24.4039926212281,0.761498099770397,23.076705457642674,0.832296448238194,33.58796100132167,,False,01-01-2020,366,False
87,0.38517254958860575,22.23269139416516,0.5526703437790275,14.917181245982647,0.12217155010439455,23.06305949576199,0.39612866584211587,14.36814982444048,0.5897238050587476,12.682059006765485,0.7187306042388082,31.713735768571496,,False,01-01-2020,366,False
88,0.07254599058069289,27.81493022106588,0.31754878321662544,26.798749547451735,0.9579657255671918,35.42835623025894,0.8927286558318883,26.502398559823632,0.32025169357657435,28.81530008278787,0.2969463877566159,17.27102761156857,,False,01-01-2020,366,False
89,0.09026507404632866,15.584669061936438,0.5850562076084316,36.45582162775099,0.17290693172253668,38.93318380229175,0.1275040355976671,33.46933335065842,0.17390126368030906,14.706438044086099,0.3317103368975222,12.68677894026041,,False,01-01-2020,366,False
90,0.3393143275287002,35.003199321217835,0.4035072550177574,18.370347237214446,0.7875524821691215,17.661202494055033,0.683421500492841,21.463258611038327,0.7358957536146045,28.547190157696605,0.6926126692816615,27.071365863084793,,False,01-01-2020,366,False
91,0.42042974242940545,25.731255426071584,0.903024993930012,28.49436187185347,0.6516318059060723,12.847507186233997,0.3157922505866736,17.323074620217085,0.517647685855627,37.09298457019031,0.8048319579288363,36.44694035872817,,False,01-01-2020,366,False
92,0.2201080795377493,31.092998604290187,0.20844074394553902,16.97145185433328,0.30885593434795733,30.6002211663872,0.9770043040625751,27.802351331338286,0.3951902090199292,19.534382754936814,0.218505015168339,22.062797788530588,,False,01-01-2020,366,False
93,0.1852563926950097,23.70047656353563,0.4899269565474242,12.754267454147339,0.41330984239466484,34.25354194827378,0.4154382204636931,10.016057323664427,0.41405060807242994,32.346597984433174,0.8788273905590177,21.13889904692769,,False,01-01-2020,366,False
94,0.49744801139459016,29.08625531475991,0.7397749731782824,30.76237330213189,0.5480992903001607,24.232352450489998,0.8670408566016704,29.888586467131972,0.2915931268781424,11.038796361535788,0.13684869604185224,35.34770427271724,,False,01-01-2020,366,False
95,0.2901720992755145,19.78829985950142,0.06293952851556242,22.605368494987488,0.8920127321500331,13.793637584894896,0.23190521039068696,38.84052976965904,0.07029818702489138,23.319196682423353,0.4954284714348614,29.723279550671577,,False,01-01-2020,366,False
96,0.15349072688259185,39.23162267077714,0.8072717790026218,34.05092427507043,0.06938075805082917,27.79554164968431,0.581923062959686,21.198410587385297,0.6322926755063236,33.41075077652931,0.5212354590371251,15.514916889369488,,False,01-01-2020,366,False
97,0.16249701562337576,23.198981708846986,0.6699485532008111,26.345287272706628,0.6382209578994662,29.823730317875743,0.21981638493016364,22.155699310824275,0.23190081564709544,22.522381311282516,0.7842564395442605,28.1703148689121,,False,01-01-2020,366,False
98,0.2987434929702431,30.12322488706559,0.4373782869428396,15.371401747688651,0.5003583597950637,13.594471830874681,0.5976069157477468,34.16206048801541,0.5013490987196565,35.86462979204953,0.2400375867076218,13.316048784181476,,False,01-01-2020,366,False
99,0.4923931395635009,20.85130474064499,0.8330011007376015,38.994179079309106,0.15952961952425537,18.379081152379513,0.5203585269860923,27.051949659362435,0.6670117441564799,29.42535695619881,0.3714278748817742,22.69231707789004,,False,01-01-2020,366,False
100,0.1797648052684963,38.70733499992639,0.15975881833583117,19.582857927307487,0.9790884434245527,38.12764295376837,0.7659475110005587,16.572959162294865,0.05710344964638353,12.30666502378881,0.6519380635395646,37.546111987903714,,False,01-01-2020,366,False
101,0.22911635311320427,16.476397016085684,0.29373073535971345,24.675686731934547,0.8756157532799989,27.019058065488935,0.38899512854404744,30.60857535339892,0.7706088611669839,39.561553094536066,0.4738959291018546,34.7181957680732,,False,01-01-2020,366,False
102,0.42899915128946303,34.357219827361405,0.5797635635826737,35.73333563283086,0.2639273260720074,14.540594965219498,0.8999744651839137,10.736217983067036,0.16070056229829788,18.693663142621517,0.5418110066279769,20.03970959223807,,False,01-01-2020,366,False
103,0.33425790001638234,25.059240623377264,0.24431760809384284,10.137139335274696,0.3968883876223117,24.95023837313056,0.08021968365646899,20.534093407914042,0.33550383564084774,16.01818222552538,0.9195019670948387,14.415978668257594,,False,01-01-2020,366,False
104,0.08477504230104388,32.00751937460154,0.9821588889230043,29.632238168269396,0.74262138241902,33.44799383543432,0.7271108251065016,38.17638458684087,0.6049521172605455,25.6112308986485,0.09713112885132433,29.093991881236434,,False,01-01-2020,366,False
105,0.06748892101459206,18.99668188765645,0.1799867740366608,33.569202246144414,0.46223559980280693,36.959752179682255,0.2931218079291284,31.199838435277343,0.7510883834958076,11.589687168598175,0.07005708994343877,26.176396925002337,,False,01-01-2020,366,False
106,0.37968230159021915,37.04763405025005,0.9273340727668256,23.08993729762733,0.5575963367708028,19.556213477626443,0.9993304278235883,13.451346140354872,0.1891652843542397,32.02991230413318,0.953309812285006,11.556533556431532,,False,01-01-2020,366,False
107,0.4114551624283195,21.342680053785443,0.3727348551619798,31.218101205304265,0.9261192013043911,11.01417968980968,0.120490547362715,17.83681814558804,0.4043366730771959,32.79680302366614,0.5769055343046785,24.682545140385628,,False,01-01-2020,366,False
108,0.2747720147483051,28.46262632869184,0.6200315137859435,12.301386324688792,0.09374601626768708,32.398443911224604,0.6907864423003048,37.57367730140686,0.5267703723534942,23.69893930852413,0.44738752814009786,39.301992766559124,,False,01-01-2020,366,False
109,0.1974993717856705,26.330565670505166,0.7834564473479986,17.426244504749775,0.2278919542673975,36.02904437109828,0.2544591235462576,24.590461747720838,0.30075150731951,28.16818960942328,0.7402650522813201,32.958651818335056,,False,01-01-2020,366,False
110,0.4465468466281891,33.47530449740589,0.09003184055909515,28.040556218475103,0.7929037156514823,22.374710058793426,0.5594815351068974,34.970575124025345,0.4231852051429451,15.319525701925159,0.27636900747194887,18.045820146799088,,False,01-01-2020,366,False
111,0.3167110361624509,17.744148205965757,0.7043638678267599,17.887704260647297,0.6917395567987115,15.707699628546834,0.4225682452786714,26.25671005807817,0.6474972217716277,19.85192853026092,0.14369384760037063,16.17183094844222,,False,01-01-2020,366,False
112,0.11639113849960268,35.81913594156504,0.5221190896816552,36.93945160135627,0.3290173961780965,25.842769965529442,0.8597913118079304,14.122175108641386,0.08557411827147007,36.54135168530047,0.8720121243223548,31.084248665720224,,False,01-01-2020,366,False
113,0.12142090569250286,16.60945625975728,0.8914574669674039,11.477900128811598,0.9428893527481705,22.08554965443909,0.6324877555947751,25.698070041835308,0.2035396333411336,17.850319435819983,0.8252794588170945,35.87740839459002,,False,01-01-2020,366,False
114,0.3222350271884352,36.22290842235088,0.21948722722008823,29.944003336131573,0.13631826331838964,34.45050038397312,0.17856456255540254,15.200483733788133,0.7155701558105648,38.66007340140641,0.19042652040719985,20.731646763160825,,False,01-01-2020,366,False
115,0.46651120726019146,26.757249431684613,0.6110611300915479,23.189356308430433,0.47903789975680405,26.117260586470366,0.8201653541531414,23.570403549820185,0.5499104858376086,26.62852485664189,0.31935063064098357,15.105633279308677,,False,01-01-2020,366,False
116,0.21620003646239638,32.31469570659101,0.37790743773803115,35.09289514273405,0.6002016383223235,17.271616524085402,0.4724680655635893,35.5874655675143,0.3783459257334471,16.976424669846892,0.6972833780013025,30.25181065313518,,False,01-01-2020,366,False
117,0.2516766176559031,22.476994255557656,0.06627421979792417,39.398413402959704,0.7046030555386097,21.1558788549155,0.9199309714138508,19.09046495333314,0.458506819754839,34.8899650759995,0.40063245229423045,27.483882484957576,,False,01-01-2020,366,False
