index,oat_site,anchor,num_days,start_date,rho_h2,true_curtailment_mwh,load_shed_mwh,total_cost_raw_usd,reserve_shortfall_mwh,thermal_starts,synthetic_bid_cost_usd,total_cost_less_synthetic_usd,pem_withheld_mwh_total,h2_kg_total,delta_curtailment_mwh,delta_load_shed_mwh,delta_cost_less_synthetic_usd_APPROX,delta_reserve_shortfall_mwh,delta_thermal_starts
20,,False,366,01-01-2020,1.0,981942.7631510001,38231.908429,526039077.172784,180764.172603,4967,14320054.42942,511719022.743364,1041393.1465489999,20827862.930979997,-706633.0142709996,-3268.2069090000005,-10761751.065719008,-22917.18226599999,-216
21,,False,366,01-01-2020,1.0,874801.076096,35190.302749,527693038.410865,169249.602998,4843,17535683.73142,510157354.679445,1246376.274678,24927525.49356,-813774.7013259997,-6309.812589000001,-12323419.129637957,-34431.751871000015,-340
22,,False,366,01-01-2020,1.0,765594.7650610001,35446.768939,529003486.839056,164450.465353,4755,20316757.61642,508686729.222636,1424658.2158380002,28493164.316760004,-922981.0123609996,-6053.346399000002,-13794044.586447,-39230.889515999996,-428
23,,False,366,01-01-2020,1.0,697256.6141579999,31975.191392,529869372.784079,163402.635621,4607,22583676.84822,507285695.935859,1588404.2750879999,31768085.50176,-991319.1632639999,-9524.923946000003,-15195077.87322396,-40278.71924800001,-576
24,,False,366,01-01-2020,1.0,625558.334032,36249.100575,530757373.382371,168581.123609,4578,24922144.79568,505835228.586691,1707337.7691760003,34146755.38352001,-1063017.4433899997,-5251.0147630000065,-16645545.222391963,-35100.23126,-605
25,,False,366,01-01-2020,1.0,580539.7286250001,32629.390495,531332927.196255,157274.493906,4575,26868867.94946,504464059.24679506,1804734.4875269998,36094689.750539996,-1108036.0487969997,-8870.724843000004,-18016714.562287927,-46406.860963000014,-608
26,,False,366,01-01-2020,1.0,546388.668846,31952.738907,532624369.659989,166733.399906,4578,28076553.85616,504547815.803829,1888715.9128510002,37774318.257020004,-1142187.1085759997,-9547.376431000004,-17932958.00525397,-36947.954963,-605
27,,False,366,01-01-2020,1.0,526675.8609839998,29420.482976,532570744.128731,159857.441934,4552,28741426.312080003,503829317.816651,1927750.746896,38555014.937920004,-1161899.9164379998,-12079.632362000004,-18651455.992432,-43823.912935,-631
28,,False,366,01-01-2020,1.0,1005833.7310710001,35437.758882,525330649.094873,173698.223869,4962,12146765.957700001,513183883.137173,982752.197716,19655043.95432,-682742.0463509996,-6062.356456000001,-9296890.671909988,-29983.130999999994,-221
29,,False,366,01-01-2020,1.0,882823.3984660002,38538.016698,526912763.073652,169278.949198,4921,16416030.86024,510496732.21341205,1211054.483108,24221089.662159998,-805752.3789559995,-2962.098640000004,-11984041.595670938,-34402.405671000015,-262
30,,False,366,01-01-2020,1.0,779312.2826850001,33126.12546,528517886.354687,168188.821956,4767,19881255.85102,508636630.503667,1403557.8267990001,28071156.53598,-909263.4947369996,-8373.989878,-13844143.305415988,-35492.532913,-416
31,,False,366,01-01-2020,1.0,695373.6004160001,30946.686213,529344219.695243,168608.976038,4736,22897270.490900002,506446949.204343,1570092.730215,31401854.6043,-993202.1770059996,-10553.429125000002,-16033824.604739964,-35072.37883100001,-447
32,,False,366,01-01-2020,1.0,612269.6446560001,34716.513582,530279309.058248,163928.649394,4685,25618594.29678,504660714.761468,1711118.560761,34222371.215220004,-1076306.1327659995,-6783.601756000004,-17820059.04761499,-39752.705474999995,-498
33,,False,366,01-01-2020,1.0,562915.052792,34779.481101,531194111.74225,160466.568686,4508,27873660.00428,503320451.73797,1834222.1668460001,36684443.33692,-1125660.7246299996,-6720.634237000006,-19160322.07111299,-43214.78618299999,-675
34,,False,366,01-01-2020,1.0,510719.6101860001,35868.789969,531646151.63634,156624.290159,4571,30058388.568800002,501587763.06754005,1919718.61466,38394372.2932,-1177856.1672359996,-5631.325369000006,-20893010.741542935,-47057.064710000006,-612
35,,False,366,01-01-2020,1.0,474302.1010749999,32370.994223,532379785.190776,158446.640604,4629,31971269.81384,500408515.37693596,1968440.273068,39368805.46136,-1214273.6763469998,-9129.121115000002,-22072258.432147026,-45234.71426500002,-554
36,,False,366,01-01-2020,1.0,463292.27022599994,34506.102468,532351467.744879,159395.248537,4534,32551934.562779997,499799533.182099,2011685.4924609999,40233709.84922,-1225283.5071959998,-6994.012870000006,-22681240.626984,-44286.106331999996,-649
37,,False,366,01-01-2020,1.0,913805.1109660004,39680.45358,526348060.543033,176783.281584,4924,13883205.55454,512464854.988493,1124856.847273,22497136.94546,-774770.6664559994,-1819.661758000002,-10015918.82058996,-26898.07328499999,-259
38,,False,366,01-01-2020,1.0,796643.6097459998,38093.017365,527871194.914114,169920.337186,4847,18311129.83276,509560065.081354,1345226.163882,26904523.27764,-891932.1676759999,-3407.0979730000035,-12920708.727728963,-33761.01768300001,-336
39,,False,366,01-01-2020,1.0,707530.3972270002,36640.397911,528876272.060456,172467.59908,4788,21983708.647,506892563.41345596,1527361.8164,30547236.327999998,-981045.3801949995,-4859.717427000003,-15588210.395627022,-31213.755788999988,-395
40,,False,366,01-01-2020,1.0,629609.3862400004,33630.583075,530002346.132048,160835.170932,4585,25131344.792719997,504871001.339328,1687315.6445229999,33746312.89046,-1058966.3911819994,-7869.532263000001,-17609772.469754994,-42846.183936999994,-598
41,,False,366,01-01-2020,1.0,564348.1778070001,35921.969595,530756409.785776,161812.083758,4591,28104695.356399998,502651714.429376,1815740.13718,36314802.7436,-1124227.5996149997,-5578.145743000001,-19829059.37970698,-41869.27111100001,-592
42,,False,366,01-01-2020,1.0,514835.1945790002,33142.487617,531790439.098927,159412.296482,4478,30895927.842380002,500894511.25654703,1912035.4043410001,38240708.08682001,-1173740.5828429996,-8357.627721000004,-21586262.55253595,-44269.058387,-705
43,,False,366,01-01-2020,1.0,469147.46498200006,35133.61726,532353614.175751,158662.367027,4564,33081518.75872,499272095.417031,1997488.734563,39949774.69126,-1219428.3124399995,-6366.498078000004,-23208678.392051995,-45018.987842,-619
44,,False,366,01-01-2020,1.0,439035.597718,35448.809909,532938478.531939,155930.037365,4555,34824879.2443,498113599.287639,2054686.4309450001,41093728.6189,-1249540.1797039998,-6051.305429,-24367174.521443963,-47751.317504000006,-628
45,,False,366,01-01-2020,1.0,421392.28948800004,31087.109561,533186071.958208,158114.106903,4548,35880309.91334,497305762.044868,2074193.354333,41483867.08666,-1267183.4879339996,-10413.005777000002,-25175011.764214993,-45567.247965999995,-635
46,,False,366,01-01-2020,1.0,853394.978155,37722.164323,526653692.636602,173984.6468,4820,15247827.00884,511405865.62776196,1246362.020758,24927240.41516,-835180.7992669997,-3777.951015000006,-11074908.181321025,-29696.708069000015,-363
47,,False,366,01-01-2020,1.0,744461.7162910003,35572.493716,528577653.212646,170336.200585,4781,20031966.4203,508545686.792346,1448920.580705,28978411.6141,-944114.0611309995,-5927.621622000006,-13935087.016736984,-33345.15428399999,-402
48,,False,366,01-01-2020,1.0,657065.1328020002,35079.613646,529583046.171977,169056.213394,4671,23746639.86848,505836406.30349696,1628951.501528,32579030.03056,-1031510.6446199996,-6420.501692000005,-16644367.505586028,-34625.14147500001,-512
49,,False,366,01-01-2020,1.0,587049.0451270001,33096.384361,530520483.975076,158548.426446,4595,27155358.73786,503365125.237216,1775851.1934659998,35517023.86932,-1101526.7322949995,-8403.730977000007,-19115648.57186699,-45132.928423000005,-588
50,,False,366,01-01-2020,1.0,527175.1646400001,33077.021992,531570010.73593,157841.481121,4591,30359573.467359997,501210437.26857,1892732.477832,37854649.55664,-1161400.6127819996,-8423.093346000001,-21270336.54051298,-45839.87374800001,-592
51,,False,366,01-01-2020,1.0,471425.53104299976,34069.315352,532127347.055762,160654.563043,4533,33346625.80634,498780721.249422,1979236.752343,39584735.046859995,-1217150.246379,-7430.799986000005,-23700052.55966097,-43026.791826,-650
52,,False,366,01-01-2020,1.0,437417.2063679999,33823.124062,532675137.756783,157736.353657,4609,35732170.54012,496942967.216663,2054692.391694,41093847.83388,-1251158.571054,-7676.991276000001,-25537806.592419982,-45945.001212,-574
53,,False,366,01-01-2020,1.0,404982.0213680001,32273.439478,533618758.980701,159728.056211,4531,37500683.4269,496118075.55380106,2110632.4680149998,42212649.3603,-1283593.7560539995,-9226.675860000003,-26362698.255281925,-43953.298658000014,-652
54,,False,366,01-01-2020,1.0,390154.53273400007,31980.023665,533342817.381414,155129.210892,4617,38299158.7297,495043658.65171397,2142987.159715,42859743.1943,-1298421.2446879996,-9520.091673000003,-27437115.157369018,-48552.143977,-566
55,,False,366,01-01-2020,1.0,804095.1817999999,36871.16746,527172073.771413,167353.189102,4850,16359331.282620002,510812742.488793,1345729.173369,26914583.46738,-884480.5956219998,-4628.947878000006,-11668031.32028997,-36328.165767,-333
56,,False,366,01-01-2020,1.0,701479.1681199999,34758.785836,529055494.048725,166635.629524,4654,21267926.868040003,507787567.180685,1542064.924618,30841298.49236,-987096.6093019998,-6741.3295020000005,-14693206.628398001,-37045.72534500001,-529
57,,False,366,01-01-2020,1.0,619741.5868640001,35774.695381,530490458.42378,166451.110285,4631,25294752.59196,505195705.83182,1706488.2316509997,34129764.63302,-1068834.1905579995,-5725.4199570000055,-17285067.977262974,-37230.244584,-552
58,,False,366,01-01-2020,1.0,553920.0875580001,32885.490734,531195159.742026,162268.711722,4682,28934453.58774,502260706.15428597,1841838.8172729998,36836776.34546,-1134655.6898639996,-8614.624604000004,-20220067.654797018,-41412.643146999995,-501
59,,False,366,01-01-2020,1.0,493573.109111,34358.657529,531763408.616118,161048.041943,4611,32466499.9452,499296908.670918,1942328.52024,38846570.4048,-1195002.6683109996,-7141.457809000007,-23183865.138164997,-42633.31292600001,-572
60,,False,366,01-01-2020,1.0,452547.5372679999,37159.375711,533272187.004784,159249.6832,4477,34927613.693519995,498344573.311264,2055129.724283,41102594.48566,-1236028.2401539998,-4340.739627000003,-24136200.497819006,-44431.671669,-706
61,,False,366,01-01-2020,1.0,405879.8031059998,32786.132795,533095716.641015,154805.640744,4488,37857066.15014,495238650.490875,2103389.977493,42067799.54986,-1282695.974316,-8713.982543000006,-27242123.31820798,-48875.714125,-695
62,,False,366,01-01-2020,1.0,381611.5135990001,33436.472181,533409473.755004,151945.973951,4555,39638750.03724,493770723.717764,2158671.503798,43173430.07596,-1306964.2638229996,-8063.643157000006,-28710050.091318965,-51735.38091800001,-628
63,,False,366,01-01-2020,1.0,361123.761679,32877.965883,533686185.526106,161307.635481,4567,40563023.898099996,493123161.628006,2184736.267595,43694725.351900004,-1327452.0157429997,-8622.149455000006,-29357612.181077003,-42373.719388,-616
64,,False,366,01-01-2020,1.0,767181.483121,37348.159276,527656867.536652,170571.692552,4777,17506778.53882,510150088.99783206,1405393.7044590001,28107874.089180004,-921394.2943009997,-4151.956062000005,-12330684.811250925,-33109.66231700001,-406
65,,False,366,01-01-2020,1.0,674004.8677049999,37140.76067,529306239.861893,174057.968312,4708,22372904.88644,506933334.975453,1603852.917598,32077058.35196,-1014570.9097169999,-4359.354668,-15547438.833629966,-29623.38655699999,-475
66,,False,366,01-01-2020,1.0,594213.5210930004,32492.766173,530717973.152781,161357.717647,4747,26557772.43204,504160200.72074103,1760374.1335480001,35207482.67096,-1094362.2563289993,-9007.349165000003,-18320573.08834195,-42323.63722199999,-436
67,,False,366,01-01-2020,1.0,519843.50430100027,31825.687027,531484156.221582,159195.414798,4658,30303952.41234,501180203.809242,1890400.7699429998,37808015.39885999,-1168732.2731209993,-9674.428311000003,-21300569.999840975,-44485.94007099999,-525
68,,False,366,01-01-2020,1.0,470858.0345029999,33681.838896,532121733.702272,161223.436938,4654,33862499.2705,498259234.431772,1989565.4478749998,39791308.957499996,-1217717.7429189999,-7818.276442000002,-24221539.37731099,-42457.917931,-529
69,,False,366,01-01-2020,1.0,424433.89756199985,33945.795596,533412180.298492,164835.744921,4556,36782664.98992,496629515.308572,2079414.053362,41588281.06724,-1264141.8798599998,-7554.319742,-25851258.50051099,-38845.609948,-627
70,,False,366,01-01-2020,1.0,391318.272588,30498.723888,533428181.280425,151540.904092,4567,39107172.87926,494321008.401165,2157921.534936,43158430.69872,-1297257.5048339998,-11001.391450000003,-28159765.407917976,-52140.45077699999,-616
71,,False,366,01-01-2020,1.0,356194.86240600026,32333.59026,533632165.413924,155536.049583,4588,41377239.57348,492254925.84044397,2188783.920886,43775678.417720005,-1332380.9150159995,-9166.525078000002,-30225847.968639016,-48145.30528599999,-595
72,,False,366,01-01-2020,1.0,337447.968172,34586.360973,533782387.629269,157274.733996,4625,42416838.36498,491365549.264289,2209082.43815,44181648.763,-1351127.8092499997,-6913.754365000001,-31115224.544793963,-46406.62087300001,-558
73,,False,366,01-01-2020,1.0,740150.5905649998,37834.740102,528078901.252724,169456.450681,4760,17972183.05194,510106718.20078397,1443996.722403,28879934.448060002,-948425.1868569999,-3665.375236,-12374055.608299017,-34224.904188000015,-423
74,,False,366,01-01-2020,1.0,657427.3216789998,36979.853158,529815084.93258,166464.468502,4588,22802396.8141,507012688.11847997,1644251.564815,32885031.296299998,-1031148.4557429999,-4520.262180000005,-15468085.690603018,-37216.886367,-595
75,,False,366,01-01-2020,1.0,579713.4733380001,33432.503975,530616086.254746,156441.332335,4696,27334778.985360004,503281307.269386,1783397.0494819998,35667940.98964,-1108862.3040839997,-8067.611363000004,-19199466.53969699,-47240.02253399999,-487
76,,False,366,01-01-2020,1.0,510006.41973700013,29809.196642,531804951.657004,152452.958106,4579,31057658.07826,500747293.578744,1914588.730246,38291774.60492,-1178569.3576849997,-11690.918696000004,-21733480.23033899,-51228.396763,-604
77,,False,366,01-01-2020,1.0,456022.4596889999,31285.851296,532384709.523639,161973.542559,4679,34628875.3002,497755834.22343904,2013119.8899899998,40262397.79979999,-1232553.3177329998,-10214.264042000003,-24724939.585643947,-41707.81231000001,-504
78,,False,366,01-01-2020,1.0,413745.31891199993,32883.666565,533037460.461123,155873.083822,4572,37775934.11342,495261526.347703,2091623.840789,41832476.81578,-1274830.4585099998,-8616.448773000004,-27219247.461380005,-47808.27104700002,-611
79,,False,366,01-01-2020,1.0,380047.82144399994,31848.321548,533362307.70935,154412.442304,4580,40314195.34542,493048112.36393,2159443.655229,43188873.10458,-1308527.9559779998,-9651.793790000003,-29432661.445152998,-49268.912565000006,-603
80,,False,366,01-01-2020,1.0,352865.62350600003,33033.444898,533693737.163906,158099.209795,4554,42251615.46432,491442121.699586,2206938.369943,44138767.39886,-1335710.1539159997,-8466.670440000002,-31038652.10949701,-45582.145074,-629
81,,False,366,01-01-2020,1.0,338813.83494700014,30303.271202,533819848.896999,154309.974215,4584,43507027.43264,490312821.464359,2216446.228368,44328924.56736,-1349761.9424749995,-11196.844136000003,-32167952.344724,-49371.38065400001,-599
