index,site,kind,pem_capacity_mw,pem_bid,h2_mwh,h2_kg,pem_grid_sales_mwh,site_market_revenue_usd,uplift_usd
35,317_WIND_1,renewable,704.16692,20.0,1211498.783139,24229975.662779998,1018262.960021,6172612.99329,0.0
36,303_WIND_1,renewable,344.0514,20.0,756463.439179,15129268.78358,580778.581421,11615102.840561,0.0
36,317_WIND_1,renewable,799.1,20.0,1255222.053282,25104441.06564,1046818.146718,4646266.489093,0.0
37,303_WIND_1,renewable,444.675,20.0,1003330.93204,20066618.6408,562837.71796,10842252.389901,0.0
37,317_WIND_1,renewable,39.955000000000005,20.0,121525.91523299999,2430518.30466,131322.559767,-1360203.157029,0.0
38,303_WIND_1,renewable,444.675,20.0,992416.040296,19848320.805919997,573752.609704,10436588.692588,0.0
38,317_WIND_1,renewable,134.88808,20.0,352810.123586,7056202.47172,341803.881934,2553513.1548770014,0.0
39,303_WIND_1,renewable,444.675,20.0,978096.913013,19561938.26026,588071.736987,11413909.292402,0.0
39,317_WIND_1,renewable,229.74124999999998,20.0,549264.903387,10985298.067739999,511113.69536300004,4392717.258034999,0.0
40,303_WIND_1,renewable,444.675,20.0,966934.251636,19338685.03272,599234.398363,11943121.306405999,0.0
40,317_WIND_1,renewable,324.59442,20.0,720381.392887,14407627.85774,657332.841273,4903423.981606999,0.0
41,303_WIND_1,renewable,444.675,20.0,949970.659889,18999413.19778,616197.990111,11614263.876105,0.0
41,317_WIND_1,renewable,419.52750000000003,20.0,865769.477291,17315389.545819998,789036.7777089999,4364447.805276999,0.0
42,303_WIND_1,renewable,444.675,20.0,889635.336946,17792706.73892,676533.313054,13581047.955265,0.0
42,317_WIND_1,renewable,514.46058,20.0,1022400.067395,20448001.3479,868263.079065,5040156.789858,0.0
43,303_WIND_1,renewable,444.675,20.0,867523.261663,17350465.23326,698645.388336,13043732.638821,0.0
43,317_WIND_1,renewable,609.31375,20.0,1129965.4729,22599309.457999997,955430.5496,4240447.003238,0.0
44,303_WIND_1,renewable,444.675,20.0,851966.093339,17039321.86678,714202.556661,12650934.752261,0.0
44,317_WIND_1,renewable,704.16692,20.0,1202720.337606,24054406.75212,1027041.405554,3895757.406487,0.0
45,303_WIND_1,renewable,444.675,20.0,834024.888332,16680497.76664,732143.761668,14658835.821901,0.0
45,317_WIND_1,renewable,799.1,20.0,1240168.466001,24803369.32002,1061871.733999,5153206.818198,0.0
46,303_WIND_1,renewable,545.2986000000001,20.0,1126560.521614,22531210.43228,629344.374586,11064990.210014999,0.0
46,317_WIND_1,renewable,39.955000000000005,20.0,119801.499144,2396029.98288,133046.975856,-494646.460949,0.0
47,303_WIND_1,renewable,545.2986000000001,20.0,1103370.116254,22067402.32508,652534.779946,12046707.124608,0.0
47,317_WIND_1,renewable,134.88808,20.0,345550.464451,6911009.28902,349063.541069,3421038.3413780006,0.0
48,303_WIND_1,renewable,545.2986000000001,20.0,1089041.368161,21780827.363220003,666863.528041,12100201.665055,0.0
48,317_WIND_1,renewable,229.74124999999998,20.0,539910.133367,10798202.667340001,520468.46538300003,3090117.852033999,0.0
49,303_WIND_1,renewable,545.2986000000001,20.0,1075792.119789,21515842.395779997,680112.77641,12092799.564262,0.0
49,317_WIND_1,renewable,324.59442,20.0,700059.073677,14001181.47354,677655.160483,5916377.394086001,0.0
50,303_WIND_1,renewable,545.2986000000001,20.0,1055532.505542,21110650.11084,700372.390658,11818810.295301,0.0
50,317_WIND_1,renewable,419.52750000000003,20.0,837199.97229,16743999.445799999,817606.2827099999,6695668.17144,0.0
51,303_WIND_1,renewable,545.2986000000001,20.0,1040927.264211,20818545.28422,714977.631989,11691052.157662,0.0
51,317_WIND_1,renewable,514.46058,20.0,938309.4881320001,18766189.762640003,952353.658328,5146211.606871,0.0
52,303_WIND_1,renewable,545.2986000000001,20.0,952959.166493,19059183.32986,802945.729707,12457651.835590001,0.0
52,317_WIND_1,renewable,609.31375,20.0,1101733.225201,22034664.504019998,983662.797299,4958713.893658,0.0
53,303_WIND_1,renewable,545.2986000000001,20.0,930927.8626529999,18618557.25306,824977.033547,13231590.024442,0.0
53,317_WIND_1,renewable,704.16692,20.0,1179704.605362,23594092.10724,1050057.137798,4729627.011403,0.0
54,303_WIND_1,renewable,545.2986000000001,20.0,924699.897964,18493997.95928,831204.998236,12893287.008694,0.0
54,317_WIND_1,renewable,799.1,20.0,1218287.261751,24365745.23502,1083752.938249,5743272.657583,0.0
55,303_WIND_1,renewable,645.8375,20.0,1226261.239012,24525224.78024,684586.023488,11727132.442641,0.0
55,317_WIND_1,renewable,39.955000000000005,20.0,119467.93435699999,2389358.68714,133380.540643,1800183.721868,0.0
56,303_WIND_1,renewable,645.8375,20.0,1196743.033993,23934860.67986,714104.228507,12097371.959359,0.0
56,317_WIND_1,renewable,134.88808,20.0,345321.890625,6906437.8125,349292.114895,3567839.870686,0.0
57,303_WIND_1,renewable,645.8375,20.0,1175983.861656,23519677.233119998,734863.400844,11860689.611216,0.0
57,317_WIND_1,renewable,229.74124999999998,20.0,530504.369995,10610087.399899999,529874.228754,3793242.446707,0.0
58,303_WIND_1,renewable,645.8375,20.0,1159395.5827,23187911.654,751451.6798,11443503.424522001,0.0
58,317_WIND_1,renewable,324.59442,20.0,682443.234573,13648864.69146,695270.999587,5504061.584741,0.0
59,303_WIND_1,renewable,645.8375,20.0,1137915.730917,22758314.61834,772931.531583,11364387.15582,0.0
59,317_WIND_1,renewable,419.52750000000003,20.0,804412.789323,16088255.786460001,850393.465677,6253449.262521,0.0
60,303_WIND_1,renewable,645.8375,20.0,1127967.09529,22559341.9058,782880.167209,11444181.906524,0.0
60,317_WIND_1,renewable,514.46058,20.0,927162.628993,18543252.57986,963500.517467,4311735.304466001,0.0
61,303_WIND_1,renewable,645.8375,20.0,1100246.81144,22004936.228800002,810600.45106,11738805.212398,0.0
61,317_WIND_1,renewable,609.31375,20.0,1003143.166053,20062863.32106,1082252.856447,6970825.364009,0.0
62,303_WIND_1,renewable,645.8375,20.0,998634.657334,19972693.14668,912212.605166,13761025.623292,0.0
62,317_WIND_1,renewable,704.16692,20.0,1160036.846464,23200736.929279998,1069724.896696,4055418.201515,0.0
63,303_WIND_1,renewable,645.8375,20.0,979550.300733,19591006.01466,931296.961767,12346807.576636,0.0
63,317_WIND_1,renewable,799.1,20.0,1205185.966862,24103719.337240003,1096854.233138,2716631.1128900005,0.0
64,303_WIND_1,renewable,746.3764,20.0,1288174.629631,25763492.59262,739709.526769,10939950.924113002,0.0
64,317_WIND_1,renewable,39.955000000000005,20.0,117219.074828,2344381.49656,135629.400172,1236297.9758140002,0.0
65,303_WIND_1,renewable,746.3764,20.0,1265551.97373,25311039.4746,762332.18267,11267575.807722999,0.0
65,317_WIND_1,renewable,134.88808,20.0,338300.943868,6766018.87736,356313.061652,3081546.893883,0.0
66,303_WIND_1,renewable,746.3764,20.0,1241129.685584,24822593.711680003,786754.470816,11863700.58194,0.0
66,317_WIND_1,renewable,229.74124999999998,20.0,519244.447964,10384888.95928,541134.150786,5858274.352553999,0.0
67,303_WIND_1,renewable,746.3764,20.0,1216630.2955139999,24332605.910279997,811253.860886,12216675.751373999,0.0
67,317_WIND_1,renewable,324.59442,20.0,673770.474429,13475409.488580002,703943.759731,6783279.157829,0.0
68,303_WIND_1,renewable,746.3764,20.0,1201985.914739,24039718.294779997,825898.241661,12630606.222941,0.0
68,317_WIND_1,renewable,419.52750000000003,20.0,787579.5331359999,15751590.662719999,867226.721864,5383795.743426,0.0
69,303_WIND_1,renewable,746.3764,20.0,1186226.253019,23724525.060379997,841657.903379,10424930.736021,0.0
69,317_WIND_1,renewable,514.46058,20.0,893187.8003430001,17863756.006860003,997475.346117,4894903.955661,0.0
70,303_WIND_1,renewable,746.3764,20.0,1161452.196822,23229043.93644,866431.959577,11285654.362483,0.0
70,317_WIND_1,renewable,609.31375,20.0,996469.338114,19929386.762280002,1088926.684386,7428107.6864950005,0.0
71,303_WIND_1,renewable,746.3764,20.0,1131952.145036,22639042.90072,895932.011364,10838456.987142,0.0
71,317_WIND_1,renewable,704.16692,20.0,1056831.77585,21136635.517,1172929.96731,6217466.717995001,0.0
72,303_WIND_1,renewable,746.3764,20.0,1041017.226469,20820344.52938,986866.92993,13577566.468392,0.0
72,317_WIND_1,renewable,799.1,20.0,1168065.211681,23361304.23362,1133974.988319,3001733.0670040003,0.0
73,303_WIND_1,renewable,847.0,20.0,1327747.497565,26554949.951300003,762009.902435,10132980.874547,0.0
73,317_WIND_1,renewable,39.955000000000005,20.0,116249.224838,2324984.49676,136599.25016199998,2031271.83287,0.0
74,303_WIND_1,renewable,847.0,20.0,1308284.466177,26165689.32354,781472.933823,10619690.16638,0.0
74,317_WIND_1,renewable,134.88808,20.0,335967.098638,6719341.97276,358646.906882,3943136.3150690002,0.0
75,303_WIND_1,renewable,847.0,20.0,1270330.897765,25406617.955299996,819426.502235,12453929.473437,0.0
75,317_WIND_1,renewable,229.74124999999998,20.0,513066.151717,10261323.03434,547312.4470330001,5483719.8170409985,0.0
76,303_WIND_1,renewable,847.0,20.0,1261672.744677,25233454.89354,828084.655322,11534068.861129,0.0
76,317_WIND_1,renewable,324.59442,20.0,652915.985569,13058319.711380001,724798.248591,7243688.048438,0.0
77,303_WIND_1,renewable,847.0,20.0,1235175.072852,24703501.457039997,854582.327148,12132177.080726,0.0
77,317_WIND_1,renewable,419.52750000000003,20.0,777944.8171379999,15558896.342759999,876861.437862,4604797.257196,0.0
78,303_WIND_1,renewable,847.0,20.0,1224664.931737,24493298.63474,865092.468263,10199234.395138,0.0
78,317_WIND_1,renewable,514.46058,20.0,866958.909052,17339178.18104,1023704.237408,7313396.637355,0.0
79,303_WIND_1,renewable,847.0,20.0,1202586.702489,24051734.04978,887170.697511,11255287.006395001,0.0
79,317_WIND_1,renewable,609.31375,20.0,956856.95274,19137139.0548,1128539.06976,6838743.758126,0.0
80,303_WIND_1,renewable,847.0,20.0,1178442.988775,23568859.7755,911314.411224,10896920.330804,0.0
80,317_WIND_1,renewable,704.16692,20.0,1028495.381168,20569907.62336,1201266.361992,6639603.659897,0.0
81,303_WIND_1,renewable,847.0,20.0,1152157.746115,23043154.9223,937599.653885,12955191.556716,0.0
81,317_WIND_1,renewable,799.1,20.0,1064288.482253,21285769.64506,1237751.717747,5972146.099563,0.0
