index,oat_site,anchor,num_days,start_date,rho_h2,true_curtailment_mwh,load_shed_mwh,total_cost_raw_usd,reserve_shortfall_mwh,thermal_starts,synthetic_bid_cost_usd,total_cost_less_synthetic_usd,pem_withheld_mwh_total,h2_kg_total,delta_curtailment_mwh,delta_load_shed_mwh,delta_cost_less_synthetic_usd_APPROX,delta_reserve_shortfall_mwh,delta_thermal_starts
13,,False,366,01-01-2020,2.0,1216316.811404,26229.525557,519345164.213001,124291.100238,4191,4683857.529399,514661306.68360204,1739052.6822469996,34781053.64493999,-472258.9660179997,-15270.589781000002,-7819467.12548095,-79390.254631,-992
14,,False,366,01-01-2020,2.0,1150865.460192,19147.797612,522610449.286011,105281.589153,4056,5035396.424205,517575052.861806,1970817.6443819995,39416352.88763999,-537710.3172299997,-22352.317726000005,-4905720.9472770095,-98399.76571600001,-1127
15,,False,366,01-01-2020,2.0,1113272.7233179999,17573.605615,524742357.867578,99078.70742,3857,5405748.700253,519336609.167325,2166072.6179819996,43321452.359639995,-575303.0541039999,-23926.509723000003,-3144164.641757965,-104602.647449,-1326
16,,False,366,01-01-2020,2.0,1072102.0932500002,15061.992618,527324752.289543,92197.999601,3684,5246207.245151,522078545.044392,2343577.092611,46871541.85222,-616473.6841719996,-26438.122720000003,-402228.7646909952,-111483.355268,-1499
17,,False,366,01-01-2020,2.0,1051876.994541,13266.576668,529116078.112123,86433.678707,3654,5115528.96542,524000549.146703,2486784.7494519996,49735694.98903999,-636698.7828809996,-28233.53867,1519775.33762002,-117247.676162,-1529
18,,False,366,01-01-2020,2.0,1031080.8639499999,13036.207311,530448984.193537,86249.21209,3644,5231660.8253460005,525217323.368191,2564060.3593579996,51281207.18715999,-657494.9134719998,-28463.908027000005,2736549.559108019,-117432.142779,-1539
19,,False,366,01-01-2020,2.0,1416580.8104690001,40995.015998,514472224.988266,184137.834586,4873,2442471.159912,512029753.828354,1188780.7710289997,23775615.420579992,-271994.9669529996,-505.09934000000067,-10451019.980728984,-19543.52028299999,-310
20,,False,366,01-01-2020,2.0,1315391.702174,34318.559146,519199991.221401,157236.546247,4513,3712088.0599,515487903.161501,1568861.302921,31377226.05842,-373184.07524799975,-7181.556192000004,-6992870.6475819945,-46444.80862200001,-670
21,,False,366,01-01-2020,2.0,1226746.2768960001,28176.433954,523370044.913702,141789.731519,4296,4644943.415021,518725101.498681,1875553.977147,37511079.54294,-461829.5005259996,-13323.681384000003,-3755672.310401976,-61891.62335000001,-887
22,,False,366,01-01-2020,2.0,1158322.932189,24289.006933,527229937.318671,120744.317232,4124,5105411.501244,522124525.817427,2145578.152987,42911563.05974,-530252.8452329997,-17211.108405000003,-356247.9916560054,-82937.037637,-1059
23,,False,366,01-01-2020,2.0,1094039.86948,21440.444326,530114296.972761,104980.24829,3930,5261798.049068,524852498.923693,2382221.9237889997,47644438.475779995,-594535.9079419996,-20059.671012000003,2371725.1146100163,-98701.106579,-1253
24,,False,366,01-01-2020,2.0,1065267.111823,16248.566198,533066654.895258,95267.236893,3742,5536599.046334,527530055.848924,2579865.679358,51597313.58716,-623308.6655989997,-25251.549140000003,5049282.039840996,-108414.11797600001,-1441
25,,False,366,01-01-2020,2.0,1026527.750796,13505.115223,535634066.48937,91164.480423,3619,5324045.147104001,530310021.34226596,2758695.4650870003,55173909.301740006,-662048.0266259997,-27995.000115000003,7829247.533182979,-112516.874446,-1564
26,,False,366,01-01-2020,2.0,994483.184335,12653.46341,537378495.15366,81038.998119,3646,5022401.733388,532356093.42027205,2906177.2502760002,58123545.00552,-694092.5930869997,-28846.651928000003,9875319.611189067,-122642.35675,-1537
27,,False,366,01-01-2020,2.0,978058.947397,12632.427322,539028162.756498,78965.908599,3564,5148519.60846,533879643.14803797,2983203.209802,59664064.19604,-710516.8300249997,-28867.688016000004,11398869.338954985,-124715.44627,-1619
28,,False,366,01-01-2020,2.0,1334899.58359,39250.348432,522310146.152209,173718.392802,4782,2998410.9952549995,519311735.156954,1591946.5951229997,31838931.902459994,-353676.1938319998,-2249.7669060000044,-3169038.6521289945,-29962.962067000015,-401
29,,False,366,01-01-2020,2.0,1231905.777776,33181.36264,526942698.844718,153385.378903,4469,4200151.250578,522742547.59414,1973724.043135,39474480.8627,-456669.99964599963,-8318.752698000004,261773.78505700827,-50295.975966,-714
30,,False,366,01-01-2020,2.0,1170695.091652,27122.993657,531529819.995103,128070.839136,4193,4706826.332185,526822993.662918,2291071.224195,45821424.483899996,-517880.68576999963,-14377.121681000004,4342219.853834987,-75610.51573300001,-990
31,,False,366,01-01-2020,2.0,1091119.8556060002,23791.371521,535213205.528312,112644.269233,4073,5207540.642584,530005664.885728,2560089.244436,51201784.88872,-597455.9218159996,-17708.743817000002,7524891.076645017,-91037.085636,-1110
32,,False,366,01-01-2020,2.0,1054271.272375,19172.805257,538329937.141039,97801.733796,3840,5610174.235312,532719762.905727,2790576.839117,55811536.78234,-634304.5050469998,-22327.310081000003,10238989.096644044,-105879.621073,-1343
33,,False,366,01-01-2020,2.0,1014621.464007,14730.987544,541282583.268913,90416.084131,3700,5628317.164666,535654266.10424703,2994637.046383,59892740.92766,-673954.3134149997,-26769.127794000004,13173492.295164049,-113265.270738,-1483
34,,False,366,01-01-2020,2.0,975729.8269870001,13632.498385,543591173.398428,83328.775122,3590,5732395.386971,537858778.011457,3165551.0290759997,63311020.58151999,-712845.9504349997,-27867.616953000004,15378004.202373981,-120352.579747,-1593
35,,False,366,01-01-2020,2.0,952931.0651510002,9389.105175,545709401.895365,76856.13366,3521,5473235.72509,540236166.170275,3311970.720472,66239414.40944,-735644.7122709996,-32111.010163000003,17755392.361191988,-126825.221209,-1662
36,,False,366,01-01-2020,2.0,932425.8087790001,11637.970487,546493005.527477,78877.319037,3575,5817080.883812,540675924.6436651,3383553.497905,67671069.9581,-756149.9686429997,-29862.144851000005,18195150.83458209,-124804.03583200001,-1608
37,,False,366,01-01-2020,2.0,1271195.4414519998,37917.430472,530074327.647269,173475.486936,4621,3867422.894738,526206904.752531,1987636.9776309999,39752739.55261999,-417380.3359699999,-3582.6848660000032,3726130.943448007,-30205.867933,-562
38,,False,366,01-01-2020,2.0,1179458.015743,32241.286528,535409452.966115,144986.156703,4331,4766206.453162,530643246.512953,2376988.343066,47539766.86132,-509117.76167899976,-9258.828810000003,8162472.703869998,-58695.19816600002,-852
39,,False,366,01-01-2020,2.0,1117362.059431,25089.214542,539782342.548918,121387.345576,4103,5119452.527052,534662890.021866,2698171.2493229997,53963424.98645999,-571213.7179909998,-16410.900796,12182116.212783039,-82294.009293,-1080
40,,False,366,01-01-2020,2.0,1038156.034986,19940.315272,543485862.757527,107216.274153,3919,5555052.870236999,537930809.88729,2968817.118745,59376342.3749,-650419.7424359997,-21559.800066000003,15450036.078207016,-96465.080716,-1264
41,,False,366,01-01-2020,2.0,994169.300517,16966.731194,546690823.22836,88858.044933,3713,5506859.752775,541183963.4755851,3210575.3811799996,64211507.62359999,-694406.4769049997,-24533.384144000003,18703189.666502118,-114823.309936,-1470
42,,False,366,01-01-2020,2.0,965743.268709,15196.47933,549463425.879474,81410.421974,3688,5816598.31143,543646827.5680441,3407345.6977150002,68146913.9543,-722832.5087129998,-26303.636008,21166053.75896108,-122270.932895,-1495
43,,False,366,01-01-2020,2.0,935082.191535,10380.76832,552129163.964894,76356.389532,3535,5602087.944052,546527076.0208421,3586224.395149,71724487.90298,-753493.5858869997,-31119.347018000004,24046302.21175909,-127324.965337,-1648
44,,False,366,01-01-2020,2.0,906053.164691,11340.517732,553749225.295446,76685.677691,3527,5689280.528324,548059944.767122,3723985.280391,74479705.60782,-782522.6127309997,-30159.597606000003,25579170.958039045,-126995.677178,-1656
45,,False,366,01-01-2020,2.0,890418.5474,9031.018642,555013693.871851,69655.97217,3498,5531976.913829999,549481716.9580209,3808096.777154,76161935.54308,-798157.2300219997,-32469.096696,27000943.14893794,-134025.382699,-1685
46,,False,366,01-01-2020,2.0,1200113.3479219999,34990.295113,538201166.678821,164800.712658,4390,4559335.633729,533641831.045092,2387754.839158,47755096.78316,-488462.42949999985,-6509.820225000003,11161057.236009002,-38880.642211,-793
47,,False,366,01-01-2020,2.0,1116322.119919,28267.898936,543476448.403614,138577.121124,4229,5391202.7308869995,538085245.672727,2778779.116127,55575582.32254,-572253.6575029998,-13232.216402000002,15604471.863644004,-65104.233745000005,-954
48,,False,366,01-01-2020,2.0,1054302.987597,24004.714955,548074730.640434,116678.018817,4013,5713800.107445,542360930.532989,3100728.239812,62014564.79624,-634272.7898249996,-17495.400383000004,19880156.72390604,-87003.336052,-1170
49,,False,366,01-01-2020,2.0,999846.7007480001,20516.749482,551590424.982537,97212.601571,3774,5772237.259778,545818187.722759,3380803.189006,67616063.78012,-688729.0766739997,-20983.365856000004,23337413.913676023,-106468.753298,-1409
50,,False,366,01-01-2020,2.0,967797.3431299999,13394.910129,555068774.974288,83275.547841,3624,5775394.371647,549293380.602641,3621277.695711,72425553.91422,-720778.4342919998,-28105.205209000003,26812606.793558,-120405.807028,-1559
51,,False,366,01-01-2020,2.0,934921.2562180001,14157.357184,557705740.846324,78207.362071,3507,5965074.71929,551740666.127034,3821049.467518,76420989.35036,-753654.5212039996,-27342.758154000003,29259892.317950964,-125473.992798,-1676
52,,False,366,01-01-2020,2.0,893702.529813,11077.729839,560111439.310222,71153.258056,3546,5886794.753752001,554224644.55647,3996522.404906,79930448.09812,-794873.2476089997,-30422.385499000004,31743870.74738705,-132528.09681299998,-1637
53,,False,366,01-01-2020,2.0,869557.705291,10757.468735,562253448.539968,67566.683756,3423,5758247.846369,556495200.693599,4139676.7774400003,82793535.5488,-819018.0721309998,-30742.646603,34014426.884516,-136114.67111300002,-1760
54,,False,366,01-01-2020,2.0,860673.2948,9896.390506,563474818.631049,64938.397234,3354,5617412.991528,557857405.639521,4223376.555208,84467531.10416001,-827902.4826219997,-31603.724832000004,35376631.83043802,-138742.957635,-1829
55,,False,366,01-01-2020,2.0,1146548.553827,32360.726099,546425486.167472,149100.852596,4278,5171341.500779999,541254144.666692,2789519.0124810003,55790380.249620005,-542027.2235949996,-9139.389239000004,18773370.857609034,-54580.50227299999,-905
56,,False,366,01-01-2020,2.0,1065309.280299,28599.097776,551533767.370157,134556.998348,4182,5963607.8226459995,545570159.547511,3181533.308835,63630666.176699996,-623266.4971229997,-12901.017562000005,23089385.738427997,-69124.35652100001,-1001
57,,False,366,01-01-2020,2.0,1007688.5738269999,21765.93221,556344952.887532,117509.303087,3991,6420243.292277999,549924709.595254,3500131.480193,70002629.60385999,-680887.2035949999,-19734.183128000004,27443935.78617096,-86172.05178200001,-1192
58,,False,366,01-01-2020,2.0,954639.5369279999,19106.039196,560419125.278845,98037.020836,3810,6231219.030901,554187906.247944,3786392.9647259996,75727859.29451999,-733936.2404939998,-22394.076142,31707132.438861012,-105644.334033,-1373
59,,False,366,01-01-2020,2.0,923721.4487110002,13182.157004,563349180.02194,83134.476208,3552,6410194.363358,556938985.658582,4022472.015916,80449440.31832,-764854.3287109996,-28317.958334000003,34458211.84949899,-120546.87866100001,-1631
60,,False,366,01-01-2020,2.0,893502.4123470001,14440.690163,566406350.007282,78185.310442,3477,6262602.02498,560143747.9823021,4230675.604877,84613512.09753999,-795073.3650749996,-27059.425175000004,37662974.173219085,-125496.044427,-1706
61,,False,366,01-01-2020,2.0,861908.6392930001,12362.038807,568663102.405436,73970.743876,3466,6322112.072517,562340990.332919,4402703.791936,88054075.83872,-826667.1381289996,-29138.076531000002,39860216.52383602,-129710.61099300001,-1717
62,,False,366,01-01-2020,2.0,845409.209942,9473.799162,571027605.650292,65762.098287,3308,5866419.038074,565161186.612218,4554036.817645,91080736.3529,-843166.5674799997,-32026.316176000004,42680412.80313504,-137919.256582,-1875
63,,False,366,01-01-2020,2.0,828843.3907369999,9579.543951,572084235.389856,62963.375247,3322,5749627.3535279995,566334608.036328,4637135.516163,92742710.32326,-859732.3866849998,-31920.571387000004,43853834.22724497,-140717.979622,-1861
64,,False,366,01-01-2020,2.0,1084057.3293640001,31798.493497,555002712.861978,149707.252278,4354,6312724.994716001,548689987.867262,3178048.745139,63560974.90278,-604518.4480579996,-9701.621841000004,26209214.05817902,-53974.102591,-829
65,,False,366,01-01-2020,2.0,1028149.8079930001,27952.203106,560237501.275778,122153.926822,4036,6510581.833140001,553726919.442638,3584923.278577,71698465.57154,-660425.9694289996,-13547.912232000002,31246145.633555055,-81527.42804700001,-1147
66,,False,366,01-01-2020,2.0,966906.4564970001,19642.142903,564810439.081161,103549.243039,3863,6560646.18049,558249792.900671,3913685.727988,78273714.55976,-721669.3209249997,-21857.972435000003,35769019.09158802,-100132.11183000001,-1320
67,,False,366,01-01-2020,2.0,926426.8499749999,15907.605786,568538570.837336,82341.808463,3641,6230714.113533,562307856.7238029,4203469.90766,84069398.1532,-762148.9274469998,-25592.509552000003,39827082.91471994,-121339.54640600001,-1542
68,,False,366,01-01-2020,2.0,894322.842237,13498.083012,572154231.261171,71340.896086,3525,6073860.059937,566080371.201234,4447944.6934980005,88958893.86996001,-794252.9351849997,-28002.032326000004,43599597.392151,-132340.458783,-1658
69,,False,366,01-01-2020,2.0,870023.645023,13398.791678,574893427.562649,71935.580363,3505,6422455.219226001,568470972.343423,4643743.595022,92874871.90044,-818552.1323989998,-28101.323660000002,45990198.534340024,-131745.774506,-1678
70,,False,366,01-01-2020,2.0,823353.0658880001,9950.223212,577408308.074403,66398.282616,3328,6284061.5116,571124246.562803,4820719.375957,96414387.51914,-865222.7115339997,-31549.892126000002,48643472.753720045,-137283.072253,-1855
71,,False,366,01-01-2020,2.0,816083.739408,8685.236532,579715535.033496,63723.048111,3224,5992289.300226,573723245.73327,4967954.3810910005,99359087.62182,-872492.0380139997,-32814.878806,51242471.924187064,-139958.306758,-1959
72,,False,366,01-01-2020,2.0,808989.157404,9457.270745,580525117.027361,60270.096271,3225,6083627.194374001,574441489.8329871,5045849.840136,100916996.80272,-879586.6200179997,-32042.844593,51960716.023904085,-143411.258598,-1958
73,,False,366,01-01-2020,2.0,1045887.573857,29587.480139,562805120.746621,136636.702989,4193,7034150.326336,555770970.420285,3577428.791846,71548575.83692001,-642688.2035649997,-11912.635199000004,33290196.611202,-67044.65187999999,-990
74,,False,366,01-01-2020,2.0,992819.7062720001,24042.133028,568643801.421708,112239.509952,3915,7053705.885263,561590095.536445,3988760.857268,79775217.14536,-695756.0711499996,-17457.982310000003,39109321.72736204,-91441.84491700001,-1268
75,,False,366,01-01-2020,2.0,939450.161739,22027.186189,573262502.964791,99173.268194,3762,7388589.090484,565873913.874307,4310402.835238,86208056.70476002,-749125.6156829997,-19472.929149000003,43393140.06522405,-104508.086675,-1421
76,,False,366,01-01-2020,2.0,899122.502144,17662.451136,577993541.995046,78545.345014,3550,6809927.948297,571183614.046749,4606405.241799001,92128104.83598001,-789453.2752779997,-23837.664202000004,48702840.23766601,-125136.009855,-1633
77,,False,366,01-01-2020,2.0,861564.477703,15513.393594,580499195.787314,71231.457909,3417,6735045.547432,573764150.2398821,4848830.736319,96976614.72637999,-827011.2997189998,-25986.721744000002,51283376.43079913,-132449.89695999998,-1766
78,,False,366,01-01-2020,2.0,839827.525509,12556.690575,583788884.644962,61452.188244,3340,6378252.938569,577410631.706393,5062264.3320390005,101245286.64078,-848748.2519129997,-28943.424763000003,54929857.89731002,-142229.166625,-1843
79,,False,366,01-01-2020,2.0,807977.509119,8591.159623,586172364.905062,58191.931891,3260,6405868.694274999,579766496.2107869,5235089.876391,104701797.52782,-880598.2683029997,-32908.955715000004,57285722.401703954,-145489.42297800002,-1923
80,,False,366,01-01-2020,2.0,787442.920169,7854.004232,588265670.089935,51991.430835,3210,5951746.236969,582313923.852966,5386383.637675,107727672.75350001,-901132.8572529997,-33646.111106000004,59833150.043882966,-151689.924034,-1973
81,,False,366,01-01-2020,2.0,778552.203442,9043.891043,589524911.002167,50999.370292,3170,5913189.483079,583611721.519088,5467526.462922,109350529.25844,-910023.5739799998,-32456.224295000004,61130947.710005045,-152681.984577,-2013
