index,oat_site,anchor,num_days,start_date,rho_h2,true_curtailment_mwh,load_shed_mwh,total_cost_raw_usd,reserve_shortfall_mwh,thermal_starts,synthetic_bid_cost_usd,total_cost_less_synthetic_usd,pem_withheld_mwh_total,h2_kg_total,delta_curtailment_mwh,delta_load_shed_mwh,delta_cost_less_synthetic_usd_APPROX,delta_reserve_shortfall_mwh,delta_thermal_starts
22,,False,366,01-01-2020,2.0,985276.5681700001,30437.807513,539014438.241318,140036.606106,4425,3669602.7240799996,535344835.51723796,1625584.1887490002,32511683.774980005,-703299.2092519996,-11062.307825000004,12864061.708154976,-63644.74876300001,-758
23,,False,366,01-01-2020,2.0,910820.946779,28178.573901,540907146.469884,132596.271959,4242,3968429.4614800005,536938717.008404,1847040.1497119998,36940802.99423999,-777754.8306429997,-13321.541437000003,14457943.199321032,-71085.08291,-941
24,,False,366,01-01-2020,2.0,844453.768798,29100.328787,543053325.561737,126357.523188,4088,4356970.354160001,538696355.207577,2027062.873598,40541257.47196,-844122.0086239998,-12399.786551000005,16215581.398494005,-77323.831681,-1095
25,,False,366,01-01-2020,2.0,800349.949235,25434.241387,544757907.71181,120200.730638,4034,4714774.96624,540043132.74557,2173060.124595,43461202.4919,-888225.8281869998,-16065.873951000005,17562358.93648696,-83480.62423100001,-1149
26,,False,366,01-01-2020,2.0,773941.736852,23713.696444,545668840.748889,117869.484631,3901,4836092.552639999,540832748.196249,2287064.0788350003,45741281.5767,-914634.0405699997,-17786.418894000002,18351974.387166023,-85811.870238,-1282
27,,False,366,01-01-2020,2.0,755342.656769,21669.670404,546907064.917681,113118.917478,3845,4719420.696040001,542187644.221641,2351854.1188480007,47037082.37696001,-933233.1206529997,-19830.444934000003,19706870.41255796,-90562.437391,-1338
28,,False,366,01-01-2020,2.0,1413893.302121,38537.803908,531808416.975566,181523.280555,4906,1395515.8332800001,530412901.142286,754981.624768,15099632.49536,-274682.4753009998,-2962.3114300000016,7932127.333203018,-22158.074313999998,-277
29,,False,366,01-01-2020,2.0,1201899.616318,33808.941384,535852449.574745,169020.484965,4765,2667673.5962000005,533184775.978545,1171425.3242950002,23428506.485900003,-486676.1611039997,-7691.173954000005,10704002.169462025,-34660.86990399999,-418
30,,False,366,01-01-2020,2.0,1058210.097751,34946.711882,538306738.852912,154146.173782,4465,3386222.563280001,534920516.28963196,1496708.369018,29934167.38036,-630365.6796709998,-6553.403456,12439742.480548978,-49535.181087000004,-718
31,,False,366,01-01-2020,2.0,944637.155896,30884.607992,541366442.132806,141740.146426,4334,3887835.5521199997,537478606.580686,1758628.2023969998,35172564.04793999,-743938.6215259997,-10615.507346000002,14997832.771602988,-61941.20844300001,-849
32,,False,366,01-01-2020,2.0,877038.4067820001,29165.012229,542907274.373222,128927.933443,4145,4247677.44976,538659596.923462,1978558.784356,39571175.68712,-811537.3706399996,-12335.103109000003,16178823.114379048,-74753.421426,-1038
33,,False,366,01-01-2020,2.0,814161.1600289999,27488.49902,545148479.685087,120884.495433,4031,4355761.227200001,540792718.4578869,2165592.936121,43311858.72242,-874414.6173929998,-14011.616318000004,18311944.64880395,-82796.859436,-1152
34,,False,366,01-01-2020,2.0,762436.115303,22667.250913,546891016.896756,113493.93799,4005,4622364.41212,542268652.4846361,2313870.222797,46277404.45593999,-926139.6621189998,-18832.864425000003,19787878.675553083,-90187.416879,-1178
35,,False,366,01-01-2020,2.0,727652.073206,22888.902212,547844416.783283,117843.665382,3868,5071067.800120001,542773348.983163,2419689.531996,48393790.63992,-960923.7042159997,-18611.213126000002,20292575.174080014,-85837.689487,-1315
36,,False,366,01-01-2020,2.0,710701.952202,20925.064951,548621007.009565,111394.629159,3808,5003668.086440001,543617338.923125,2483247.7684389995,49664955.36877999,-977873.8252199998,-20575.050387000003,21136565.114042044,-92286.72571,-1375
37,,False,366,01-01-2020,2.0,1357873.010744,41517.254595,533998643.73112,184972.743723,4809,1598369.5871599999,532400274.14396,875753.655321,17515073.10642,-330702.76667799964,17.13925699999527,9919500.334877014,-18708.61114600001,-374
38,,False,366,01-01-2020,2.0,1167780.062512,37079.54989,537658230.354893,173193.200138,4658,2760856.3536800006,534897374.00121295,1294939.1297580001,25898782.595160004,-520795.71490999963,-4420.565448000001,12416600.19212997,-30488.154731000017,-525
39,,False,366,01-01-2020,2.0,1019762.279427,33022.126841,540379570.751183,151445.253299,4430,3525426.0741999997,536854144.67698306,1619071.6556449998,32381433.112899996,-668813.4979949998,-8477.988497000006,14373370.867900074,-52236.10157,-753
40,,False,366,01-01-2020,2.0,917106.358887,29648.550711,542075999.471813,138458.160172,4346,3974560.13744,538101439.334373,1882303.462164,37646069.24328,-771469.4185349997,-11851.564627000003,15620665.525290012,-65223.194697,-837
41,,False,366,01-01-2020,2.0,838624.168845,27655.287629,544905267.893288,133481.180553,4050,4315989.107679999,540589278.785608,2102694.367308,42053887.34616,-849951.6085769997,-13844.827709000005,18108504.97652507,-70200.17431599999,-1133
42,,False,366,01-01-2020,2.0,777901.281036,27291.073603,546888397.918935,121331.763586,3978,4560521.548680001,542327876.370255,2286317.3024830003,45726346.049660005,-910674.4963859997,-14209.041735000003,19847102.56117201,-82349.591283,-1205
43,,False,366,01-01-2020,2.0,727454.7858729999,22683.313195,548452445.120355,121368.667788,3955,4750723.8662,543701721.254155,2436504.610845,48730092.2169,-961120.9915489998,-18816.802143000004,21220947.445072055,-82312.687081,-1228
44,,False,366,01-01-2020,2.0,698247.9832599999,22383.708542,549697848.762887,113734.517419,3872,4802732.913280001,544895115.849607,2552241.278568,51044825.57136,-990327.7941619998,-19116.406796000003,22414342.040524006,-89946.83745,-1311
45,,False,366,01-01-2020,2.0,682499.929935,22023.238912,550502936.166613,114051.153726,3807,5001847.27436,545501088.892253,2609136.663141,52182733.262820005,-1006075.8474869997,-19476.876426000003,23020315.083170056,-89630.201143,-1376
46,,False,366,01-01-2020,2.0,1342700.503949,44538.340804,534700491.448801,188525.597243,4822,1750138.4278,532950353.021001,976749.3455650001,19534986.911300004,-345875.2734729997,3038.2254659999962,10469579.211917996,-15155.757626000006,-361
47,,False,366,01-01-2020,2.0,1138644.342267,33899.269446,539112313.06954,156348.201852,4548,2717818.3778,536394494.69174004,1400804.990415,28016099.808299996,-549931.4351549996,-7600.845892000005,13913720.882657051,-47333.153017000004,-635
48,,False,366,01-01-2020,2.0,992163.6695040001,33784.174475,541419025.593619,150439.925853,4367,3655184.32416,537763841.269459,1720617.610656,34412352.21312,-696412.1079179996,-7715.940863000003,15283067.460376024,-53241.42901600001,-816
49,,False,366,01-01-2020,2.0,888503.3622570001,31273.343654,543614495.180246,140715.003899,4292,4020103.1601599995,539594392.020086,1985954.797857,39719095.95714,-800072.4151649997,-10226.771684000003,17113618.211003065,-62966.35097,-891
50,,False,366,01-01-2020,2.0,805167.574168,28074.617548,546044898.224607,131384.14901,4131,4294396.80124,541750501.423367,2208024.086229,44160481.72458,-883408.2032539997,-13425.497790000005,19269727.61428404,-72297.20585900001,-1052
51,,False,366,01-01-2020,2.0,737256.176674,24961.58507,548256076.221254,121465.900024,3998,4591115.157280001,543664961.063974,2390342.37353,47806847.4706,-951319.6007479997,-16538.530268000002,21184187.254891038,-82215.454845,-1185
52,,False,366,01-01-2020,2.0,697089.351092,22966.970381,549492826.206413,115597.983508,3797,4817156.795160001,544675669.411253,2539633.698881,50792673.97762,-991486.4263299997,-18533.144957000004,22194895.60216999,-88083.371361,-1386
53,,False,366,01-01-2020,2.0,668275.188603,20834.93868,551108609.873446,110977.178676,3793,4844219.777720001,546264390.095726,2655994.0182169997,53119880.36433999,-1020300.5888189997,-20665.176658000004,23783616.28664303,-92704.176193,-1390
54,,False,366,01-01-2020,2.0,649535.341333,20041.977728,551667302.426774,114863.921048,3766,5249261.36064,546418041.066134,2707741.222244,54154824.44488,-1039040.4360889997,-21458.13761,23937267.25705099,-88817.433821,-1417
55,,False,366,01-01-2020,2.0,1333497.546621,40533.490207,535173451.429026,181715.431315,4745,1631705.7974800002,533541745.631546,1038442.4038130001,20768848.07626,-355078.2308009998,-966.6251310000007,11060971.822463036,-21965.923554000008,-438
56,,False,366,01-01-2020,2.0,1131928.68983,33359.689441,539560325.901792,162384.782711,4557,2785860.55356,536774465.34823203,1457836.1785109998,29156723.570219994,-556647.0875919997,-8140.425897000001,14293691.539149046,-41296.572157999995,-626
57,,False,366,01-01-2020,2.0,962673.03605,33569.826971,542044079.744948,150189.56623,4489,3531864.1806,538512215.564348,1782432.8567350002,35648657.1347,-725902.7413719997,-7930.288367000001,16031441.755264997,-53491.788639000006,-694
58,,False,366,01-01-2020,2.0,862685.730834,28273.250213,544714557.405514,137002.501862,4218,4113909.0339999995,540600648.371514,2042341.8935000002,40846837.870000005,-825890.0465879997,-13226.865125000004,18119874.562430978,-66678.853007,-965
59,,False,366,01-01-2020,2.0,796766.9901719999,28417.406456,546623116.052559,127958.812318,4059,4390150.99504,542232965.057519,2264362.4738740004,45287249.47748001,-891808.7872499998,-13082.708882000003,19752191.248435974,-75722.542551,-1124
60,,False,366,01-01-2020,2.0,721035.652491,27569.651953,548944939.474862,121977.50867,3924,4701160.027319999,544243779.447542,2446323.494269,48926469.88538,-967540.1249309997,-13930.463385000003,21763005.638458967,-81703.846199,-1259
61,,False,366,01-01-2020,2.0,685399.16399,24380.932729,550416177.075263,117391.815541,3847,4900755.296159999,545515421.779103,2596275.978846,51925519.57692,-1003176.6134319997,-17119.182609000003,23034647.970020056,-86289.539328,-1336
62,,False,366,01-01-2020,2.0,648751.811119,21722.497256,551811344.344509,110240.062082,3787,4920184.61,546891159.734509,2712827.1399010005,54256542.79802001,-1039823.9663029998,-19777.618082000005,24410385.925426006,-93441.292787,-1396
63,,False,366,01-01-2020,2.0,629747.139021,21884.880156,552476812.392496,111262.129089,3732,5092289.664040001,547384522.728456,2770397.75715,55407955.143,-1058828.6384009998,-19615.235182000004,24903748.919373035,-92419.22578000001,-1451
64,,False,366,01-01-2020,2.0,1321869.407205,41285.739261,535640447.799801,181329.756827,4809,1669613.95584,533970833.843961,1048082.863384,20961657.26768,-366706.37021699967,-214.3760770000008,11490060.034878016,-22351.598041999998,-374
65,,False,366,01-01-2020,2.0,1115550.236049,35811.062185,539823716.303835,160068.320365,4612,2697810.6545599997,537125905.6492751,1470625.5895160001,29412511.79032,-573025.5413729998,-5689.053153000001,14645131.84019208,-43613.03450400001,-571
66,,False,366,01-01-2020,2.0,956587.790421,30382.662003,542637878.497538,150187.42939,4397,3768314.8010799997,538869563.696458,1787109.7547529999,35742195.09506,-731987.9870009997,-11117.453335000002,16388789.887374997,-53493.925479,-786
67,,False,366,01-01-2020,2.0,852701.010993,29599.01435,544662107.213485,138817.255597,4276,4145953.19208,540516154.021405,2052128.9530779996,41042579.06155999,-835874.7664289997,-11901.100988000002,18035380.212321997,-64864.09927199999,-907
68,,False,366,01-01-2020,2.0,779670.991289,29496.900311,546797286.903383,129765.235827,4128,4237926.837359999,542559360.066023,2278756.241346,45575124.82692,-908904.7861329997,-12003.215027000002,20078586.256940007,-73916.119042,-1055
69,,False,366,01-01-2020,2.0,723075.343873,25279.273853,549215675.808143,122475.357655,3953,4469052.861799999,544746622.9463431,2462714.336936,49254286.73872,-965500.4335489997,-16220.841485000004,22265849.13726008,-81205.997214,-1230
70,,False,366,01-01-2020,2.0,678694.766552,22026.771875,550684630.550719,113778.22843,3827,4729880.5208,545954750.029919,2611136.01176,52222720.2352,-1009881.0108699998,-19473.343463000005,23473976.220836043,-89903.126439,-1356
71,,False,366,01-01-2020,2.0,636160.309625,22202.925233,551958243.956182,112675.122674,3775,5044458.86132,546913785.094862,2720308.4471469996,54406168.94294,-1052415.4677969997,-19297.190105,24433011.285779,-91006.232195,-1408
72,,False,366,01-01-2020,2.0,629430.541262,22861.354497,552533659.927355,110828.615316,3655,5085641.82172,547448018.105635,2781152.116738,55623042.334759995,-1059145.2361599999,-18638.760841000003,24967244.296552062,-92852.739553,-1528
73,,False,366,01-01-2020,2.0,1310767.6870150003,41076.893353,535630330.672305,183446.181042,4829,1670194.0266399998,533960136.645665,1048472.499334,20969449.98668,-377808.09040699946,-423.22198500000377,11479362.836582005,-20235.17382699999,-354
74,,False,366,01-01-2020,2.0,1120347.4105139999,37019.565394,539992033.648387,166452.026611,4645,2721323.06868,537270710.5797069,1470441.9168830002,29408838.337660003,-568228.3669079999,-4480.549944000006,14789936.770623922,-37229.328257999994,-538
75,,False,366,01-01-2020,2.0,971303.4334839999,31292.399682,542636565.04366,149296.048205,4391,3785642.5913199997,538850922.45234,1787080.697717,35741613.95434,-717272.3439379998,-10207.715656000004,16370148.643257022,-54385.306664,-792
76,,False,366,01-01-2020,2.0,866285.041066,28545.826101,544539318.239885,139779.039684,4289,4142279.0241999994,540397039.215685,2052624.944995,41052498.899900004,-822290.7363559997,-12954.289237000005,17916265.406602025,-63902.315185000014,-894
77,,False,366,01-01-2020,2.0,776140.221659,30272.163505,546823365.704703,130707.316562,4061,4233029.90768,542590335.7970229,2279282.8023080006,45585656.04616001,-912435.5557629997,-11227.951833000003,20109561.987939954,-72974.038307,-1122
78,,False,366,01-01-2020,2.0,725843.625564,27788.816852,549275356.093982,120211.216796,3954,4500208.418879999,544775147.675102,2462339.5857289997,49246791.71457999,-962732.1518579997,-13711.298486000003,22294373.86601901,-83470.13807300001,-1229
79,,False,366,01-01-2020,2.0,675336.057072,23366.306011,550785277.48128,114484.216321,3766,4689785.75712,546095491.72416,2612542.5185720003,52250850.37144001,-1013239.7203499997,-18133.809327000003,23614717.91507697,-89197.138548,-1417
80,,False,366,01-01-2020,2.0,641048.925468,22768.809877,551683722.958118,113872.973198,3769,5068758.304320001,546614964.653798,2720105.0987929995,54402101.97585999,-1047526.8519539997,-18731.305461000004,24134190.844715,-89808.381671,-1414
81,,False,366,01-01-2020,2.0,628640.708027,24196.084413,552852766.939802,111000.346213,3709,4980688.92484,547872078.0149621,2784180.07688,55683601.5376,-1059935.0693949996,-17304.030925000003,25391304.205879092,-92681.008656,-1474
