index,oat_site,anchor,num_days,start_date,rho_h2,true_curtailment_mwh,load_shed_mwh,total_cost_raw_usd,reserve_shortfall_mwh,thermal_starts,synthetic_bid_cost_usd,total_cost_less_synthetic_usd,pem_withheld_mwh_total,h2_kg_total,delta_curtailment_mwh,delta_load_shed_mwh,delta_cost_less_synthetic_usd_APPROX,delta_reserve_shortfall_mwh,delta_thermal_starts
11,,False,366,01-01-2020,2.0,1510143.478237,45143.902446,505878631.424454,194815.355652,5036,1453688.258269,504424943.16618496,738102.552402,14762051.048039999,-178432.29918499966,3643.787107999997,-18055830.642898023,-8865.999217000004,-147
12,,False,366,01-01-2020,2.0,1487375.10505,45734.886074,507008901.747064,189673.013168,4963,1622914.601391,505385987.145673,832249.4099429996,16644988.198859992,-201200.67237199983,4234.770735999999,-17094786.663410008,-14008.341700999998,-220
13,,False,366,01-01-2020,2.0,1456918.2837629998,42506.675002,508374348.635308,185475.32291,5005,1792971.085802,506581377.549506,913969.3978139999,18279387.956279997,-231657.4936589999,1006.5596640000003,-15899396.259576976,-18206.031959000014,-178
14,,False,366,01-01-2020,2.0,1440580.333998,39165.917734,509342075.320474,179743.382199,4841,1836500.622823,507505574.697651,988600.2019069997,19772004.038139995,-247995.4434239997,-2334.197604000001,-14975199.111431956,-23937.97266999999,-342
15,,False,366,01-01-2020,2.0,1418656.650745,40565.268795,509539616.631428,183932.879892,4869,2020555.500824,507519061.130604,1047469.022394,20949380.44788,-269919.12667699973,-934.8465429999997,-14961712.678478956,-19748.474977000005,-314
16,,False,366,01-01-2020,2.0,1418363.224466,38760.660758,510511595.71376,173353.808049,4724,1988953.648024,508522642.065736,1091733.7875319999,21834675.750639997,-270212.55295599974,-2739.454580000005,-13958131.74334699,-30327.54681999999,-459
17,,False,366,01-01-2020,2.0,1400177.6918219998,38283.375693,510838041.582868,173696.295578,4722,2035543.607766,508802497.975102,1116612.7551059998,22332255.102119997,-288398.0855999999,-3216.7396450000015,-13678275.833980978,-29985.059291000012,-461
18,,False,366,01-01-2020,2.0,1395224.869708,38260.305589,510697376.345163,175432.418712,4681,2133539.004227,508563837.340936,1129196.1048709997,22583922.097419992,-293350.90771399974,-3239.809749,-13916936.46814698,-28248.93615699999,-502
19,,False,366,01-01-2020,2.0,1443997.405505,43595.253375,511647394.97089,190435.833576,4949,1804166.987786,509843227.983104,1028792.010331,20575840.20662,-244578.3719169998,2095.138036999997,-12637545.825978994,-13245.521292999998,-234
20,,False,366,01-01-2020,2.0,1423298.7858640002,43465.733386,513805604.789971,189627.823416,4913,2111397.3014330002,511694207.48853797,1138724.1463710004,22774482.92742001,-265276.9915579995,1965.6180479999966,-10786566.320545018,-14053.531453000003,-270
21,,False,366,01-01-2020,2.0,1399866.461748,41717.79115,514684687.366188,180571.70821,4940,2213973.7809780003,512470713.58520997,1234537.2504980003,24690745.009960007,-288709.3156739997,217.67581199999404,-10010060.22387302,-23109.64665899999,-243
22,,False,366,01-01-2020,2.0,1380572.837019,39808.219455,515888953.996108,174578.645334,4818,2305672.493277,513583281.502831,1318216.182675,26364323.653500002,-308002.94040299975,-1691.8958830000047,-8897492.306252003,-29102.709535,-365
23,,False,366,01-01-2020,2.0,1355098.634509,39811.810133,517016945.166777,181999.532469,4750,2535532.4456889997,514481412.721088,1388188.7263849997,27763774.527699992,-333477.1429129997,-1688.3052050000042,-7999361.087994993,-21681.822400000005,-433
24,,False,366,01-01-2020,2.0,1338036.446287,38153.724278,517609766.220118,170354.382865,4744,2476576.286228,515133189.93389,1453132.8228059998,29062656.456119996,-350539.33113499964,-3346.3910600000017,-7347583.875193,-33326.97200400001,-439
25,,False,366,01-01-2020,2.0,1327773.218498,39163.84563,518138130.587425,173256.217682,4625,2583191.395783,515554939.191642,1493942.16388,29878843.277599998,-360802.5589239998,-2336.269708,-6925834.617440999,-30425.137187000015,-558
26,,False,366,01-01-2020,2.0,1315597.022177,39048.970369,518416600.97075,172613.710154,4669,2566586.009973,515850014.960777,1520401.015092,30408020.30184,-372978.75524499966,-2451.144969000001,-6630758.848306,-31067.644715000002,-514
27,,False,366,01-01-2020,2.0,1317255.4859810001,40548.739726,518794348.101325,178306.607339,4567,2756811.901318,516037536.20000696,1530678.6024909997,30613572.049819995,-371320.2914409996,-951.3756120000035,-6443237.609076023,-25374.747529999993,-616
28,,False,366,01-01-2020,2.0,1355519.607558,40544.709711,519653508.602736,186803.157183,4917,2496128.680495,517157379.922241,1428557.2879889999,28571145.759779997,-333056.1698639998,-955.4056270000001,-5323393.886842012,-16878.197686,-266
29,,False,366,01-01-2020,2.0,1340625.427338,39484.379519,521050122.556248,178169.148376,4866,2665365.99574,518384756.560508,1541939.248989,30838784.97978,-347950.3500839998,-2015.7358190000014,-4096017.248574972,-25512.206493000005,-317
30,,False,366,01-01-2020,2.0,1310095.877357,37749.243484,522551122.938941,177938.567817,4842,2955648.121938,519595474.817003,1633059.7119520002,32661194.239040002,-378479.9000649997,-3750.8718540000045,-2885298.992079973,-25742.787052,-341
31,,False,366,01-01-2020,2.0,1302529.165689,39674.030676,524033401.986035,176273.102785,4603,3072847.160555,520960554.82548,1716101.1359690002,34322022.719380006,-386046.6117329998,-1826.0846620000011,-1520218.9836030006,-27408.252084000007,-580
32,,False,366,01-01-2020,2.0,1281542.689063,37324.401117,524520252.735979,169103.422859,4625,3022206.293696,521498046.44228303,1793086.2001559997,35861724.00312,-407033.0883589997,-4175.714221000002,-982727.3667999506,-34577.93200999999,-558
33,,False,366,01-01-2020,2.0,1261010.104745,38046.414818,525702756.497541,172381.501208,4621,3230283.992309999,522472472.505231,1851354.450133,37027089.00266,-427565.6726769998,-3453.700520000006,-8301.30385196209,-31299.853661,-562
34,,False,366,01-01-2020,2.0,1262602.3277419999,38463.85939,525927057.0233,167383.058286,4564,3210047.427427,522717009.595873,1895335.0830660001,37906701.66132,-425973.44967999985,-3036.2559480000054,236235.7867900133,-36298.29658299999,-619
35,,False,366,01-01-2020,2.0,1260424.373999,37591.060646,526529702.715474,162235.478071,4613,3151883.413208,523377819.302266,1922832.8999909998,38456657.999819994,-428151.40342299966,-3909.054692000005,897045.4931830168,-41445.87679800001,-570
36,,False,366,01-01-2020,2.0,1258191.837031,38710.632855,526583006.802895,164207.22983,4560,3134187.563687,523448819.239208,1938308.5309069997,38766170.61814,-430383.94039099966,-2789.482483,968045.4301249981,-39474.125039000006,-623
37,,False,366,01-01-2020,2.0,1295807.36465,37916.674587,527424207.350655,182280.554323,4718,3288303.3333380003,524135904.017317,1826168.6016690002,36523372.03338,-392768.41277199984,-3583.440751000002,1655130.2082340121,-21400.800546000013,-465
38,,False,366,01-01-2020,2.0,1271880.231073,38917.822221,529101369.411091,177428.266356,4751,3567837.924963,525533531.48612803,1936793.130757,38735862.61514,-416695.5463489997,-2582.293117000001,3052757.6770450473,-26253.088512999995,-432
39,,False,366,01-01-2020,2.0,1243979.094022,36967.197618,530459763.838178,166037.900346,4681,3434024.30784,527025739.530338,2038515.987301,40770319.74602,-444596.68339999975,-4532.917720000005,4544965.721255004,-37643.45452299999,-502
40,,False,366,01-01-2020,2.0,1247201.470318,38111.991055,531337325.21254,165718.734577,4496,3714205.597615,527623119.61492497,2117482.855038,42349657.10076,-441374.30710399966,-3388.1242830000047,5142345.805841982,-37962.62029200001,-687
41,,False,366,01-01-2020,2.0,1218241.6426590001,37134.097301,532581708.611011,163335.222199,4550,3704650.254189,528877058.356822,2193440.7811439997,43868815.62288,-470334.1347629996,-4366.018037000002,6396284.547739029,-40346.13266999999,-633
42,,False,366,01-01-2020,2.0,1205566.54492,35918.87784,533996508.623429,162557.033844,4449,3757224.547388,530239284.076041,2255596.6162529998,45111932.325059995,-483009.2325019997,-5581.237498000002,7758510.266957998,-41124.32102500001,-734
43,,False,366,01-01-2020,2.0,1197989.923138,36096.605363,534227921.457772,161107.456597,4515,3822646.515523,530405274.942249,2297435.785863,45948715.71726,-490585.85428399965,-5403.509975000001,7924501.133166015,-42573.89827199999,-668
44,,False,366,01-01-2020,2.0,1199291.1722380002,35390.58142,534916433.03968,162042.341814,4481,3890865.863969,531025567.175711,2321774.018719,46435480.37437999,-489284.6051839995,-6109.533918000001,8544793.366627991,-41639.01305499999,-702
45,,False,366,01-01-2020,2.0,1191735.604059,35225.172145,534953054.757993,162781.802235,4570,4026940.257015,530926114.500978,2333405.393576,46668107.87152,-496840.1733629997,-6274.943193000006,8445340.691895008,-40899.55263399999,-613
46,,False,366,01-01-2020,2.0,1234326.2409950001,38624.209654,535309425.705715,169327.255139,4614,3856211.1183279995,531453214.587387,2229386.5870439997,44587731.74088,-454249.5364269996,-2875.905684000005,8972440.77830404,-34354.099730000016,-569
47,,False,366,01-01-2020,2.0,1204632.4551499998,36991.216862,537035907.627472,167685.345321,4595,4299698.393773,532736209.233699,2335912.2990400004,46718245.98080001,-483943.3222719999,-4508.898476000002,10255435.424616039,-35996.009548,-588
48,,False,366,01-01-2020,2.0,1188150.729514,35766.169694,538487215.853045,160578.265799,4493,4241027.386998,534246188.466047,2435756.590323,48715131.80646001,-500425.0479079997,-5733.945644000007,11765414.656964004,-43103.08907000002,-690
49,,False,366,01-01-2020,2.0,1176724.413675,34719.15569,540150079.83959,158148.866889,4448,4334650.448767,535815429.39082295,2519387.4137589997,50387748.27518,-511851.36374699976,-6780.959648000004,13334655.581739962,-45532.487980000005,-735
50,,False,366,01-01-2020,2.0,1167428.791294,34534.313958,540819366.227908,160035.479802,4482,4528886.554989001,536290479.67291903,2590250.553627,51805011.07254,-521146.9861279996,-6965.801380000004,13809705.86383605,-43645.875067000015,-701
51,,False,366,01-01-2020,2.0,1156472.597217,31772.694295,541686626.17668,156409.329545,4404,4621141.8149,537065484.3617799,2651414.364571,53028287.29142,-532103.1802049996,-9727.421043000002,14584710.552696943,-47272.02532400002,-779
52,,False,366,01-01-2020,2.0,1144197.403649,32466.744695,542614563.465501,153868.982563,4272,4488801.791325,538125761.674176,2698197.5839690003,53963951.67938001,-544378.3737729997,-9033.370643000002,15644987.865092993,-49812.372306000005,-911
53,,False,366,01-01-2020,2.0,1137622.33824,28762.048747,543237430.009182,152178.235588,4372,4542631.248276,538694798.760906,2722895.564114,54457911.282280006,-550953.4391819998,-12738.066591000003,16214024.951822996,-51503.11928099999,-811
54,,False,366,01-01-2020,2.0,1142519.2535289999,31532.021438,543184721.804916,154326.457736,4338,4594124.642628,538590597.1622881,2736641.463932,54732829.27864,-546056.5238929999,-9968.093900000003,16109823.353205085,-49354.89713299999,-845
55,,False,366,01-01-2020,2.0,1173465.779803,36445.385626,543792594.823157,168107.724136,4531,5052396.682866,538740198.140291,2616546.267927,52330925.35854,-515109.9976189998,-5054.729712,16259424.33120799,-35573.630733,-652
56,,False,366,01-01-2020,2.0,1158412.859469,35238.690517,545906774.327626,163844.831038,4417,5334246.902693,540572527.424933,2727112.90631,54542258.1262,-530162.9179529997,-6261.4248210000005,18091753.61584997,-39836.523831,-766
57,,False,366,01-01-2020,2.0,1142199.7734659999,33190.120338,546982579.816633,156268.720414,4362,5201331.957605,541781247.859028,2828813.296058,56576265.92116,-546376.0039559999,-8309.995000000003,19300474.049944997,-47412.63445499999,-821
58,,False,366,01-01-2020,2.0,1130731.1703320001,31086.989232,548170725.439572,155387.420557,4376,5366498.462594001,542804226.976978,2910655.5334109995,58213110.66821999,-557844.6070899996,-10413.126106000003,20323453.16789496,-48293.934312,-807
59,,False,366,01-01-2020,2.0,1109226.2666060003,31566.235994,549392699.19415,149997.973336,4299,5345485.069648,544047214.124502,2986899.910759,59737998.21518,-579349.5108159995,-9933.879344000004,21566440.31541896,-53683.38153300001,-884
60,,False,366,01-01-2020,2.0,1103983.061071,31918.206984,550770400.774804,150088.779408,4352,5489507.188968,545280893.585836,3046769.5502140005,60935391.00428001,-584592.7163509997,-9581.908354000003,22800119.776753068,-53592.575461,-831
61,,False,366,01-01-2020,2.0,1084737.949915,27004.338475,550723287.087957,142731.239276,4347,5173017.5943909995,545550269.493566,3098156.508888,61963130.177760005,-603837.8275069997,-14495.776863000003,23069495.68448305,-60950.115592999995,-836
62,,False,366,01-01-2020,2.0,1086977.705788,30564.855026,551351309.637546,142147.091335,4313,5268972.800891,546082336.8366549,3121801.3452949994,62436026.90589999,-601598.0716339997,-10935.260312000002,23601563.027571917,-61534.263534,-870
63,,False,366,01-01-2020,2.0,1085299.5956609999,31095.861026,551496135.276246,148539.826043,4255,5520832.101086,545975303.1751599,3130538.097473,62610761.94946,-603276.1817609998,-10404.254312000005,23494529.366076946,-55141.528825999994,-928
64,,False,366,01-01-2020,2.0,1130222.749006,34574.952454,551818361.436494,152038.363187,4311,5871420.720618,545946940.715876,3013134.9869899997,60262699.73979999,-558353.0284159996,-6925.162884000005,23466166.906793,-51642.99168199999,-872
65,,False,366,01-01-2020,2.0,1109136.6680710001,33658.014265,553524075.936435,154397.614785,4356,6247341.833444,547276734.102991,3121349.8530460005,62426997.06092001,-579439.1093509996,-7842.101073000005,24795960.293908,-49283.74008399999,-827
66,,False,366,01-01-2020,2.0,1099519.7526989998,33657.145227,555457609.809161,145003.221752,4316,5874469.718855001,549583140.0903059,3229049.172032,64580983.44064,-589056.0247229999,-7842.970111000002,27102366.28122294,-58678.13311699999,-867
67,,False,366,01-01-2020,2.0,1085285.246551,32820.81127,556141565.783348,145647.308137,4244,6160524.008269001,549981041.775079,3307869.2147750002,66157384.2955,-603290.5308709997,-8679.304068000005,27500267.965996027,-58034.04673199999,-939
68,,False,366,01-01-2020,2.0,1056997.323759,31199.885779,557549619.227,144459.974308,4254,6172390.4400929995,551377228.786907,3383291.596499,67665831.92998001,-631578.4536629997,-10300.229559000003,28896454.977823973,-59221.380561,-929
69,,False,366,01-01-2020,2.0,1052491.3825690001,31502.097572,558490625.954362,140790.127521,4207,6093327.641165,552397298.313197,3448738.3589130007,68974767.17826001,-636084.3948529996,-9998.017766000004,29916524.50411403,-62891.227348000015,-976
70,,False,366,01-01-2020,2.0,1056875.6309119998,32213.772892,559163436.919494,142133.222159,4112,6153789.8675689995,553009647.0519251,3490701.5220629997,69814030.44126,-631700.1465099999,-9286.342446000002,30528873.24284208,-61548.132710000005,-1071
71,,False,366,01-01-2020,2.0,1045392.648415,28406.810182,559671868.330908,136796.451774,4175,6234745.942784001,553437122.388124,3514721.336752,70294426.73504,-643183.1290069998,-13093.305156000002,30956348.579041004,-66884.90309500002,-1008
72,,False,366,01-01-2020,2.0,1053115.179082,31545.458672,560052803.566196,143032.616269,4171,6282263.055814,553770540.5103819,3528566.6436020005,70571332.87204,-635460.5983399998,-9954.656666000003,31289766.701298952,-60648.73860000001,-1012
73,,False,366,01-01-2020,2.0,1066376.9281569999,32488.453813,560137162.447424,144902.876818,4264,6677079.137626999,553460083.309797,3410409.206563,68208184.13126001,-622198.8492649999,-9011.661525000003,30979309.500714064,-58778.47805100001,-919
74,,False,366,01-01-2020,2.0,1067703.434678,31099.001863,562104794.517819,136426.370031,4216,6724851.029523,555379943.488296,3526827.803145,70536556.06289999,-620872.3427439998,-10401.113475000002,32899169.679213047,-67254.984838,-967
75,,False,366,01-01-2020,2.0,1039500.0028340002,28859.190965,563498070.74524,135122.538214,4150,6877605.707381,556620465.037859,3621386.4523189995,72427729.04637998,-649075.7745879996,-12640.924373000002,34139691.22877598,-68558.816655,-1033
76,,False,366,01-01-2020,2.0,1038970.931736,28949.046469,564786657.986294,131489.633611,4127,6624619.12365,558162038.8626441,3713682.516895,74273650.3379,-649604.8456859997,-12551.068869000002,35681265.05356109,-72191.721258,-1056
77,,False,366,01-01-2020,2.0,1029789.356924,29961.822866,566076594.284552,130199.622446,4157,6779022.554939999,559297571.729612,3785541.4736249996,75710829.4725,-658786.4204979998,-11538.292472000005,36816797.92052901,-73481.73242300001,-1026
78,,False,366,01-01-2020,2.0,1016701.4606560001,31982.521039,566956521.226995,131650.412175,4058,7113370.095604001,559843151.131391,3840652.977554,76813059.55108,-671874.3167659997,-9517.594299000004,37362377.32230806,-72030.942694,-1125
79,,False,366,01-01-2020,2.0,1009006.0123940001,28503.845185,568005596.265048,128781.319748,4002,6967053.74058,561038542.5244681,3887785.605236,77755712.10472,-679569.7650279996,-12996.270153000005,38557768.71538508,-74900.03512100001,-1181
80,,False,366,01-01-2020,2.0,1020159.498334,27172.580248,567993935.717748,129029.438838,3989,6976805.232573,561017130.485175,3913585.534504,78271710.69008,-668416.2790879997,-14327.535090000005,38536356.67609203,-74651.916031,-1194
81,,False,366,01-01-2020,2.0,1013501.9751820001,29673.086299,568146776.32011,126173.92363,4024,6944942.905694,561201833.414416,3929415.327361,78588306.54721999,-675073.8022399996,-11827.029039000005,38721059.60533297,-77507.431239,-1159
