index,site,kind,pem_capacity_mw,pem_bid,h2_mwh,h2_kg,pem_grid_sales_mwh,site_market_revenue_usd,uplift_usd
6,309_WIND_1,renewable,95.47554000000001,40.0,259627.40648,5192548.1296,22355.22594,3336229.131116,0.0
6,310_PV_2,renewable,33.22008,40.0,108802.60466900001,2176052.09338,2635.118371,386368.909148,0.0
6,320_PV_1,renewable,33.22008,40.0,108659.553113,2173191.06226,2807.321367,401515.107093,0.0
7,121_NUCLEAR_1,thermal,20.0,40.0,168754.5355489999,3375090.710979998,,78586897.248499,0.0
7,309_WIND_1,renewable,113.07875,40.0,287605.956737,5752119.13474,23579.452013,3378680.946754,0.0
7,310_PV_2,renewable,39.345,40.0,116044.293682,2320885.87364,2791.761318,333354.16732300003,0.0
7,320_PV_1,renewable,39.345,40.0,115433.390224,2308667.80448,2907.094776,340975.320068,0.0
8,121_NUCLEAR_1,thermal,20.0,40.0,168782.78191199992,3375655.6382399984,,78524618.796722,0.0
8,309_WIND_1,renewable,130.68196,40.0,310284.917748,6205698.35496,25032.260532,3089611.5751039996,0.0
8,310_PV_2,renewable,45.46992,40.0,116969.618912,2339392.37824,2912.499808,357930.359067,0.0
8,320_PV_1,renewable,45.46992,40.0,116069.627979,2321392.55958,3136.740341,361821.518852,0.0
9,121_NUCLEAR_1,thermal,20.0,40.0,168793.8532139999,3375877.0642799977,,78528336.432096,0.0
9,309_WIND_1,renewable,148.3,40.0,325047.136147,6500942.72294,25255.763853,2928027.420884,0.0
9,310_PV_2,renewable,51.6,40.0,116899.286308,2337985.72616,2996.213692,338738.960488,0.0
9,320_PV_1,renewable,51.6,40.0,116054.359737,2321087.19474,3186.1402630000002,358781.401084,0.0
10,121_NUCLEAR_1,thermal,67.52,40.0,570309.0166440001,11406180.332880002,,72671706.520289,0.0
10,309_WIND_1,renewable,7.415000000000001,40.0,38615.041551,772300.83102,4151.083449,2651944.69294,0.0
10,310_PV_2,renewable,2.58,40.0,10112.74,202254.8,351.82,1210015.6893769999,0.0
10,320_PV_1,renewable,2.58,40.0,10138.498228,202769.96456,367.001772,1134052.362211,0.0
11,121_NUCLEAR_1,thermal,67.52,40.0,569992.7023459999,11399854.046919998,,73082075.188542,0.0
11,309_WIND_1,renewable,25.033040000000003,40.0,101055.830881,2021116.6176200002,10908.246079,3058444.98724,0.0
11,310_PV_2,renewable,8.710080000000001,40.0,33481.553173,669631.06346,1165.672587,1033823.9261449999,0.0
11,320_PV_1,renewable,8.710080000000001,40.0,33572.466002,671449.32004,1165.310158,997887.0048250001,0.0
12,121_NUCLEAR_1,thermal,67.52,40.0,570766.6814329997,11415333.628659993,,73319520.445297,0.0
12,309_WIND_1,renewable,42.63625,40.0,150451.900619,3009038.0123799997,14840.479381,3287469.690695,0.0
12,310_PV_2,renewable,14.834999999999999,40.0,55479.200735000006,1109584.0147000002,1695.639265,876846.5481680001,0.0
12,320_PV_1,renewable,14.834999999999999,40.0,55551.627156,1111032.54312,1707.747844,871996.520434,0.0
13,121_NUCLEAR_1,thermal,67.52,40.0,570842.366717,11416847.33434,,73355933.400892,0.0
13,309_WIND_1,renewable,60.23946000000001,40.0,191915.403877,3838308.07754,18072.487663,3581881.836252,0.0
13,310_PV_2,renewable,20.95992,40.0,75631.072445,1512621.4489,2163.629075,727753.9590090001,0.0
13,320_PV_1,renewable,20.95992,40.0,75580.554775,1511611.0954999998,2334.847145,709013.136847,0.0
14,121_NUCLEAR_1,thermal,67.52,40.0,571665.2371699996,11433304.743399993,,74093240.493782,0.0
14,309_WIND_1,renewable,77.85750000000002,40.0,228717.627268,4574352.54536,19835.540232,3593113.074194,0.0
14,310_PV_2,renewable,27.090000000000003,40.0,94108.346149,1882166.92298,2244.593851,555857.9705749999,0.0
14,320_PV_1,renewable,27.090000000000003,40.0,94108.99132,1882179.8264000001,2401.93868,545456.339001,0.0
15,121_NUCLEAR_1,thermal,67.52,40.0,570944.567661,11418891.353219999,,74190917.800761,0.0
15,309_WIND_1,renewable,95.47554000000001,40.0,259373.632469,5187472.64938,22608.999950999998,3712790.31272,0.0
15,310_PV_2,renewable,33.22008,40.0,108617.87008800001,2172357.4017600003,2819.852952,416254.476733,0.0
15,320_PV_1,renewable,33.22008,40.0,108532.952176,2170659.0435200003,2933.922304,411799.447128,0.0
16,121_NUCLEAR_1,thermal,67.52,40.0,572081.2851379998,11441625.702759996,,73813098.406819,0.0
16,309_WIND_1,renewable,113.07875,40.0,287759.638278,5755192.76556,23425.770472,3312264.424355,0.0
16,310_PV_2,renewable,39.345,40.0,116251.508856,2325030.17712,2584.546144,321516.995903,0.0
16,320_PV_1,renewable,39.345,40.0,115641.35526,2312827.1052,2699.12974,322045.099525,0.0
17,121_NUCLEAR_1,thermal,67.52,40.0,572634.6656539999,11452693.313079998,,73664033.699307,0.0
17,309_WIND_1,renewable,130.68196,40.0,310377.878903,6207557.578059999,24939.299377,3010492.8558320003,0.0
17,310_PV_2,renewable,45.46992,40.0,117245.892723,2344917.85446,2636.225997,323703.03181400005,0.0
17,320_PV_1,renewable,45.46992,40.0,116354.317826,2327086.35652,2852.050494,326095.814915,0.0
18,121_NUCLEAR_1,thermal,67.52,40.0,572197.2195249996,11443944.390499992,,73831618.901651,0.0
18,309_WIND_1,renewable,148.3,40.0,323482.892038,6469657.84076,26820.007962,2958478.411167,0.0
18,310_PV_2,renewable,51.6,40.0,117102.96943,2342059.3886,2792.53057,307329.758935,0.0
18,320_PV_1,renewable,51.6,40.0,116413.023878,2328260.47756,2827.476122,304835.42374399997,0.0
19,121_NUCLEAR_1,thermal,114.99999999999999,40.0,969869.342166,19397386.84332,,68099347.814186,0.0
19,309_WIND_1,renewable,7.415000000000001,40.0,38702.864846,774057.2969199999,4063.260154,3267844.6801389996,0.0
19,310_PV_2,renewable,2.58,40.0,10090.323319000001,201806.46638000003,374.23668100000003,1170252.8153199998,0.0
19,320_PV_1,renewable,2.58,40.0,10129.48,202589.59999999998,376.02000000000004,1186804.653702,0.0
20,121_NUCLEAR_1,thermal,114.99999999999999,40.0,970223.8619360002,19404477.238720004,,68295678.296394,0.0
20,309_WIND_1,renewable,25.033040000000003,40.0,101395.487932,2027909.7586400001,10568.589028,3391508.318711,0.0
20,310_PV_2,renewable,8.710080000000001,40.0,33503.676290999996,670073.5258199999,1143.549469,1071440.10152,0.0
20,320_PV_1,renewable,8.710080000000001,40.0,33601.120212,672022.4042400001,1136.6559479999999,1056739.28549,0.0
21,121_NUCLEAR_1,thermal,114.99999999999999,40.0,972357.1445630002,19447142.891260006,,68260396.694114,0.0
21,309_WIND_1,renewable,42.63625,40.0,150974.960448,3019499.20896,14317.419552,3602497.934135,0.0
21,310_PV_2,renewable,14.834999999999999,40.0,55576.895215000004,1111537.9043,1597.9447850000001,900363.5461759999,0.0
21,320_PV_1,renewable,14.834999999999999,40.0,55628.250272000005,1112565.00544,1631.124728,900390.96166,0.0
22,121_NUCLEAR_1,thermal,114.99999999999999,40.0,973789.034457,19475780.68914,,68321750.040049,0.0
22,309_WIND_1,renewable,60.23946000000001,40.0,192744.14742300002,3854882.9484600006,17243.744117,3648644.400159,0.0
22,310_PV_2,renewable,20.95992,40.0,75785.116002,1515702.32004,2009.585518,705691.0865839999,0.0
22,320_PV_1,renewable,20.95992,40.0,75897.884793,1517957.69586,2017.517127,687131.9388890001,0.0
23,121_NUCLEAR_1,thermal,114.99999999999999,40.0,972524.7239239998,19450494.478479996,,68627883.53339,0.0
23,309_WIND_1,renewable,77.85750000000002,40.0,228138.127256,4562762.54512,20415.040244,3853305.6155430004,0.0
23,310_PV_2,renewable,27.090000000000003,40.0,93672.58812,1873451.7624,2680.35188,592490.801138,0.0
23,320_PV_1,renewable,27.090000000000003,40.0,93853.287085,1877065.7417000001,2657.642915,583288.541827,0.0
24,121_NUCLEAR_1,thermal,114.99999999999999,40.0,975088.5108989999,19501770.217979997,,68411108.352945,0.0
24,309_WIND_1,renewable,95.47554000000001,40.0,260006.407798,5200128.15596,21976.224621999998,3455242.491635,0.0
24,310_PV_2,renewable,33.22008,40.0,109069.827915,2181396.5583,2367.895125,389865.930054,0.0
24,320_PV_1,renewable,33.22008,40.0,108968.07619400001,2179361.52388,2498.798286,392247.784935,0.0
25,121_NUCLEAR_1,thermal,114.99999999999999,40.0,975435.4005399998,19508708.010799997,,68420423.479758,0.0
25,309_WIND_1,renewable,113.07875,40.0,287447.940218,5748958.8043599995,23737.468532,3309991.279941,0.0
25,310_PV_2,renewable,39.345,40.0,115890.09534,2317801.9068,2945.95966,338385.22981999995,0.0
25,320_PV_1,renewable,39.345,40.0,115168.727782,2303374.55564,3171.757218,351117.66298699996,0.0
26,121_NUCLEAR_1,thermal,114.99999999999999,40.0,975188.4742419999,19503769.48484,,68346618.730808,0.0
26,309_WIND_1,renewable,130.68196,40.0,311063.160755,6221263.215100001,24254.017525,3125388.441371,0.0
26,310_PV_2,renewable,45.46992,40.0,117452.81641,2349056.3282,2429.30231,295548.987701,0.0
26,320_PV_1,renewable,45.46992,40.0,116696.563685,2333931.2737,2509.804635,306976.623963,0.0
27,121_NUCLEAR_1,thermal,114.99999999999999,40.0,973434.1037559998,19468682.075119995,,68776694.478458,0.0
27,309_WIND_1,renewable,148.3,40.0,324387.215532,6487744.31064,25915.684468,2894452.261946,0.0
27,310_PV_2,renewable,51.6,40.0,116823.711903,2336474.23806,3071.788097,319867.301496,0.0
27,320_PV_1,renewable,51.6,40.0,116033.5713,2320671.426,3206.9287,334297.014257,0.0
28,121_NUCLEAR_1,thermal,162.48,40.0,1369647.4243629999,27392948.48726,,60998351.999263,0.0
28,309_WIND_1,renewable,7.415000000000001,40.0,38676.652298,773533.04596,4089.472702,3688952.842631,0.0
28,310_PV_2,renewable,2.58,40.0,10094.135946,201882.71892,370.424054,1305003.2913690002,0.0
28,320_PV_1,renewable,2.58,40.0,10139.075382,202781.50764000003,366.424618,1287892.0229270002,0.0
29,121_NUCLEAR_1,thermal,162.48,40.0,1372935.7340250001,27458714.6805,,61446210.4054,0.0
29,309_WIND_1,renewable,25.033040000000003,40.0,101671.66611399999,2033433.32228,10292.410846,3762631.204613,0.0
29,310_PV_2,renewable,8.710080000000001,40.0,33616.413757,672328.27514,1030.812003,1144621.788194,0.0
29,320_PV_1,renewable,8.710080000000001,40.0,33715.435093,674308.70186,1022.341067,1115368.500154,0.0
30,121_NUCLEAR_1,thermal,162.48,40.0,1371105.843696,27422116.87392,,61013867.734768,0.0
30,309_WIND_1,renewable,42.63625,40.0,150702.740658,3014054.81316,14589.639341999999,3862839.8847049996,0.0
30,310_PV_2,renewable,14.834999999999999,40.0,55589.663379000005,1111793.2675800002,1585.176621,915367.887602,0.0
30,320_PV_1,renewable,14.834999999999999,40.0,55661.464219,1113229.28438,1597.910781,906931.693517,0.0
31,121_NUCLEAR_1,thermal,162.48,40.0,1372332.970038,27446659.400760002,,61459373.693037,0.0
31,309_WIND_1,renewable,60.23946000000001,40.0,192287.83841,3845756.7682,17700.05313,3703873.5622929996,0.0
31,310_PV_2,renewable,20.95992,40.0,75679.909455,1513598.1891,2114.792065,758313.9293569999,0.0
31,320_PV_1,renewable,20.95992,40.0,75800.418066,1516008.36132,2114.983854,725770.066107,0.0
32,121_NUCLEAR_1,thermal,162.48,40.0,1376350.1061609997,27527002.123219997,,61564667.764901,0.0
32,309_WIND_1,renewable,77.85750000000002,40.0,228322.47825800002,4566449.565160001,20230.689242,3631847.605993,0.0
32,310_PV_2,renewable,27.090000000000003,40.0,94160.54685299999,1883210.93706,2192.3931469999998,563349.4269910001,0.0
32,320_PV_1,renewable,27.090000000000003,40.0,94253.068884,1885061.37768,2257.861116,555352.120303,0.0
33,121_NUCLEAR_1,thermal,162.48,40.0,1374492.716742,27489854.33484,,61620784.928732,0.0
33,309_WIND_1,renewable,95.47554000000001,40.0,259288.91455299998,5185778.29106,22693.717867,3679539.981041,0.0
33,310_PV_2,renewable,33.22008,40.0,108773.930645,2175478.6129,2663.792395,400695.831878,0.0
33,320_PV_1,renewable,33.22008,40.0,108798.888193,2175977.7638600003,2667.986287,404777.042336,0.0
34,121_NUCLEAR_1,thermal,162.48,40.0,1376481.815448,27529636.308960002,,61661179.565405,0.0
34,309_WIND_1,renewable,113.07875,40.0,286874.754587,5737495.09174,24310.654163,3310600.903371,0.0
34,310_PV_2,renewable,39.345,40.0,116339.121452,2326782.4290400003,2496.933548,316302.14025,0.0
34,320_PV_1,renewable,39.345,40.0,115639.391579,2312787.83158,2701.093421,334947.158177,0.0
35,121_NUCLEAR_1,thermal,162.48,40.0,1379068.0128839999,27581360.25768,,61452310.722418,0.0
35,309_WIND_1,renewable,130.68196,40.0,309984.717275,6199694.3455,25332.461005,3056981.455442,0.0
35,310_PV_2,renewable,45.46992,40.0,117273.23519200001,2345464.70384,2608.883528,292292.147663,0.0
35,320_PV_1,renewable,45.46992,40.0,116506.93464,2330138.6928000003,2699.43368,300929.458837,0.0
36,121_NUCLEAR_1,thermal,162.48,40.0,1378632.5799719999,27572651.599439997,,62060696.023677,0.0
36,309_WIND_1,renewable,148.3,40.0,325262.353898,6505247.077959999,25040.546102,2708495.448314,0.0
36,310_PV_2,renewable,51.6,40.0,117611.600342,2352232.00684,2283.899658,282290.502517,0.0
36,320_PV_1,renewable,51.6,40.0,116801.996695,2336039.9339,2438.503305,292700.761102,0.0
37,121_NUCLEAR_1,thermal,210.0,40.0,1767140.03939,35342800.7878,,55200036.592465,0.0
37,309_WIND_1,renewable,7.415000000000001,40.0,38695.226897,773904.53794,4070.898103,3725308.8686840003,0.0
37,310_PV_2,renewable,2.58,40.0,10146.5,202930.0,318.06,1331341.747281,0.0
37,320_PV_1,renewable,2.58,40.0,10186.835382000001,203736.70764000004,318.664618,1326652.949429,0.0
38,121_NUCLEAR_1,thermal,210.0,40.0,1767768.910908,35355378.21816,,55503710.253325,0.0
38,309_WIND_1,renewable,25.033040000000003,40.0,101721.934245,2034438.6849,10242.142715,3823537.3987609996,0.0
38,310_PV_2,renewable,8.710080000000001,40.0,33599.027987,671980.55974,1048.1977729999999,1176906.284346,0.0
38,320_PV_1,renewable,8.710080000000001,40.0,33703.257616999996,674065.1523399999,1034.518543,1178828.848174,0.0
39,121_NUCLEAR_1,thermal,210.0,40.0,1775355.08808,35507101.761599995,,54265428.93731,0.0
39,309_WIND_1,renewable,42.63625,40.0,151725.871215,3034517.4243,13566.508785,3877491.649569,0.0
39,310_PV_2,renewable,14.834999999999999,40.0,55690.270892,1113805.41784,1484.5691080000001,946962.366045,0.0
39,320_PV_1,renewable,14.834999999999999,40.0,55744.757114,1114895.14228,1514.617886,942613.565445,0.0
40,121_NUCLEAR_1,thermal,210.0,40.0,1772541.89493,35450837.8986,,55267039.726254,0.0
40,309_WIND_1,renewable,60.23946000000001,40.0,192734.893001,3854697.8600199996,17252.998539,3858730.639616,0.0
40,310_PV_2,renewable,20.95992,40.0,76069.356123,1521387.1224600002,1725.345397,716613.979944,0.0
40,320_PV_1,renewable,20.95992,40.0,76136.710984,1522734.21968,1778.690936,703814.395227,0.0
41,121_NUCLEAR_1,thermal,210.0,40.0,1776197.982956,35523959.65912,,54623156.364944,0.0
41,309_WIND_1,renewable,77.85750000000002,40.0,228694.917441,4573898.34882,19858.250059,3819247.8073309995,0.0
41,310_PV_2,renewable,27.090000000000003,40.0,94222.558769,1884451.17538,2130.381231,544709.178069,0.0
41,320_PV_1,renewable,27.090000000000003,40.0,94325.32197799999,1886506.4395599999,2185.608022,523988.348621,0.0
42,121_NUCLEAR_1,thermal,210.0,40.0,1776463.249531,35529264.99062,,54723604.596444,0.0
42,309_WIND_1,renewable,95.47554000000001,40.0,260718.21899999998,5214364.38,21264.41342,3455140.5638470002,0.0
42,310_PV_2,renewable,33.22008,40.0,109265.244697,2185304.89394,2172.478343,346345.951062,0.0
42,320_PV_1,renewable,33.22008,40.0,109149.903025,2182998.0605,2316.971455,357109.45462800004,0.0
43,121_NUCLEAR_1,thermal,210.0,40.0,1776592.677693,35531853.55386,,54508152.792404,0.0
43,309_WIND_1,renewable,113.07875,40.0,288208.191701,5764163.83402,22977.217049,3208245.707775,0.0
43,310_PV_2,renewable,39.345,40.0,116606.491647,2332129.83294,2229.563353,281630.820175,0.0
43,320_PV_1,renewable,39.345,40.0,116028.424822,2320568.49644,2312.060178,283328.11457000003,0.0
44,121_NUCLEAR_1,thermal,210.0,40.0,1777570.344197,35551406.88394,,54630011.317627,0.0
44,309_WIND_1,renewable,130.68196,40.0,310140.52833,6202810.5666000005,25176.64995,2933316.022275,0.0
44,310_PV_2,renewable,45.46992,40.0,117404.390756,2348087.81512,2477.727964,283881.603903,0.0
44,320_PV_1,renewable,45.46992,40.0,116658.755436,2333175.10872,2547.612884,280661.75805799995,0.0
45,121_NUCLEAR_1,thermal,210.0,40.0,1775619.187362,35512383.74724,,55124093.497372,0.0
45,309_WIND_1,renewable,148.3,40.0,323528.801293,6470576.02586,26774.098707,2911543.481757,0.0
45,310_PV_2,renewable,51.6,40.0,117549.424781,2350988.4956199997,2346.075219,281713.666322,0.0
45,320_PV_1,renewable,51.6,40.0,116707.98014,2334159.6028,2532.51986,291794.751151,0.0
46,121_NUCLEAR_1,thermal,257.52000000000004,40.0,2170141.358763,43402827.17526,,48513900.128522,0.0
46,309_WIND_1,renewable,7.415000000000001,40.0,38895.928281,777918.56562,3870.196719,3875876.716554,0.0
46,310_PV_2,renewable,2.58,40.0,10153.34,203066.8,311.22,1396499.125723,0.0
46,320_PV_1,renewable,2.58,40.0,10195.960000000001,203919.2,309.54,1372339.471317,0.0
47,121_NUCLEAR_1,thermal,257.52000000000004,40.0,2166734.982623,43334699.65246,,47871097.749336,0.0
47,309_WIND_1,renewable,25.033040000000003,40.0,101657.738793,2033154.77586,10306.338167,4033883.4254600005,0.0
47,310_PV_2,renewable,8.710080000000001,40.0,33724.660124,674493.20248,922.5656359999999,1215267.9202339998,0.0
47,320_PV_1,renewable,8.710080000000001,40.0,33794.917499999996,675898.3499999999,942.85866,1196430.894251,0.0
48,121_NUCLEAR_1,thermal,257.52000000000004,40.0,2172517.8849480003,43450357.698960006,,48909136.596426,0.0
48,309_WIND_1,renewable,42.63625,40.0,151607.523759,3032150.47518,13684.856241,3847153.854566,0.0
48,310_PV_2,renewable,14.834999999999999,40.0,55730.672845,1114613.4569,1444.167155,966305.7326549999,0.0
48,320_PV_1,renewable,14.834999999999999,40.0,55900.508771,1118010.17542,1358.866229,943572.61681,0.0
49,121_NUCLEAR_1,thermal,257.52000000000004,40.0,2174526.472425,43490529.44849999,,48264666.968357,0.0
49,309_WIND_1,renewable,60.23946000000001,40.0,192560.14725100002,3851202.9450200005,17427.744289,3928015.8132370003,0.0
49,310_PV_2,renewable,20.95992,40.0,76116.123551,1522322.47102,1678.577969,737365.038714,0.0
49,320_PV_1,renewable,20.95992,40.0,76184.670532,1523693.4106400001,1730.731388,725152.054252,0.0
50,121_NUCLEAR_1,thermal,257.52000000000004,40.0,2172828.1151590003,43456562.30318001,,48327582.013459,0.0
50,309_WIND_1,renewable,77.85750000000002,40.0,229060.936767,4581218.73534,19492.230733,3709831.649586,0.0
50,310_PV_2,renewable,27.090000000000003,40.0,94127.081443,1882541.62886,2225.858557,571661.6342839999,0.0
50,320_PV_1,renewable,27.090000000000003,40.0,94234.420258,1884688.40516,2276.509742,535550.269607,0.0
51,121_NUCLEAR_1,thermal,257.52000000000004,40.0,2173966.301251,43479326.025019996,,47168420.831776,0.0
51,309_WIND_1,renewable,95.47554000000001,40.0,259264.355812,5185287.11624,22718.276608,3712758.9110210002,0.0
51,310_PV_2,renewable,33.22008,40.0,109045.390188,2180907.80376,2392.332852,383367.635992,0.0
51,320_PV_1,renewable,33.22008,40.0,109138.31732,2182766.3464,2328.55716,365739.76513400004,0.0
52,121_NUCLEAR_1,thermal,257.52000000000004,40.0,2177676.047038,43553520.94076,,47983875.682366,0.0
52,309_WIND_1,renewable,113.07875,40.0,287601.870109,5752037.40218,23583.538641,3285800.720462,0.0
52,310_PV_2,renewable,39.345,40.0,116757.691135,2335153.8227,2078.363865,262032.05920699998,0.0
52,320_PV_1,renewable,39.345,40.0,116161.975687,2323239.51374,2178.509313,254046.16981300001,0.0
53,121_NUCLEAR_1,thermal,257.52000000000004,40.0,2177708.3202830004,43554166.40566,,47108891.245126,0.0
53,309_WIND_1,renewable,130.68196,40.0,310293.72806500003,6205874.5613,25023.450215,2945975.978568,0.0
53,310_PV_2,renewable,45.46992,40.0,117810.124302,2356202.48604,2071.994418,228460.191875,0.0
53,320_PV_1,renewable,45.46992,40.0,117083.391464,2341667.82928,2122.9768559999998,221674.88394800003,0.0
54,121_NUCLEAR_1,thermal,257.52000000000004,40.0,2176999.948662,43539998.973239996,,47965348.947903,0.0
54,309_WIND_1,renewable,148.3,40.0,324719.255158,6494385.1031599995,25583.644842,2685264.410855,0.0
54,310_PV_2,renewable,51.6,40.0,117833.790227,2356675.80454,2061.709773,245182.096291,0.0
54,320_PV_1,renewable,51.6,40.0,117088.469885,2341769.3977,2152.030115,252240.716063,0.0
55,121_NUCLEAR_1,thermal,305.0,40.0,2557467.70549,51149354.1098,,43099280.000317,0.0
55,309_WIND_1,renewable,7.415000000000001,40.0,38710.53196,774210.6392,4055.59304,3954775.517374,0.0
55,310_PV_2,renewable,2.58,40.0,10163.36,203267.2,301.2,1454453.778174,0.0
55,320_PV_1,renewable,2.58,40.0,10204.670477,204093.40954,300.829523,1400269.456093,0.0
56,121_NUCLEAR_1,thermal,305.0,40.0,2557812.551171,51156251.023420006,,40954929.203069,18166.946138
56,309_WIND_1,renewable,25.033040000000003,40.0,101756.238231,2035124.76462,10207.838729,4109975.528825,0.0
56,310_PV_2,renewable,8.710080000000001,40.0,33717.365007,674347.30014,929.8607529999999,1246849.1688020001,0.0
56,320_PV_1,renewable,8.710080000000001,40.0,33826.751900999996,676535.0380199999,911.0242589999999,1193927.892276,0.0
57,121_NUCLEAR_1,thermal,305.0,40.0,2566304.348762,51326086.97524,,41466436.324033,11822.399649
57,309_WIND_1,renewable,42.63625,40.0,150895.376815,3017907.5363,14397.003185,3860330.822146,0.0
57,310_PV_2,renewable,14.834999999999999,40.0,55734.95090900001,1114699.0181800001,1439.889091,972593.03321,0.0
57,320_PV_1,renewable,14.834999999999999,40.0,55878.619572,1117572.3914400002,1380.7554280000002,933113.7217979999,0.0
58,121_NUCLEAR_1,thermal,305.0,40.0,2565231.363029,51304627.260579996,,41870569.312223,17838.324018
58,309_WIND_1,renewable,60.23946000000001,40.0,192810.113389,3856202.2677800003,17177.778151,3846264.633709,0.0
58,310_PV_2,renewable,20.95992,40.0,76255.76169300001,1525115.23386,1538.939827,726119.114838,0.0
58,320_PV_1,renewable,20.95992,40.0,76358.2953,1527165.906,1557.10662,699211.241205,0.0
59,121_NUCLEAR_1,thermal,305.0,40.0,2569972.681807,51399453.636140004,,40705047.481983,8567.682392
59,309_WIND_1,renewable,77.85750000000002,40.0,227737.059309,4554741.18618,20816.108191,3886929.8475679997,0.0
59,310_PV_2,renewable,27.090000000000003,40.0,94590.063189,1891801.26378,1762.876811,542291.612399,0.0
59,320_PV_1,renewable,27.090000000000003,40.0,94600.106454,1892002.1290799999,1910.823546,527781.830002,0.0
60,121_NUCLEAR_1,thermal,305.0,40.0,2569183.044185,51383660.8837,,41608403.307565,46739.98032
60,309_WIND_1,renewable,95.47554000000001,40.0,259082.887329,5181657.74658,22899.745091,3595216.351704,0.0
60,310_PV_2,renewable,33.22008,40.0,109288.05977800001,2185761.1955600004,2149.663262,369091.73561200005,0.0
60,320_PV_1,renewable,33.22008,40.0,109215.55892200001,2184311.1784400004,2251.3155580000002,360086.583326,0.0
61,121_NUCLEAR_1,thermal,305.0,40.0,2576354.946825,51527098.9365,,40237962.660229,0.0
61,309_WIND_1,renewable,113.07875,40.0,288099.320414,5761986.40828,23086.088336,3090193.340053,0.0
61,310_PV_2,renewable,39.345,40.0,117164.679619,2343293.5923800003,1671.375381,196753.15569299998,0.0
61,320_PV_1,renewable,39.345,40.0,116537.56203,2330751.2406,1802.92297,211699.587172,0.0
62,121_NUCLEAR_1,thermal,305.0,40.0,2576127.046084,51522540.921679996,,40480595.080359,29576.864538
62,309_WIND_1,renewable,130.68196,40.0,310364.656586,6207293.13172,24952.521694,2849449.6966,0.0
62,310_PV_2,renewable,45.46992,40.0,117960.846473,2359216.92946,1921.2722469999999,239471.447056,0.0
62,320_PV_1,renewable,45.46992,40.0,117348.796152,2346975.92304,1857.572168,227427.093547,0.0
63,121_NUCLEAR_1,thermal,305.0,40.0,2572645.32964,51452906.592800006,,41698240.529737,29576.864538
63,309_WIND_1,renewable,148.3,40.0,322928.53224000003,6458570.644800001,27374.36776,2690350.872786,0.0
63,310_PV_2,renewable,51.6,40.0,117915.754914,2358315.09828,1979.745086,223129.062281,0.0
63,320_PV_1,renewable,51.6,40.0,117048.480679,2340969.61358,2192.0193209999998,238514.731682,0.0
64,121_NUCLEAR_1,thermal,352.48,40.0,2953725.334955,59074506.699099995,,35547593.607191,54081.510144
64,309_WIND_1,renewable,7.415000000000001,40.0,38965.943631,779318.87262,3800.181369,4372594.007258,0.0
64,310_PV_2,renewable,2.58,40.0,10199.380000000001,203987.60000000003,265.18,1517935.1010679998,0.0
64,320_PV_1,renewable,2.58,40.0,10244.328404,204886.56808,261.171596,1493482.0348939998,0.0
