index,oat_site,anchor,num_days,start_date,rho_h2,true_curtailment_mwh,load_shed_mwh,total_cost_raw_usd,reserve_shortfall_mwh,thermal_starts,synthetic_bid_cost_usd,total_cost_less_synthetic_usd,pem_withheld_mwh_total,h2_kg_total,delta_curtailment_mwh,delta_load_shed_mwh,delta_cost_less_synthetic_usd_APPROX,delta_reserve_shortfall_mwh,delta_thermal_starts
18,,False,366,01-01-2020,1.5,835087.0138160005,25497.916713,539877429.137037,133640.320382,4289,4360012.5051299995,535517416.63190705,1944423.649829,38888472.99658,-853488.7636059992,-16002.198625000005,13036642.82282406,-70041.034487,-894
19,,False,366,01-01-2020,1.5,1617190.623414999,42329.138274,525361580.530095,198344.713866,5101,783844.39914,524577736.130955,226720.328362,4534406.56724,-71385.15400700062,829.0229359999939,2096962.321871996,-5336.641002999997,-82
20,,False,366,01-01-2020,1.5,1467229.960907,37422.134714,529616597.586956,166143.537174,4898,1967215.9385400002,527649381.64841604,629040.140902,12580802.81804,-221345.81651499984,-4077.9806240000034,5168607.839333057,-37537.817695000005,-285
21,,False,366,01-01-2020,1.5,1353022.2084490007,30877.809412,533473837.99655,150016.024555,4594,2866973.4687,530606864.52785003,964812.81646,19296256.3292,-335553.568972999,-10622.305926000005,8126090.718767047,-53665.33031399999,-589
22,,False,366,01-01-2020,1.5,1243970.9264670003,28076.80462,536445388.100382,137805.754194,4488,3400066.16133,533045321.939052,1264378.695449,25287573.90898,-444604.85095499945,-13423.310718000004,10564548.129969,-65875.600675,-695
23,,False,366,01-01-2020,1.5,1161202.5965429998,23477.632871,539543290.417492,125538.613259,4317,3919016.5407,535624273.876792,1524172.37031,30483447.4062,-527373.1808789999,-18022.482467,13143500.067709029,-78142.74161,-866
24,,False,366,01-01-2020,1.5,1079155.6387780001,19239.868606,542461560.026641,120667.874141,4231,4235374.142100001,538226185.884541,1749484.00839,34989680.1678,-609420.1386439996,-22260.246732000003,15745412.07545805,-83013.48072800001,-952
25,,False,366,01-01-2020,1.5,1021688.2884150001,17863.460767,544673496.162579,107309.26946,4157,4314355.11015,540359141.0524291,1941584.185495,38831683.7099,-666887.4890069996,-23636.654571000003,17878367.243346095,-96372.085409,-1026
26,,False,366,01-01-2020,1.5,980622.8661789994,17573.701936,546153357.146123,106012.431012,4102,4543756.149809999,541609600.9963131,2078303.204833,41566064.09666,-707952.9112430003,-23926.413402000002,19128827.18723011,-97668.923857,-1081
27,,False,366,01-01-2020,1.5,973908.423008,15798.467405,547269121.069917,100853.434179,3986,4385481.38799,542883639.681927,2155857.487067,43117149.74134,-714667.3544139997,-25701.647933000004,20402865.87284398,-102827.92069,-1197
28,,False,366,01-01-2020,1.5,1623881.052681,41210.367318,524995127.973264,197292.106773,5021,709866.97515,524285260.998114,216020.317495,4320406.3499,-64694.72474099975,-289.74802000000636,1804487.189031005,-6389.248095999996,-162
29,,False,366,01-01-2020,1.5,1515787.7067949993,37832.7555,529279761.016509,174952.040988,4780,1899169.56141,527380591.455099,588197.852353,11763957.04706,-172788.07062700042,-3667.359838000004,4899817.646016002,-28729.31388100001,-403
30,,False,366,01-01-2020,1.5,1397038.822973,33102.487599,532711051.667761,154140.811797,4719,2813519.23491,529897532.432851,887733.588003,17754671.76006,-291536.95444899984,-8397.627739000003,7416758.623768032,-49540.543072,-464
31,,False,366,01-01-2020,1.5,1327434.4843829996,29595.875497,535382092.45708,137185.662002,4466,3496705.91757,531885386.53951,1146496.576581,22929931.531619996,-361141.2930390001,-11904.239841000002,9404612.730427027,-66495.692867,-717
32,,False,366,01-01-2020,1.5,1241704.1913229998,29159.970661,538161431.352681,125379.912762,4401,4099813.4989799997,534061617.85370106,1366946.4250339998,27338928.500679996,-446871.58609899995,-12340.144677000004,11580844.04461807,-78301.442107,-782
33,,False,366,01-01-2020,1.5,1193160.843746,20804.396276,540654436.667366,118653.953746,4260,4448276.21889,536206160.448476,1559844.7815369999,31196895.630739998,-495414.93367599975,-20695.719062000004,13725386.639393032,-85027.401123,-923
34,,False,366,01-01-2020,1.5,1129595.855968,19232.395009,542396042.844778,111600.187471,4197,4915513.96242,537480528.882358,1717786.128335,34355722.5667,-558979.9214539998,-22267.720329000003,14999755.07327497,-92081.167398,-986
35,,False,366,01-01-2020,1.5,1099863.5744160004,18198.035689,544348643.430229,106916.242573,4196,5140658.3882100005,539207985.0420189,1850222.0139930001,37004440.279860005,-588712.2030059993,-23302.079649000003,16727211.232935905,-96765.112296,-987
36,,False,366,01-01-2020,1.5,1075790.6247470002,18110.783664,545043743.570773,105477.396993,4140,5270685.14697,539773058.423803,1926066.695101,38521333.90202,-612785.1526749996,-23389.331674000005,17292284.614719987,-98203.957876,-1043
37,,False,366,01-01-2020,1.5,1676329.7530540004,43731.100265,522379560.229333,203587.075702,5272,33431.74572,522346128.48361295,26832.876475999998,536657.52952,-12246.024367999285,2230.9849269999977,-134645.3254700303,-94.2791670000006,89
38,,False,366,01-01-2020,1.5,1637376.1708159999,40105.667452,524484248.831285,204400.514283,5091,175596.34061999997,524308652.490665,155578.976146,3111579.52292,-51199.60660599987,-1394.4478860000017,1827878.6815820336,719.1594139999943,-92
39,,False,366,01-01-2020,1.5,1594203.5656949999,42732.592405,525546374.691181,203732.810324,5123,320153.38425,525226221.306931,278769.096525,5575381.9305,-94372.21172699984,1232.4770669999998,2745447.497848034,51.45545499998843,-60
40,,False,366,01-01-2020,1.5,1551467.4426280002,43227.257871,527452805.727939,201070.857441,5063,424678.90404000005,527028126.82389903,396075.992782,7921519.85564,-137108.33479399956,1727.1425329999984,4547353.014816046,-2610.4974280000024,-120
41,,False,366,01-01-2020,1.5,1513240.013028,41023.623501,528567026.08806,193438.596508,5017,473799.6596700001,528093226.42839,507047.722011,10140954.44022,-175335.7643939997,-476.4918370000014,5612452.619307041,-10242.758361000015,-166
42,,False,366,01-01-2020,1.5,1474736.2807299998,45304.615837,529917570.71844,193013.586734,5077,606832.4100299999,529310738.30841,606712.894249,12134257.88498,-213839.49669199996,3804.5004989999943,6829964.499327004,-10667.768134999991,-106
43,,False,366,01-01-2020,1.5,1456073.4539950003,40802.403894,531073675.15573,195849.84772,5034,653667.0025200001,530420008.15321,696283.2574159999,13925665.148319997,-232502.32342699938,-697.7114440000005,7939234.344126999,-7831.507149000012,-149
44,,False,366,01-01-2020,1.5,1423893.1635750001,39858.011036,531823233.626589,191897.188596,5043,736136.91252,531087096.714069,761998.6796660001,15239973.59332,-264682.6138469996,-1642.1043019999997,8606322.904986024,-11784.16627300001,-140
45,,False,366,01-01-2020,1.5,1419169.9729789998,41421.133836,532607977.113752,192009.645943,4894,715757.56674,531892219.54701203,790243.9144420001,15804878.288840001,-269405.8044429999,-78.98150200000237,9411445.737929046,-11671.708925999992,-289
46,,False,366,01-01-2020,1.5,1678825.2317490003,41804.017312,523128933.167375,201456.009699,5107,114560.30682,523014372.86055505,25033.951106,500679.02212,-9750.545672999462,303.90197400000034,533599.0514720678,-2225.345170000015,-76
47,,False,366,01-01-2020,1.5,1646409.3368350002,41058.153195,524099283.102704,196292.362065,5066,656895.8788800001,523442387.22382396,135439.406704,2708788.1340799998,-42166.440586999524,-441.9621430000043,961613.4147409797,-7388.992804000009,-117
48,,False,366,01-01-2020,1.5,1586990.9461699994,38659.726033,524624179.686829,195724.440088,5126,1054204.1653500001,523569975.52147895,227103.37815499998,4542067.5631,-101584.8312520003,-2840.3893050000042,1089201.712395966,-7956.9147809999995,-57
49,,False,366,01-01-2020,1.5,1578982.650075,40808.000279,525431358.579902,197437.061898,5103,1405326.8079600001,524026031.771942,305970.63806800003,6119412.761360001,-109593.12734699971,-692.1150590000034,1545257.9628590345,-6244.292970999988,-80
50,,False,366,01-01-2020,1.5,1534620.3516840003,40432.769344,526062877.104699,192682.855941,4998,1683528.62952,524379348.475179,376368.726016,7527374.520319999,-153955.42573799938,-1067.345994000003,1898574.6660960317,-10998.498928000015,-185
51,,False,366,01-01-2020,1.5,1502296.297629,40285.403029,526624430.660749,190585.009006,4936,1926606.02388,524697824.636869,435275.515454,8705510.30908,-186279.4797929998,-1214.7123090000023,2217050.8277860284,-13096.345862999995,-247
52,,False,366,01-01-2020,1.5,1505690.6957229997,38819.905902,526784965.358406,185708.744528,4956,2123188.09098,524661777.267426,475512.706134,9510254.12268,-182885.08169899997,-2680.2094360000046,2181003.458343029,-17972.610340999992,-227
53,,False,366,01-01-2020,1.5,1481598.249622,41273.541112,526702538.819877,184980.752045,4986,2312976.4983599996,524389562.32151705,496642.671888,9932853.43776,-206977.5277999998,-226.57422600000427,1908788.5124340653,-18700.602824,-197
54,,False,366,01-01-2020,1.5,1491219.9468869998,42222.28653,527054464.093274,184672.189955,4921,2370820.46976,524683643.623514,510411.55100800004,10208231.02016,-197355.83053499996,722.1711919999943,2202869.8144310117,-19009.164913999994,-262
